Sat. Sep.  3, 2016             LANDSAT 5                 Time: 12:14
                         Image Assessment System
                           GCP Residual Report
----------------------------------------------------------------------------
WOID: L19423885            Path/Row: 013 / 032

L0R Reference Image: L51GNC1009262150100_HDF.162471712
Acquisition Date: Sep 19, 2009

Band Number:  5

GLS date for each WRS-2 path/row used:
Path  Row   Date
013   032   10-20-2000


Point_ID         Latitude  Longitude    Height       Across    Along    Residual  Residual
                                                      Scan      Scan      In y      in x
                                                    Residual  Residual    dir       dir
                   (deg)     (deg)     (meters)     (meters)  (meters)  (meters)  (meters)

0130320089_01   39.737284  -74.496768    -4.243      -0.584     4.688    -1.370     4.521
0130320090_01   40.100594  -74.033378   -29.946      -0.782    -1.217    -0.564    -1.331
0130320091_01   40.964243  -72.562108   -21.427       2.676    -2.846     3.115    -2.356
0130320092_01   40.783988  -73.900165   -28.172       3.559    -2.184     3.876    -1.555
0130320093_01   40.897519  -72.877234    -6.312      -0.369     0.779    -0.495     0.706
0130320094_01   40.768713  -72.739878   -29.624       2.703     6.191     1.623     6.558
0130320097_01   40.439273  -74.345128   -24.866      -2.467    -1.758    -2.133    -2.148
0130320098_01   40.698016  -73.954843   -27.807       1.849    -3.831     2.469    -3.465
0130320099_01   40.019276  -74.452868    22.019       0.086     0.825    -0.054     0.827
0130320100_01   40.993042  -74.038294   -10.698      -3.014     1.447    -3.212     0.921
0130320101_01   40.629209  -73.748405   -29.343       3.440    -4.043     4.072    -3.406
0130320102_01   40.875895  -72.537230   -18.903       1.024     0.314     0.956     0.482
0130320103_01   40.822648  -73.960004   -32.000       0.972    -1.235     1.167    -1.053
0130320105_01   40.241116  -74.248640     5.368       0.961    -2.348     1.344    -2.152
0130320108_01   40.730650  -72.869760   -29.035       3.599     3.804     2.907     4.356
0130320109_01   40.669321  -73.349073   -30.091       5.432    -3.321     5.914    -2.358
0130320110_01   40.091202  -74.221786   -21.000       1.287    -0.149     1.294     0.071
0130320111_01   40.738885  -74.160992   -25.810       2.495     2.329     2.067     2.715
0130320113_01   40.731814  -73.492118    -4.000      -1.802     0.201    -1.809    -0.105
0130320114_01   40.607318  -74.061930   -16.425      -2.347     0.112    -2.331    -0.285
0130320115_01   40.917360  -72.568463   -30.156      -1.760     2.790    -2.205     2.454
0130320116_01   40.702132  -73.671759   -17.716      -2.995    -0.380    -2.887    -0.878
0130320117_01   40.776091  -74.078402   -30.000       1.169    -1.140     1.345    -0.926
0130320118_01   39.862333  -74.318378    11.564       0.645     1.181     0.436     1.273
0130320119_01   40.563395  -74.225203   -30.000       0.313    -0.624     0.415    -0.562
0130320120_01   40.896528  -72.504059   -30.689      -3.953     0.774    -4.028     0.098
0130320121_01   40.680789  -73.435051   -27.000      -2.472     1.871    -2.752     1.428
0130320122_01   39.777713  -74.115680   -31.000       0.890     3.001     0.369     3.108
0130320123_01   39.852418  -74.381952    12.098      -0.455    -3.823     0.200    -3.844
0130320124_01   41.024974  -72.446763   -29.799      -0.591    -5.941     0.415    -5.958
0130320125_01   40.865481  -74.256936   115.831      -5.078     5.234    -5.883     4.305
0130320127_01   39.940846  -74.171874   -31.275      -2.112    -0.207    -2.045    -0.561
0130320128_01   41.014471  -72.560613   -29.827      -0.718    -3.538    -0.114    -3.609
0130320129_01   40.819865  -72.716444   -26.181      -0.851     1.306    -1.059     1.144
0130320130_01   40.853632  -72.900702     9.669      -5.516     2.295    -5.823     1.334
0130320131_01   40.680451  -73.315076   -30.082       2.898    -2.347     3.252    -1.826
0130320132_01   40.661770  -73.865621   -31.124       6.421    -3.591     6.934    -2.459
0130320134_01   40.956359  -72.248032   -20.000      -0.743     1.894    -1.051     1.742
0130320135_01   40.756389  -73.954640   -26.334      -0.420    -1.200    -0.211    -1.253
0130320136_01   40.975263  -72.339585    47.525      -6.070    -0.086    -5.971    -1.106
0130320137_01   40.719578  -73.948467   -28.586       5.133     0.715     4.939     1.568
0130320138_01   40.768890  -74.282184    68.379      -0.563     1.560    -0.816     1.443
0130320139_01   40.535371  -74.324711    27.678      -1.839     4.025    -2.489     3.657
0130320140_01   40.787891  -74.002503    -7.496       1.883    -1.198     2.058    -0.864
0130320141_01   39.760479  -74.550185    -8.647      -0.218     6.590    -1.331     6.457
0130320142_01   40.186610  -74.009252   -30.898      -1.311    -2.502    -0.868    -2.686
0130320143_01   40.739764  -73.586449    -4.148       1.274     1.521     1.000     1.714
0130320144_01   40.567967  -74.109615   -28.000       5.498    -5.555     6.356    -4.550
0130320145_01   40.841022  -73.693899   -21.153      -0.253     3.502    -0.838     3.409
0130320146_01   40.359030  -74.260052    -3.216      -2.466     1.705    -2.717     1.265
0130320147_01   40.693247  -74.129254   -27.591       5.431    -2.929     5.847    -1.974
0130320148_01   40.930916  -73.054675    26.962      -1.490     1.600    -1.738     1.327
0130320152_01   40.771222  -74.044699   -28.277       4.763    -3.394     5.267    -2.544
0130320153_01   39.912061  -74.191174   -20.784      -0.610     1.678    -0.884     1.551
0130320155_01   40.839914  -73.898529    -9.132       3.008     0.694     2.848     1.189
0130320156_01   40.105804  -74.110038   -22.342      -3.520     0.776    -3.599     0.170
0130320157_01   39.763305  -74.513741    -9.916      -3.724     5.850    -4.660     5.135
0130320158_01   40.790529  -72.937891   -10.194       2.115     0.084     2.070     0.438
0130320159_01   40.201374  -74.437308    54.059      -1.194    -1.852    -0.862    -2.026
0130320160_01   40.933678  -73.090583     4.604      -1.782     0.378    -1.820     0.073
0130320161_01   40.809960  -72.776533   -20.008      -0.315     2.390    -0.712     2.303
0130320163_01   40.845585  -74.050038   -30.000       2.066     0.814     1.900     1.150
0130320164_01   40.899689  -74.090223   -19.733      -1.627     1.687    -1.886     1.390
0130320165_01   40.692493  -74.296142    -3.000       0.930     2.814     0.443     2.930
0130320166_01   40.016077  -74.184675   -12.000      -2.112    -1.699    -1.793    -2.031
0130320167_01   40.916827  -72.727714   -19.271       0.441    -0.085     0.449    -0.010
0130320168_01   39.978490  -74.074451   -31.558      -1.805     6.343    -2.852     5.946
0130320171_01   39.990431  -74.314646    -9.384       2.046     0.323     1.963     0.664
0130320172_01   40.899444  -73.359390   -31.400      -2.939    -2.740    -2.436    -3.194
0130320173_01   40.309954  -74.322725     2.801      -4.914     0.582    -4.939    -0.254
0130320174_01   40.937192  -73.491733   -31.420      -5.955     6.972    -7.041     5.872
0130320175_01   40.872765  -72.883009    -0.176      -2.029     3.085    -2.519     2.700
0130320176_01   40.926202  -72.616592   -30.518       2.796    -3.632     3.367    -3.110
0130320177_01   40.664484  -74.187478   -22.741       3.856    -0.087     3.815     0.563
0130320178_01   40.705311  -73.925254   -25.051       3.191    -0.361     3.206     0.181
0130320180_01   40.917522  -72.450905   -33.449       0.695     5.634    -0.262     5.672
0130320181_01   39.928303  -74.234517   -25.016      -1.210    -2.449    -0.777    -2.618
0130320183_01   39.739425  -74.380511    -6.000      -6.016     5.917    -6.930     4.813
0130320184_01   40.774747  -72.716924   -29.608      -3.511    -1.302    -3.243    -1.875
0130320185_01   39.701100  -74.135905   -31.000      -1.992     1.077    -2.145     0.725
0130320186_01   40.910012  -73.542577   -32.000      -4.334    -6.152    -3.237    -6.792
0130320187_01   41.078182  -74.142764    72.984      -0.671    -0.023    -0.657    -0.135
0130320188_01   40.865901  -74.198549    87.717      -1.177     4.152    -1.858     3.893
0130320189_01   40.955158  -73.401142   -31.490      -5.937     5.217    -6.729     4.145
0130320190_01   40.872204  -74.135814   -17.651       2.104    -0.798     2.208    -0.433
0130320193_01   40.650922  -73.485425   -31.895       0.680    -1.222     0.876    -1.090
0130320194_01   40.833785  -72.669359   -15.875      -4.718    -0.653    -4.542    -1.438
0130320195_01   39.780236  -74.379795     2.529       5.336    -4.593     6.037    -3.624
0130320196_01   40.812603  -74.016361   -29.000       4.500    -3.113     4.959    -2.312
0130320198_01   40.705603  -73.816936   -13.366       3.602    -2.146     3.912    -1.509
0130320200_01   40.747370  -74.103318   -30.000       4.882    -0.231     4.851     0.593
0130320201_01   40.052140  -74.283781    -5.601      -1.054    -1.354    -0.809    -1.512
0130320202_01   40.807405  -73.022012    -9.880      -0.778    -3.998    -0.094    -4.072
0130320203_01   41.122474  -73.547177    34.697      -1.250     0.706    -1.350     0.487
0130320204_01   40.769089  -74.152081    -0.606       1.915     1.879     1.572     2.174
0130320205_01   39.979539  -74.177731   -18.677       3.029    -2.790     3.458    -2.238
0130320206_01   41.060581  -73.657789    51.464      -4.723     3.450    -5.233     2.608
0130320207_01   40.793519  -73.936634   -29.778       2.186    -2.971     2.655    -2.561
0130320208_01   40.601214  -73.571644   -33.444       0.676    -4.043     1.348    -3.871
0130320209_01   40.839389  -74.156879     8.131       0.338     1.361     0.105     1.398
0130320210_01   39.810792  -74.434897     9.651      -2.161    -4.158    -1.423    -4.462
0130320211_01   40.675652  -73.495869   -26.000      -2.603     2.234    -2.941     1.764
0130320213_01   39.685678  -74.502041   -18.889       1.252     5.058     0.376     5.196
0130320214_01   41.144736  -74.152980   131.884      -2.103     2.953    -2.566     2.558
0130320215_01   40.747555  -72.998914   -27.739       5.911    -2.658     6.275    -1.625
0130320218_01   40.695822  -74.225091   -13.310      -0.159     0.147    -0.180     0.118
0130320219_01   40.947778  -72.936569    28.548      -1.540    -1.777    -1.219    -2.011
0130320222_01   40.725609  -74.194195    -5.529       1.140    -0.251     1.167    -0.056
0130320223_01   40.057509  -74.157801   -23.011       0.370     1.287     0.148     1.331
0130320224_01   40.637419  -74.074636   -28.778       2.260    -1.617     2.501    -1.213
0130320226_01   40.717149  -73.426031   -15.000       1.835    -0.539     1.900    -0.223
0130320227_01   39.679411  -74.330674   -24.707      -1.372     0.031    -1.356    -0.201
0130320228_01   39.810248  -74.203935   -31.493       0.616     1.202     0.404     1.288
0130320230_01   40.939272  -72.701288   -17.136      -3.051     3.712    -3.632     3.147
0130320231_01   39.933407  -74.271678    -2.177      -3.110    -0.388    -2.997    -0.908
0130320234_01   40.727253  -73.694350    -4.845       0.973     0.958     0.798     1.108
0130320235_01   40.713223  -73.560018   -12.000      -1.809     1.767    -2.080     1.438
0130320238_01   40.852851  -73.983022    51.961      -0.779     1.980    -1.100     1.820
0130320240_01   40.954851  -72.751360     2.228      -2.019     3.945    -2.653     3.549
0130320241_01   40.919174  -72.682748   -23.991      -1.702    -0.258    -1.635    -0.540
0130320244_01   39.688325  -74.241723   -30.000      -3.210     2.660    -3.613     2.078
0130320245_01   40.858243  -72.571340   -21.524      -0.760    -4.695     0.040    -4.756
0130320246_01   39.842550  -74.147108   -33.000       0.086    -0.024     0.090    -0.009
0130320249_01   40.704794  -74.193381   -29.595       0.356    -2.047     0.697    -1.957
0130320250_01   39.769614  -74.416319     0.927      -1.778     1.529    -2.010     1.207
0130320251_01   40.868023  -73.011309    -3.641      -0.508     4.805    -1.309     4.651
0130320252_01   39.992080  -74.538829    -3.391       3.067    -3.367     3.593    -2.800
0130320253_01   40.929059  -72.902591     2.891      -2.845    -1.241    -2.596    -1.702
0130320255_01   40.966998  -72.723141    10.382      -2.502     3.207    -3.005     2.741
0130320256_01   40.877729  -73.984778   -28.275       0.230    -0.226     0.266    -0.184
0130320258_01   40.724402  -73.116471   -30.610       4.594     1.283     4.312     2.038
0130320259_01   39.873249  -74.131644   -32.126       0.538    -2.095     0.886    -1.973
