==============================================================================
==============================================================================
 Sep. 17 2016                  LANDSAT 5                       Time: 15:17
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0501609161483_09007                          Path / Row - 13 / 32
Reference Image: L51LGS1001208150100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 100.0%
Rank   2 --  0.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
0130320485   41.12627    -73.48562     0.33      0.05     0.33     1 
0130320486   41.12579    -73.44882     0.30      0.12     0.32     1 
0130320487   41.12528    -73.41203     0.09      0.08     0.12     1 
0130320488   41.12477    -73.37523     0.13     -0.00     0.13     1 
0130320489   41.12425    -73.33844    -0.04      0.02     0.04     1 
0130320490   41.12371    -73.30164    -0.01      0.01     0.02     1 
0130320491   41.12316    -73.26485    -0.12      0.03     0.12     1 
0130320492   41.12260    -73.22806    -0.00      0.00     0.00     1 
0130320541   41.10768    -74.18525     0.15     -0.00     0.15     1 
0130320542   41.10741    -74.14846     0.13      0.06     0.14     1 
0130320543   41.10713    -74.11166     0.31      0.07     0.32     1 
0130320544   41.10684    -74.07487     0.23      0.07     0.25     1 
0130320545   41.10654    -74.03807     0.14      0.02     0.14     1 
0130320546   41.10623    -74.00127     0.14      0.04     0.15     1 
0130320547   41.10590    -73.96448     0.03     -0.04     0.05     1 
0130320548   41.10557    -73.92768     0.25     -0.02     0.25     1 
0130320550   41.10486    -73.85410     0.39      0.00     0.39     1 
0130320551   41.10449    -73.81731     0.29     -0.00     0.29     1 
0130320552   41.10410    -73.78052     0.20      0.00     0.20     1 
0130320553   41.10371    -73.74372    -0.17      0.01     0.17     1 
0130320554   41.10330    -73.70694     0.22      0.07     0.23     1 
0130320555   41.10288    -73.67015     0.22      0.06     0.23     1 
0130320556   41.10245    -73.63336     0.14     -0.03     0.14     1 
0130320557   41.10201    -73.59657     0.20      0.03     0.21     1 
0130320558   41.10155    -73.55978     0.14      0.10     0.17     1 
0130320559   41.10109    -73.52300     0.15      0.06     0.16     1 
0130320560   41.10061    -73.48621     0.28      0.06     0.28     1 
0130320561   41.10012    -73.44943     0.05      0.12     0.13     1 
0130320562   41.09962    -73.41265    -0.06      0.07     0.09     1 
0130320563   41.09911    -73.37586    -0.15      0.03     0.16     1 
0130320564   41.09858    -73.33908     0.08     -0.11     0.13     1 
0130320616   41.08201    -74.18557     0.07      0.06     0.09     1 
0130320617   41.08174    -74.14879     0.06      0.07     0.09     1 
0130320618   41.08146    -74.11201     0.38      0.05     0.39     1 
0130320619   41.08117    -74.07523     0.40      0.05     0.40     1 
0130320620   41.08087    -74.03844     0.29      0.11     0.31     1 
0130320621   41.08056    -74.00166     0.23     -0.03     0.23     1 
0130320622   41.08023    -73.96488     0.03     -0.02     0.03     1 
0130320625   41.07919    -73.85455     0.23      0.01     0.23     1 
0130320626   41.07882    -73.81777     0.15      0.02     0.16     1 
0130320627   41.07843    -73.78099     0.20      0.06     0.20     1 
0130320628   41.07804    -73.74421    -0.18      0.00     0.18     1 
0130320629   41.07763    -73.70744     0.16      0.05     0.16     1 
0130320630   41.07722    -73.67066     0.16     -0.02     0.16     1 
0130320631   41.07679    -73.63389     0.20      0.02     0.20     1 
0130320632   41.07634    -73.59712     0.10     -0.01     0.10     1 
0130320633   41.07589    -73.56034     0.18      0.03     0.18     1 
0130320634   41.07542    -73.52357     0.05      0.07     0.08     1 
0130320635   41.07495    -73.48680     0.11      0.03     0.11     1 
0130320636   41.07446    -73.45003     0.11      0.06     0.12     1 
0130320637   41.07396    -73.41326    -0.06      0.04     0.07     1 
0130320638   41.07344    -73.37650    -0.15      0.04     0.15     1 
0130320690   41.05659    -74.22266     0.14      0.02     0.14     1 
0130320692   41.05607    -74.14912     0.20      0.03     0.21     1 
0130320693   41.05579    -74.11235     0.11      0.01     0.11     1 
0130320694   41.05550    -74.07558     0.28     -0.02     0.28     1 
0130320695   41.05520    -74.03882     0.28     -0.03     0.28     1 
0130320696   41.05489    -74.00205     0.31     -0.04     0.31     1 
0130320697   41.05456    -73.96528     0.22      0.04     0.23     1 
0130320698   41.05423    -73.92852     0.21      0.14     0.25     1 
0130320700   41.05352    -73.85499     0.17      0.06     0.19     1 
0130320701   41.05315    -73.81823     0.18      0.11     0.21     1 
0130320702   41.05277    -73.78146     0.28      0.01     0.28     1 
0130320703   41.05237    -73.74470     0.10     -0.06     0.11     1 
0130320704   41.05197    -73.70794     0.22     -0.05     0.23     1 
0130320705   41.05155    -73.67118     0.10      0.01     0.10     1 
0130320706   41.05112    -73.63442     0.20     -0.03     0.20     1 
0130320707   41.05068    -73.59766     0.11     -0.04     0.12     1 
0130320708   41.05022    -73.56090     0.06     -0.04     0.07     1 
0130320709   41.04976    -73.52415     0.06      0.00     0.06     1 
0130320710   41.04928    -73.48739    -0.07     -0.02     0.07     1 
0130320711   41.04879    -73.45064    -0.15      0.03     0.15     1 
0130320712   41.04829    -73.41388    -0.13     -0.02     0.13     1 
0130320737   41.03199    -72.49538    -0.10      0.04     0.11     1 
0130320738   41.03118    -72.45866    -0.10     -0.05     0.11     1 
0130320739   41.03037    -72.42193    -0.18     -0.14     0.23     1 
0130320765   41.03092    -74.22296     0.21      0.11     0.24     1 
0130320766   41.03066    -74.18621     0.23      0.08     0.24     1 
0130320767   41.03040    -74.14945     0.23     -0.10     0.25     1 
0130320768   41.03012    -74.11270     0.27      0.05     0.28     1 
0130320769   41.02983    -74.07594     0.28      0.05     0.28     1 
0130320770   41.02953    -74.03919     0.11     -0.01     0.11     1 
0130320772   41.02890    -73.96569     0.26      0.03     0.26     1 
0130320773   41.02856    -73.92894     0.18     -0.01     0.18     1 
0130320775   41.02785    -73.85543     0.21     -0.07     0.23     1 
0130320776   41.02748    -73.81869     0.23     -0.00     0.23     1 
0130320777   41.02710    -73.78194     0.09     -0.02     0.09     1 
0130320778   41.02671    -73.74519     0.22     -0.03     0.22     1 
0130320779   41.02630    -73.70844     0.14     -0.03     0.14     1 
0130320780   41.02588    -73.67170     0.09      0.04     0.10     1 
0130320781   41.02545    -73.63495     0.02      0.05     0.06     1 
0130320782   41.02501    -73.59821    -0.01      0.01     0.01     1 
0130320783   41.02456    -73.56146    -0.02      0.05     0.05     1 
0130320784   41.02409    -73.52472    -0.14      0.01     0.14     1 
0130320810   41.00791    -72.56977     0.00     -0.08     0.08     1 
0130320811   41.00713    -72.53306     0.10     -0.07     0.12     1 
0130320812   41.00634    -72.49635     0.07     -0.02     0.07     1 
0130320813   41.00553    -72.45964    -0.31     -0.00     0.31     1 
0130320816   41.00305    -72.34952    -0.21     -0.07     0.22     1 
0130320817   41.00220    -72.31282    -0.26     -0.05     0.27     1 
0130320818   41.00134    -72.27612    -0.07     -0.09     0.11     1 
0130320819   41.00047    -72.23942    -0.01     -0.07     0.07     1 
0130320840   41.00525    -74.22326     0.15      0.16     0.23     1 
