Tue. Sep. 27, 2016             LANDSAT 5                 Time: 06:05
                         Image Assessment System
                           GCP Residual Report
----------------------------------------------------------------------------
WOID: L19999614            Path/Row: 013 / 032

L0R Reference Image: L51XXX1094173140100_HDF.162711034
Acquisition Date: Jun 22, 1994

Band Number:  5

GLS date for each WRS-2 path/row used:
Path  Row   Date
013   032   10-20-2000


Point_ID         Latitude  Longitude    Height       Across    Along    Residual  Residual
                                                      Scan      Scan      In y      in x
                                                    Residual  Residual    dir       dir
                   (deg)     (deg)     (meters)     (meters)  (meters)  (meters)  (meters)

0130320102_01   40.875895  -72.537230   -18.903      -2.452     0.938    -2.587     0.513
0130320103_01   40.822648  -73.960004   -32.000      -0.232    -5.822     0.760    -5.774
0130320104_01   40.655550  -73.407608   -31.619       7.012    -2.273     7.295    -1.061
0130320105_01   40.241116  -74.248640     5.368      -4.215     1.472    -4.389     0.745
0130320109_01   40.669321  -73.349073   -30.091       2.431    -1.388     2.630    -0.958
0130320110_01   40.091202  -74.221786   -21.000       0.940     0.950     0.777     1.098
0130320111_01   40.738885  -74.160992   -25.810       3.216    -0.002     3.183     0.541
0130320113_01   40.731814  -73.492118    -4.000       3.853    -0.445     3.875     0.210
0130320114_01   40.607318  -74.061930   -16.425       1.591     2.441     1.169     2.677
0130320115_01   40.917360  -72.568463   -30.156       5.673     3.113     5.060     4.022
0130320116_01   40.702132  -73.671759   -17.716      -3.772    -1.209    -3.510    -1.823
0130320117_01   40.776091  -74.078402   -30.000       2.114     3.964     1.430     4.265
0130320118_01   39.862333  -74.318378    11.564      -1.506     0.408    -1.541     0.151
0130320119_01   40.563395  -74.225203   -30.000       5.980     2.527     5.482     3.499
0130320120_01   40.896528  -72.504059   -30.689      -1.499    -4.069    -0.808    -4.265
0130320121_01   40.680789  -73.435051   -27.000       0.480     0.082     0.461     0.163
0130320122_01   39.777713  -74.115680   -31.000      -5.027     3.359    -5.514     2.464
0130320123_01   39.852418  -74.381952    12.098      -0.399    -1.761    -0.082    -1.799
0130320127_01   39.940846  -74.171874   -31.275      -0.340     1.834    -0.635     1.753
0130320128_01   41.014471  -72.560613   -29.827       0.264     2.993    -0.253     2.995
0130320129_01   40.819865  -72.716444   -26.181      -2.644    -2.949    -2.121    -3.352
0130320130_01   40.853632  -72.900702     9.669      -6.257    -0.797    -6.041    -1.836
0130320131_01   40.680451  -73.315076   -30.082       7.374    -2.386     7.669    -1.112
0130320132_01   40.661770  -73.865621   -31.124      -1.063     2.544    -1.466     2.331
0130320133_01   39.928397  -74.499233    -2.226      -5.683    -3.179    -5.047    -4.087
0130320134_01   40.956359  -72.248032   -20.000       2.635    -3.866     3.230    -3.371
0130320135_01   40.756389  -73.954640   -26.334       3.316    -4.267     3.996    -3.646
0130320137_01   40.719578  -73.948467   -28.586      -0.036    -4.850     0.790    -4.783
0130320138_01   40.768890  -74.282184    68.379       0.564    -3.552     1.169    -3.402
0130320139_01   40.535371  -74.324711    27.678      -3.674     1.534    -3.863     0.898
0130320140_01   40.787891  -74.002503    -7.496       4.479    -5.153     5.292    -4.325
0130320141_01   39.760479  -74.550185    -8.647      -2.368    -1.832    -2.008    -2.201
0130320143_01   40.739764  -73.586449    -4.148      -1.713     0.674    -1.797     0.379
0130320144_01   40.567967  -74.109615   -28.000       1.124    -3.427     1.696    -3.186
0130320145_01   40.841022  -73.693899   -21.153      -1.860     3.785    -2.462     3.422
0130320146_01   40.359030  -74.260052    -3.216      -7.670     5.234    -8.427     3.872
0130320147_01   40.693247  -74.129254   -27.591       4.679     2.009     4.287     2.769
0130320148_01   40.930916  -73.054675    26.962      -3.338     0.933    -3.451     0.361
0130320149_01   39.721836  -74.125495   -32.323       3.873     3.464     3.239     4.071
0130320150_01   40.915771  -73.406010   -29.813       2.019    -0.489     2.075    -0.141
0130320153_01   39.912061  -74.191174   -20.784       1.778    -4.434     2.512    -4.067
0130320155_01   40.839914  -73.898529    -9.132      -1.789     0.036    -1.759    -0.262
0130320156_01   40.105804  -74.110038   -22.342      -5.586     2.780    -5.964     1.801
0130320157_01   39.763305  -74.513741    -9.916      -3.057     3.665    -3.618     3.099
0130320159_01   40.201374  -74.437308    54.059      -4.796     5.420    -5.624     4.538
0130320161_01   40.809960  -72.776533   -20.008      -5.370     4.418    -6.045     3.453
0130320162_01   40.900078  -72.383912   -17.865       6.411    -0.192     6.339     0.887
0130320163_01   40.845585  -74.050038   -30.000      -7.046     2.246    -7.309     1.037
0130320164_01   40.899689  -74.090223   -19.733      -0.237    -1.207    -0.017    -1.226
0130320165_01   40.692493  -74.296142    -3.000      -0.610     6.797    -1.728     6.601
0130320166_01   40.016077  -74.184675   -12.000      -6.975     1.977    -7.197     0.776
0130320167_01   40.916827  -72.727714   -19.271       3.473    -0.791     3.548    -0.197
0130320168_01   39.978490  -74.074451   -31.558       2.004    -4.743     2.785    -4.334
0130320169_01   39.921786  -74.081534   -32.589       0.165     1.689    -0.115     1.695
0130320170_01   40.424301  -73.991981   -33.000       1.393     5.487     0.458     5.645
0130320172_01   40.899444  -73.359390   -31.400       3.483    -2.862     3.915    -2.235
0130320173_01   40.309954  -74.322725     2.801      -7.700     3.084    -8.093     1.748
0130320174_01   40.937192  -73.491733   -31.420       1.858     0.837     1.695     1.138
0130320175_01   40.872765  -72.883009    -0.176      -5.480     0.338    -5.466    -0.587
0130320177_01   40.664484  -74.187478   -22.741       5.303     2.052     4.895     2.916
0130320178_01   40.705311  -73.925254   -25.051       1.198    -1.481     1.440    -1.256
0130320180_01   40.917522  -72.450905   -33.449       7.122    -1.274     7.223    -0.061
0130320181_01   39.928303  -74.234517   -25.016       0.168    -3.190     0.716    -3.112
0130320182_01   39.694903  -74.449840     6.929      -4.067     3.407    -4.570     2.674
0130320183_01   39.739425  -74.380511    -6.000      -3.316    -4.403    -2.510    -4.896
0130320185_01   39.701100  -74.135905   -31.000       3.065     0.118     3.009     0.637
0130320186_01   40.910012  -73.542577   -32.000      -2.610    -4.680    -1.783    -5.049
0130320187_01   41.078182  -74.142764    72.984      -5.801     0.502    -5.786    -0.471
0130320188_01   40.865901  -74.198549    87.717      -0.875     1.044    -1.023     0.886
0130320192_01   39.654049  -74.170411   -31.072       5.592     4.397     4.776     5.281
0130320193_01   40.650922  -73.485425   -31.895       3.112    -2.494     3.489    -1.934
0130320195_01   39.780236  -74.379795     2.529       3.493    -4.319     4.186    -3.663
0130320196_01   40.812603  -74.016361   -29.000       3.933    -0.825     4.026    -0.150
0130320198_01   40.705603  -73.816936   -13.366      -0.758     0.429    -0.811     0.298
0130320199_01   40.977429  -72.471774   -30.925       1.598     0.239     1.523     0.504
0130320200_01   40.747370  -74.103318   -30.000       6.509    -1.564     6.691    -0.447
0130320201_01   40.052140  -74.283781    -5.601      -3.903     1.563    -4.098     0.886
0130320203_01   41.122474  -73.547177    34.697       1.155     1.843     0.835     2.012
0130320204_01   40.769089  -74.152081    -0.606       5.332     0.746     5.143     1.633
0130320205_01   39.979539  -74.177731   -18.677      -1.646     3.183    -2.150     2.863
0130320206_01   41.060581  -73.657789    51.464      -7.352     3.302    -7.793     2.026
0130320207_01   40.793519  -73.936634   -29.778       0.074    -3.560     0.682    -3.494
0130320208_01   40.601214  -73.571644   -33.444       1.169     1.496     0.904     1.673
0130320209_01   40.839389  -74.156879     8.131       1.171     2.277     0.786     2.445
0130320210_01   39.810792  -74.434897     9.651       4.700    -6.286     5.708    -5.397
0130320211_01   40.675652  -73.495869   -26.000      -5.411     0.751    -5.458    -0.167
0130320212_01   40.849862  -72.702959   -12.009      -0.824     5.833    -1.801     5.612
0130320213_01   39.685678  -74.502041   -18.889       1.982     2.010     1.627     2.319
0130320215_01   40.747555  -72.998914   -27.739       3.134    -6.264     4.136    -5.649
0130320217_01   40.885661  -72.344248   -28.139      -5.292    -0.499    -5.150    -1.383
0130320218_01   40.695822  -74.225091   -13.310       5.542     6.502     4.383     7.341
