==============================================================================
==============================================================================
Fri. Sep. 16 2016                  LANDSAT 5                       Time: 12:59
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0501609151416_01467                          Path / Row - 13 / 32
Reference Image: L51LGS1002227150100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 100.0%
Rank   2 --  0.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
0130320630   41.07445    -73.68858     0.20      0.05     0.21     1 
0130320631   41.07402    -73.65144     0.14      0.04     0.15     1 
0130320634   41.07266    -73.54006     0.14      0.05     0.15     1 
0130320635   41.07218    -73.50293     0.03      0.06     0.07     1 
0130320636   41.07170    -73.46581     0.10      0.04     0.11     1 
0130320637   41.07120    -73.42869     0.08     -0.02     0.08     1 
0130320638   41.07068    -73.39156    -0.14      0.02     0.14     1 
0130320691   41.05379    -74.20877     0.27      0.08     0.28     1 
0130320692   41.05353    -74.17164     0.30      0.07     0.31     1 
0130320693   41.05326    -74.13452     0.11      0.08     0.13     1 
0130320694   41.05297    -74.09740     0.19      0.11     0.22     1 
0130320695   41.05268    -74.06027     0.07      0.00     0.07     1 
0130320696   41.05237    -74.02315     0.19      0.03     0.19     1 
0130320697   41.05205    -73.98603     0.13      0.04     0.13     1 
0130320698   41.05171    -73.94891     0.03      0.06     0.06     1 
0130320700   41.05101    -73.87467     0.24      0.03     0.24     1 
0130320701   41.05065    -73.83755     0.16      0.05     0.16     1 
0130320702   41.05026    -73.80043     0.17      0.02     0.17     1 
0130320703   41.04987    -73.76331     0.02     -0.02     0.02     1 
0130320704   41.04947    -73.72620     0.29      0.05     0.29     1 
0130320705   41.04905    -73.68908     0.12      0.08     0.14     1 
0130320706   41.04862    -73.65196     0.22     -0.03     0.23     1 
0130320707   41.04818    -73.61485     0.31      0.08     0.32     1 
0130320708   41.04773    -73.57774     0.03      0.02     0.04     1 
0130320709   41.04727    -73.54062     0.00      0.03     0.03     1 
0130320710   41.04679    -73.50351    -0.16     -0.04     0.17     1 
0130320711   41.04630    -73.46640    -0.13     -0.05     0.14     1 
0130320712   41.04580    -73.42929    -0.20      0.02     0.20     1 
0130320713   41.04529    -73.39218    -0.16     -0.13     0.20     1 
0130320766   41.02839    -74.20907     0.19      0.14     0.24     1 
0130320767   41.02813    -74.17196     0.20      0.16     0.26     1 
0130320768   41.02786    -74.13485     0.25      0.03     0.25     1 
0130320769   41.02757    -74.09774     0.31      0.10     0.32     1 
0130320770   41.02728    -74.06063     0.20      0.07     0.21     1 
0130320771   41.02697    -74.02353     0.19      0.07     0.21     1 
0130320773   41.02632    -73.94931     0.21      0.03     0.21     1 
0130320774   41.02597    -73.91221     0.21     -0.01     0.21     1 
0130320776   41.02525    -73.83800     0.17     -0.03     0.18     1 
0130320777   41.02487    -73.80089     0.17      0.04     0.17     1 
0130320778   41.02448    -73.76379     0.14     -0.03     0.14     1 
0130320779   41.02407    -73.72669     0.09      0.03     0.09     1 
0130320780   41.02365    -73.68958     0.14      0.04     0.15     1 
0130320781   41.02323    -73.65248     0.08      0.04     0.09     1 
0130320782   41.02279    -73.61538    -0.00      0.01     0.01     1 
0130320783   41.02234    -73.57828    -0.07     -0.00     0.07     1 
0130320784   41.02187    -73.54118    -0.13      0.03     0.14     1 
0130320812   41.00405    -72.50286     0.07      0.10     0.12     1 
0130320813   41.00324    -72.46579    -0.08      0.17     0.19     1 
0130320841   41.00299    -74.20938     0.18      0.17     0.25     1 
0130320842   41.00273    -74.17228     0.22      0.07     0.23     1 
0130320843   41.00246    -74.13518     0.22      0.08     0.23     1 
0130320844   41.00217    -74.09809     0.17      0.14     0.22     1 
0130320845   41.00188    -74.06100     0.26      0.11     0.28     1 
0130320846   41.00157    -74.02390     0.18      0.14     0.23     1 
0130320847   41.00125    -73.98681     0.28      0.04     0.29     1 
0130320848   41.00092    -73.94972     0.13      0.11     0.17     1 
0130320849   41.00057    -73.91262     0.18      0.05     0.19     1 
0130320850   41.00022    -73.87553     0.19     -0.02     0.19     1 
0130320851   40.99985    -73.83844     0.16      0.10     0.19     1 
0130320852   40.99947    -73.80135     0.21      0.03     0.21     1 
0130320853   40.99908    -73.76426     0.19     -0.03     0.20     1 
0130320854   40.99867    -73.72717     0.17      0.04     0.17     1 
0130320855   40.99826    -73.69009     0.06      0.02     0.06     1 
0130320856   40.99783    -73.65300    -0.06     -0.10     0.12     1 
0130320857   40.99739    -73.61591    -0.17     -0.10     0.20     1 
0130320858   40.99694    -73.57883    -0.20      0.02     0.20     1 
0130320915   40.97784    -74.24676    -0.00      0.04     0.04     1 
0130320916   40.97759    -74.20968     0.16     -0.02     0.16     1 
0130320917   40.97733    -74.17260     0.25      0.10     0.27     1 
0130320918   40.97706    -74.13552     0.21      0.16     0.27     1 
0130320919   40.97677    -74.09844     0.14      0.06     0.15     1 
0130320920   40.97648    -74.06136     0.18      0.08     0.20     1 
0130320921   40.97617    -74.02428     0.14      0.07     0.16     1 
0130320922   40.97585    -73.98720    -0.06      0.11     0.13     1 
0130320923   40.97552    -73.95012     0.17      0.06     0.18     1 
0130320925   40.97482    -73.87596     0.16     -0.03     0.16     1 
0130320926   40.97445    -73.83889     0.08     -0.00     0.08     1 
0130320927   40.97407    -73.80181     0.17      0.04     0.18     1 
0130320928   40.97368    -73.76474     0.22      0.02     0.22     1 
0130320929   40.97328    -73.72766     0.15      0.19     0.24     1 
0130320930   40.97286    -73.69059     0.21      0.10     0.23     1 
0130320931   40.97243    -73.65352    -0.20     -0.01     0.20     1 
0130320945   40.96520    -73.13459    -0.08      0.02     0.08     1 
0130320946   40.96460    -73.09753    -0.18     -0.06     0.19     1 
0130320948   40.96335    -73.02342    -0.11      0.08     0.13     1 
0130320990   40.95244    -74.24705     0.15      0.14     0.21     1 
0130320991   40.95219    -74.20998     0.06      0.10     0.12     1 
0130320992   40.95193    -74.17292     0.17      0.08     0.19     1 
0130320993   40.95166    -74.13585     0.08      0.11     0.14     1 
0130320994   40.95137    -74.09878     0.20      0.18     0.27     1 
0130320995   40.95108    -74.06172     0.10      0.12     0.16     1 
0130320996   40.95077    -74.02465     0.10      0.01     0.10     1 
0130320997   40.95045    -73.98758     0.26      0.05     0.26     1 
0130320998   40.95012    -73.95052     0.38      0.05     0.38     1 
0130321000   40.94942    -73.87640     0.01      0.04     0.04     1 
0130321001   40.94905    -73.83933     0.04      0.01     0.04     1 
0130321002   40.94867    -73.80227     0.07      0.02     0.07     1 
0130321003   40.94828    -73.76521     0.14      0.01     0.14     1 
0130321004   40.94788    -73.72815    -0.12     -0.01     0.12     1 
0130321005   40.94747    -73.69109    -0.13     -0.03     0.13     1 
0130321013   40.94372    -73.39465     0.10      0.05     0.11     1 
0130321020   40.93981    -73.13531     0.02     -0.05     0.06     1 
0130321021   40.93921    -73.09826     0.09      0.07     0.11     1 
0130321043   40.92289    -72.28362     0.07      0.02     0.07     1 
0130321065   40.92704    -74.24734     0.12      0.12     0.17     1 
0130321066   40.92679    -74.21028     0.22      0.12     0.25     1 
0130321067   40.92653    -74.17323    -0.00      0.09     0.09     1 
0130321068   40.92626    -74.13618    -0.09      0.07     0.11     1 
0130321069   40.92597    -74.09913     0.18      0.08     0.19     1 
0130321070   40.92568    -74.06207     0.16      0.10     0.19     1 
0130321071   40.92537    -74.02502     0.14      0.04     0.14     1 
0130321072   40.92505    -73.98797     0.16      0.10     0.19     1 
0130321073   40.92472    -73.95092     0.26      0.08     0.27     1 
0130321075   40.92402    -73.87682     0.14      0.04     0.15     1 
0130321076   40.92365    -73.83978     0.01      0.00     0.01     1 
0130321077   40.92328    -73.80273     0.12     -0.06     0.13     1 
0130321078   40.92289    -73.76568     0.06      0.03     0.06     1 
0130321079   40.92248    -73.72864    -0.15     -0.01     0.15     1 
0130321083   40.92075    -73.58046    -0.01      0.01     0.01     1 
0130321085   40.91982    -73.50638    -0.06      0.14     0.15     1 
0130321086   40.91933    -73.46934     0.06      0.04     0.07     1 
0130321087   40.91883    -73.43230    -0.07     -0.00     0.07     1 
0130321088   40.91832    -73.39526    -0.11      0.04     0.12     1 
0130321089   40.91780    -73.35822    -0.06      0.05     0.08     1 
0130321090   40.91727    -73.32119     0.15      0.05     0.16     1 
0130321093   40.91560    -73.21009    -0.00      0.01     0.01     1 
0130321094   40.91502    -73.17305    -0.12     -0.04     0.12     1 
0130321117   40.89838    -72.32166    -0.05      0.24     0.24     1 
0130321140   40.90163    -74.24763    -0.01      0.02     0.02     1 
0130321141   40.90139    -74.21059    -0.00      0.10     0.10     1 
0130321142   40.90113    -74.17355     0.03      0.03     0.05     1 
0130321143   40.90085    -74.13651    -0.04      0.01     0.04     1 
0130321144   40.90057    -74.09947    -0.05      0.01     0.05     1 
0130321145   40.90028    -74.06243     0.00      0.01     0.01     1 
0130321146   40.89997    -74.02540     0.02     -0.03     0.03     1 
0130321147   40.89965    -73.98836     0.19      0.05     0.19     1 
0130321148   40.89932    -73.95132     0.12      0.12     0.17     1 
0130321150   40.89862    -73.87726     0.20      0.05     0.21     1 
0130321151   40.89826    -73.84022     0.01      0.03     0.03     1 
0130321152   40.89788    -73.80319     0.12      0.02     0.12     1 
0130321153   40.89749    -73.76615    -0.14     -0.05     0.15     1 
0130321157   40.89581    -73.61803    -0.02     -0.00     0.02     1 
0130321158   40.89536    -73.58101     0.21      0.08     0.23     1 
0130321159   40.89490    -73.54398     0.05     -0.05     0.08     1 
0130321160   40.89442    -73.50695    -0.10      0.05     0.11     1 
0130321161   40.89394    -73.46992     0.09      0.16     0.19     1 
0130321162   40.89344    -73.43290    -0.02      0.06     0.07     1 
0130321163   40.89293    -73.39588     0.20      0.05     0.20     1 
0130321164   40.89241    -73.35885    -0.05      0.05     0.07     1 
0130321165   40.89188    -73.32183     0.31      0.03     0.31     1 
0130321166   40.89133    -73.28481     0.30      0.00     0.30     1 
0130321167   40.89077    -73.24779     0.17      0.06     0.18     1 
0130321168   40.89021    -73.21077     0.15      0.06     0.16     1 
0130321189   40.87553    -72.43365     0.01      0.12     0.12     1 
0130321190   40.87470    -72.39666     0.24      0.04     0.24     1 
0130321214   40.87647    -74.28494    -0.02      0.09     0.09     1 
0130321215   40.87623    -74.24791     0.10      0.10     0.14     1 
0130321216   40.87599    -74.21089     0.25      0.13     0.28     1 
