Wed. Sep. 28, 2016             LANDSAT 5                 Time: 12:03
                         Image Assessment System
                           GCP Residual Report
----------------------------------------------------------------------------
WOID: L20036746            Path/Row: 014 / 032

L0R Reference Image: L51XXX1093209140100_HDF.162721701
Acquisition Date: Jul 28, 1993

Band Number:  5

GLS date for each WRS-2 path/row used:
Path  Row   Date
014   032   09-23-1999


Point_ID         Latitude  Longitude    Height       Across    Along    Residual  Residual
                                                      Scan      Scan      In y      in x
                                                    Residual  Residual    dir       dir
                   (deg)     (deg)     (meters)     (meters)  (meters)  (meters)  (meters)

0140320094_01   40.832035  -73.866282   -22.096      -1.930    -0.196    -1.855    -0.549
0140320095_01   40.717101  -73.805011     1.958       1.529    -1.581     1.799    -1.269
0140320101_01   40.212760  -74.758033   -21.440       0.813     1.008     0.612     1.141
0140320102_01   40.428235  -74.518888     1.000      -3.159    -0.012    -3.099    -0.596
0140320104_01   40.791652  -74.952587   127.661      -6.916    -0.472    -6.706    -1.741
0140320105_01   40.254409  -74.299644    18.888       0.994    -0.040     0.987     0.145
0140320106_01   40.704794  -74.193381   -29.595       2.433     1.639     2.090     2.060
0140320107_01   40.479406  -74.321379   -24.555       3.905     2.546     3.367     3.224
0140320108_01   40.735811  -75.691287   173.733      -1.820     1.583    -2.085     1.218
0140320109_01   40.817986  -73.839486   -29.568       1.646     0.267     1.572     0.567
0140320110_01   40.900594  -74.572825   165.435       1.720     2.995     1.137     3.259
0140320111_01   39.952023  -75.592018    88.933       6.336    -0.794     6.366     0.394
0140320112_01   40.528496  -75.214881   150.581      -5.874    -2.276    -5.350    -3.321
0140320113_01   40.725801  -73.733809    -6.983      -1.208     4.018    -1.923     3.724
0140320114_01   40.280053  -74.032592   -16.000      -3.470    -1.303    -3.163    -1.923
0140320115_01   40.269180  -74.890854    37.984      -2.805     2.008    -3.126     1.453
0140320116_01   39.760487  -75.110907   -16.325      -2.429    -0.047    -2.377    -0.497
0140320117_01   40.327078  -74.134683    -9.000      -1.027    -0.995    -0.821    -1.167
0140320118_01   40.347979  -74.799234    29.081      -0.642     1.113    -0.836     0.975
0140320120_01   40.412426  -75.110909   123.086      -0.647    -2.400    -0.192    -2.477
0140320121_01   40.057739  -75.809959   162.289      -2.755     3.350    -3.331     2.779
0140320122_01   39.775908  -75.568087    48.602       3.747    -1.750     4.002    -1.024
0140320124_01   40.260965  -74.044859   -15.000       1.122     0.906     0.939     1.098
0140320125_01   40.090599  -74.761985   -19.718      -0.970    -1.328    -0.705    -1.484
0140320126_01   40.782797  -74.039200   -29.000       3.423     0.526     3.269     1.151
0140320128_01   41.019962  -74.551360   261.667      -1.475     3.522    -2.097     3.186
0140320129_01   39.928058  -74.123579   -31.000       5.499     1.336     5.158     2.334
0140320130_01   39.872511  -75.217380   -31.000       4.445     1.815     4.028     2.607
0140320131_01   40.207776  -74.019167   -27.000       2.149    -3.767     2.813    -3.300
0140320133_01   40.139070  -74.810416   -32.000       4.807    -2.773     5.236    -1.832
0140320134_01   40.384341  -75.082235   121.076      -1.490     1.006    -1.651     0.712
0140320136_01   41.142711  -75.030982   319.000       1.782     1.220     1.522     1.526
0140320138_01   40.676477  -74.284596    -0.594       0.293    -0.758     0.430    -0.690
0140320139_01   40.089761  -74.988621    -2.654       1.368     1.452     1.074     1.680
0140320140_01   40.218996  -74.102918    -5.409      -0.583    -1.227    -0.341    -1.312
0140320141_01   39.930005  -75.056409   -28.000       1.380    -1.397     1.614    -1.116
0140320142_01   40.223492  -74.722734   -19.000      -1.739     0.110    -1.727    -0.214
0140320143_01   40.328658  -75.939968    33.652       5.988     1.371     5.622     2.452
0140320144_01   40.224945  -74.138805     3.529      -2.426     0.934    -2.551     0.469
0140320145_01   40.639411  -74.236033   -26.267       0.252     0.999     0.066     1.029
0140320146_01   40.353276  -75.937130    61.609       4.817     0.825     4.572     1.699
0140320147_01   39.849263  -75.697741    77.010       1.699     0.855     1.506     1.154
0140320148_01   40.989163  -73.964881   -13.162       0.585    -0.970     0.757    -0.845
0140320149_01   40.035091  -75.801955   141.802      -4.941     4.294    -5.653     3.301
0140320150_01   40.151009  -74.155238   -19.789      -3.707     1.072    -3.836     0.366
0140320151_01   40.694316  -73.905547   -11.117      -2.762    -0.501    -2.616    -1.002
0140320152_01   39.752212  -75.225056    -5.000      -5.302    -0.886    -5.044    -1.854
0140320153_01   39.946933  -75.983185   107.179      -2.268    -0.549    -2.130    -0.961
0140320155_01   40.679373  -74.016902   -31.000       3.006     1.689     2.645     2.216
0140320156_01   40.545954  -74.556664   -14.713       2.975    -2.520     3.389    -1.925
0140320158_01   40.054038  -74.897177   -24.000      -0.265    -5.110     0.687    -5.068
0140320160_01   40.863265  -73.999593   -30.000       1.584     0.450     1.477     0.736
0140320162_01   40.038203  -75.217202    58.313       1.519     0.878     1.328     1.144
0140320163_01   40.245369  -75.378350    34.762      -2.578    -0.287    -2.481    -0.759
0140320164_01   40.756094  -73.687744     6.704       3.104     1.026     2.865     1.583
0140320166_01   40.180768  -75.454458    11.792       3.262    -0.861     3.361    -0.242
0140320167_01   40.047982  -74.685815   -13.844      -3.394     1.512    -3.613     0.856
0140320169_01   40.482150  -74.627521    -6.990      -0.570    -4.046     0.190    -4.079
0140320170_01   40.510584  -74.969075   128.033      -4.148     0.021    -4.078    -0.747
0140320173_01   40.275648  -75.127271    32.041       2.464     0.855     2.261     1.296
0140320174_01   40.536326  -74.667604    -2.483      -5.611     0.752    -5.649    -0.299
0140320175_01   40.136247  -74.966428    18.302      -0.328    -0.081    -0.307    -0.140
0140320176_01   39.781216  -75.811963    87.145      -1.571     0.329    -1.608     0.031
0140320179_01   40.809197  -75.617710   157.267       3.107     3.097     2.474     3.613
0140320180_01   39.911319  -76.037781   182.398      -4.813    -4.090    -3.973    -4.909
0140320182_01   40.615281  -73.760014   -30.019       2.917    -2.638     3.358    -2.050
0140320183_01   39.935350  -75.131554   -31.000       1.371    -3.484     1.992    -3.168
0140320185_01   40.051410  -74.655903     3.968      -5.896     0.515    -5.884    -0.587
0140320186_01   40.409024  -74.513721    -3.080       0.507     0.891     0.335     0.970
0140320188_01   40.470472  -75.389520   144.556      -0.352     1.030    -0.539     0.946
0140320189_01   39.950619  -74.778275   -19.052      -1.811     1.364    -2.031     1.004
0140320192_01   40.289450  -74.126693   -15.000      -0.958     0.105    -0.957    -0.074
0140320193_01   40.086216  -74.913316   -28.990       2.217    -0.976     2.359    -0.547
0140320194_01   40.077526  -75.130068    25.598      -1.983     0.139    -1.974    -0.231
0140320195_01   40.067056  -74.978071   -21.573      -0.457    -0.240    -0.404    -0.320
0140320196_01   40.804703  -75.648610   192.210       1.707    -1.186     1.890    -0.851
0140320197_01   39.942830  -74.184843   -32.886       5.222     1.127     4.924     2.077
0140320198_01   40.472393  -74.857966    14.866      -4.879     1.698    -5.106     0.765
0140320199_01   40.504123  -75.494873   146.230      -5.179    -5.309    -4.107    -6.171
0140320200_01   40.637419  -74.074636   -28.778       0.135     1.366    -0.117     1.368
0140320201_01   40.297003  -74.374743    -3.412      -2.355     2.411    -2.757     1.933
0140320202_01   39.968397  -75.560543    98.338      -1.295     1.587    -1.569     1.318
0140320203_01   40.148954  -75.013971    35.787       5.039     0.325     4.888     1.252
0140320205_01   40.149740  -74.333476     0.859       0.126     4.349    -0.678     4.295
0140320206_01   39.565970  -74.775314   -17.062       3.980    -4.474     4.741    -3.655
0140320207_01   40.200172  -75.468687    49.100       5.470     0.285     5.316     1.292
0140320208_01   40.909406  -74.123574   -10.782      -0.464    -6.025     0.659    -6.004
0140320209_01   40.522565  -74.520339    -8.094      -3.451    -1.468    -3.117    -2.080
0140320210_01   40.209449  -75.569575     8.166       5.294    -0.508     5.290     0.480
0140320211_01   39.936623  -74.811678   -24.896      -4.274     0.389    -4.269    -0.411
0140320213_01   40.594835  -74.280858   -25.276       1.871     2.292     1.417     2.598
0140320215_01   40.043780  -75.086747    -2.464       5.934    -4.339     6.631    -3.162
0140320217_01   40.197160  -75.202200    54.415      -1.193     2.333    -1.605     2.070
0140320218_01   40.093001  -75.033668    13.399       0.677     1.032     0.473     1.139
0140320219_01   39.796021  -75.740303    91.852       2.183     0.102     2.121     0.504
0140320220_01   39.770279  -75.499035    28.196      -3.926     0.259    -3.906    -0.474
0140320221_01   39.679485  -75.932856    70.882      -2.632     4.764    -3.474     4.190
0140320223_01   40.286308  -75.488693    60.200       2.399     2.460     1.897     2.859
0140320224_01   40.350552  -75.265186   100.892      -4.889    -0.428    -4.725    -1.325
0140320225_01   39.975758  -74.582504    -7.995      -1.357     2.237    -1.746     1.946
0140320226_01   40.196717  -74.864888    24.075      -0.137    -0.716    -0.001    -0.728
0140320227_01   39.831415  -75.548209    80.896       0.249     0.088     0.226     0.132
0140320228_01   40.094673  -74.661316    -8.178      -4.470     5.346    -5.379     4.422
0140320229_01   40.738885  -74.160992   -25.810       2.490     1.104     2.245     1.546
0140320230_01   40.391268  -75.769757    82.405       0.874     0.373     0.785     0.527
0140320231_01   39.746889  -74.531364   -16.000       0.085     2.657    -0.406     2.626
0140320232_01   40.782947  -74.125950    -4.197      -0.638     3.846    -1.333     3.660
0140320234_01   39.645427  -74.507924   -28.248      -1.949     0.141    -1.937    -0.224
0140320235_01   40.406302  -75.700632   117.102      -1.000    -5.026    -0.056    -5.121
0140320237_01   40.336631  -74.594416    -9.970       0.200    -0.873     0.360    -0.820
0140320238_01   39.605302  -74.863598   -10.390       2.059     4.644     1.161     4.943
0140320239_01   39.997234  -75.947357   189.926       1.640    -0.909     1.774    -0.590
0140320240_01   40.338783  -74.183275    -7.460      -2.864     1.836    -3.149     1.273
0140320241_01   39.790937  -75.921746   117.178       1.980     0.758     1.799     1.110
0140320242_01   40.088858  -75.764932   125.467      -2.183     1.411    -2.410     0.981
0140320244_01   40.357070  -74.976918     8.311      -3.736    -0.020    -3.666    -0.711
0140320246_01   39.646675  -75.375066   -19.949      -0.754    -1.935    -0.383    -2.041
0140320247_01   40.664464  -73.950398    -8.931       0.227     0.182     0.194     0.221
0140320249_01   40.139349  -75.986305    96.092       0.815     4.871    -0.108     4.933
0140320250_01   41.041520  -74.118968    52.280       0.358     4.460    -0.468     4.448
