Sat. Sep. 24, 2016             LANDSAT 5                 Time: 06:19
                         Image Assessment System
                           GCP Residual Report
----------------------------------------------------------------------------
WOID: L19921326            Path/Row: 013 / 032

L0R Reference Image: L51XXX1098248150100_HDF.162681118
Acquisition Date: Sep 05, 1998

Band Number:  5

GLS date for each WRS-2 path/row used:
Path  Row   Date
013   032   10-20-2000


Point_ID         Latitude  Longitude    Height       Across    Along    Residual  Residual
                                                      Scan      Scan      In y      in x
                                                    Residual  Residual    dir       dir
                   (deg)     (deg)     (meters)     (meters)  (meters)  (meters)  (meters)

0130320159_01   40.201374  -74.437308    54.059      -1.991     2.988    -2.471     2.609
0130320161_01   40.809960  -72.776533   -20.008      -1.178     3.434    -1.736     3.190
0130320162_01   40.900078  -72.383912   -17.865       1.359     0.196     1.311     0.423
0130320163_01   40.845585  -74.050038   -30.000      -0.478     2.483    -0.893     2.368
0130320164_01   40.899689  -74.090223   -19.733      -0.886     1.334    -1.102     1.167
0130320165_01   40.692493  -74.296142    -3.000      -1.009     2.559    -1.430     2.353
0130320166_01   40.016077  -74.184675   -12.000      -4.373     0.661    -4.425    -0.086
0130320167_01   40.916827  -72.727714   -19.271       2.827     0.209     2.755     0.681
0130320168_01   39.978490  -74.074451   -31.558       1.795    -3.468     2.351    -3.116
0130320169_01   39.921786  -74.081534   -32.589      -2.166    -0.633    -2.031    -0.989
0130320170_01   40.424301  -73.991981   -33.000       5.037    -1.879     5.278    -1.005
0130320171_01   39.990431  -74.314646    -9.384       4.428    -5.496     5.288    -4.670
0130320172_01   40.899444  -73.359390   -31.400      -0.025    -3.572     0.573    -3.525
0130320173_01   40.309954  -74.322725     2.801      -5.716     0.059    -5.648    -0.902
0130320174_01   40.937192  -73.491733   -31.420       0.171     4.282    -0.552     4.250
0130320176_01   40.926202  -72.616592   -30.518       4.627    -2.615     5.003    -1.800
0130320177_01   40.664484  -74.187478   -22.741       1.310     1.573     1.022     1.770
0130320178_01   40.705311  -73.925254   -25.051       1.901     0.209     1.835     0.525
0130320180_01   40.917522  -72.450905   -33.449       3.664     0.215     3.580     0.829
0130320181_01   39.928303  -74.234517   -25.016      -3.638    -1.102    -3.404    -1.700
0130320183_01   39.739425  -74.380511    -6.000      -4.978    -2.147    -4.547    -2.957
0130320184_01   40.774747  -72.716924   -29.608       5.717    -6.830     6.786    -5.774
0130320185_01   39.701100  -74.135905   -31.000       2.637     4.354     1.859     4.737
0130320192_01   39.654049  -74.170411   -31.072       5.606     3.854     4.870     4.746
0130320193_01   40.650922  -73.485425   -31.895       2.758    -0.737     2.841    -0.263
0130320195_01   39.780236  -74.379795     2.529      -4.676    -0.118    -4.592    -0.906
0130320196_01   40.812603  -74.016361   -29.000       2.618    -0.072     2.588     0.367
0130320198_01   40.705603  -73.816936   -13.366       2.312     2.228     1.902     2.585
0130320199_01   40.977429  -72.471774   -30.925      -3.370     5.780    -4.289     5.135
0130320200_01   40.747370  -74.103318   -30.000       4.793     1.476     4.471     2.259
0130320201_01   40.052140  -74.283781    -5.601      -3.211     0.743    -3.295     0.192
0130320203_01   41.122474  -73.547177    34.697      -0.666     2.627    -1.099     2.479
0130320204_01   40.769089  -74.152081    -0.606       0.619     2.644     0.161     2.710
0130320205_01   39.979539  -74.177731   -18.677      -4.358    -0.250    -4.257    -0.981
0130320206_01   41.060581  -73.657789    51.464      -6.554     4.102    -7.151     2.948
0130320207_01   40.793519  -73.936634   -29.778      -0.584     0.850    -0.722     0.740
0130320208_01   40.601214  -73.571644   -33.444      -0.347     0.851    -0.487     0.781
0130320210_01   39.810792  -74.434897     9.651       1.084    -4.899     1.893    -4.645
0130320211_01   40.675652  -73.495869   -26.000      -2.030     0.478    -2.083     0.130
0130320212_01   40.849862  -72.702959   -12.009      -2.659    -0.587    -2.522    -1.024
0130320213_01   39.685678  -74.502041   -18.889      -0.455     5.923    -1.456     5.760
0130320215_01   40.747555  -72.998914   -27.739       2.050    -2.011     2.359    -1.638
0130320217_01   40.885661  -72.344248   -28.139      -3.542    -1.187    -3.291    -1.764
0130320218_01   40.695822  -74.225091   -13.310       3.433     3.284     2.826     3.813
0130320219_01   40.947778  -72.936569    28.548      -3.971     1.732    -4.205     1.042
0130320220_01   40.475355  -74.321773   -29.128      -0.765    -2.942    -0.264    -3.029
0130320222_01   40.725609  -74.194195    -5.529      -0.239    -0.092    -0.225    -0.131
0130320223_01   40.057509  -74.157801   -23.011      -2.231    -0.261    -2.159    -0.633
0130320224_01   40.637419  -74.074636   -28.778       1.214    -4.080     1.879    -3.818
0130320226_01   40.717149  -73.426031   -15.000       0.192     1.833    -0.120     1.840
0130320227_01   39.679411  -74.330674   -24.707      -0.364     0.700    -0.481     0.628
0130320228_01   39.810248  -74.203935   -31.493      -2.717    -0.303    -2.630    -0.757
0130320229_01   40.991586  -72.603182   -24.030      -6.338     0.570    -6.343    -0.500
0130320230_01   40.939272  -72.701288   -17.136      -4.200    -2.442    -3.730    -3.112
0130320231_01   39.933407  -74.271678    -2.177      -2.434     2.180    -2.771     1.738
0130320233_01   40.641718  -73.167401   -29.004       1.596    -3.925     2.233    -3.600
0130320235_01   40.713223  -73.560018   -12.000      -4.356    -1.934    -3.971    -2.637
0130320238_01   40.852851  -73.983022    51.961      -1.449    -0.110    -1.414    -0.351
0130320239_01   40.908143  -73.234863   -32.000      -4.177    -3.124    -3.595    -3.780
0130320240_01   40.954851  -72.751360     2.228      -0.259     1.985    -0.587     1.915
0130320241_01   40.919174  -72.682748   -23.991      -0.585     0.551    -0.667     0.446
0130320243_01   39.781308  -74.554253    -7.748       3.844     2.118     3.425     2.736
0130320244_01   39.688325  -74.241723   -30.000      -6.041     3.878    -6.614     2.802
0130320245_01   40.858243  -72.571340   -21.524      -5.126    -2.637    -4.610    -3.460
0130320246_01   39.842550  -74.147108   -33.000       2.105     1.021     1.899     1.361
0130320248_01   40.759794  -72.767545   -29.822       0.306     2.169    -0.061     2.191
0130320249_01   40.704794  -74.193381   -29.595       2.651     0.188     2.576     0.630
0130320250_01   39.769614  -74.416319     0.927       0.122     1.073    -0.066     1.078
0130320251_01   40.868023  -73.011309    -3.641      -3.163     4.341    -3.847     3.750
0130320252_01   39.992080  -74.538829    -3.391       2.214    -1.796     2.480    -1.397
0130320253_01   40.929059  -72.902591     2.891      -4.223     2.049    -4.507     1.313
0130320256_01   40.877729  -73.984778   -28.275       1.812     1.352     1.555     1.636
0130320257_01   40.015122  -74.243039   -15.852       4.609     4.908     3.710     5.614
