Thu. Sep. 15, 2016             LANDSAT 5                 Time: 07:46
                         Image Assessment System
                           GCP Residual Report
----------------------------------------------------------------------------
WOID: L19708878            Path/Row: 014 / 032

L0R Reference Image: L51GNC1003237150100_HDF.162591244
Acquisition Date: Aug 25, 2003

Band Number:  5

GLS date for each WRS-2 path/row used:
Path  Row   Date
014   032   09-23-1999


Point_ID         Latitude  Longitude    Height       Across    Along    Residual  Residual
                                                      Scan      Scan      In y      in x
                                                    Residual  Residual    dir       dir
                   (deg)     (deg)     (meters)     (meters)  (meters)  (meters)  (meters)

0140320075_01   40.865901  -74.198549    87.717       0.192     0.888     0.023     0.908
0140320076_01   39.749436  -76.094175    63.500      -1.857    -0.117    -1.801    -0.461
0140320077_01   40.042458  -75.355071    79.994      -1.186    -0.432    -1.084    -0.645
0140320078_01   40.647365  -74.003179    17.815       2.019    -4.340     2.789    -3.885
0140320079_01   39.841734  -76.051108   105.121       1.957     4.366     1.105     4.652
0140320080_01   39.698992  -75.856837    71.774      -5.585    -1.076    -5.282    -2.098
0140320081_01   40.156785  -76.001704   144.577      -1.082     4.914    -1.979     4.623
0140320082_01   39.981445  -74.784500   -17.666      -1.649     0.545    -1.721     0.227
0140320083_01   40.135578  -74.189587   -12.000      -1.762     0.223    -1.772    -0.110
0140320084_01   39.960343  -75.699571   106.569      -3.559     2.903    -4.036     2.187
0140320085_01   40.578708  -74.252320   -21.684       1.070    -0.846     1.208    -0.632
0140320086_01   40.312531  -75.487469    80.078      -1.361     2.096    -1.727     1.804
0140320087_01   40.004607  -75.503549   109.849      -2.518     0.578    -2.580     0.098
0140320089_01   40.670550  -75.265739    79.887       2.750    -2.119     3.094    -1.569
0140320090_01   40.639498  -73.881963   -30.612       0.901    -3.216     1.482    -2.990
0140320091_01   40.381208  -75.480896    71.216       2.316     1.086     2.071     1.498
0140320092_01   41.113810  -75.555881   487.482      -2.755     4.441    -3.527     3.847
0140320093_01   40.322671  -75.132656    75.205       0.701    -2.416     1.139    -2.242
0140320094_01   40.832035  -73.866282   -22.096      -0.814     0.121    -0.822    -0.033
0140320095_01   40.717101  -73.805011     1.958       1.502     1.817     1.136     2.065
0140320096_01   40.254028  -75.279625    70.075       4.227     1.395     3.890     2.157
0140320097_01   40.773997  -74.158062   -24.319       3.275    -0.277     3.267     0.337
0140320098_01   40.309000  -75.232542    74.660      -4.540    -2.833    -3.930    -3.627
0140320099_01   40.474566  -74.717103   133.476      -3.820     2.190    -4.158     1.439
0140320100_01   40.063315  -74.345224    -3.424       2.601    -5.351     3.551    -4.769
0140320101_01   40.212760  -74.758033   -21.440       2.547     0.690     2.372     1.153
0140320102_01   40.428235  -74.518888     1.000      -1.165     0.712    -1.277     0.482
0140320103_01   39.824322  -76.120952    98.715      -2.758     2.551    -3.184     1.990
0140320104_01   40.791652  -74.952587   127.661      -1.752     5.218    -2.690     4.797
0140320106_01   40.704794  -74.193381   -29.595       1.616     1.447     1.318     1.722
0140320107_01   40.479406  -74.321379   -24.555      -0.281    -4.448     0.551    -4.420
0140320108_01   40.735811  -75.691287   173.733       0.008     1.728    -0.313     1.698
0140320109_01   40.817986  -73.839486   -29.568      -3.058    -0.451    -2.919    -1.012
0140320111_01   39.952023  -75.592018    88.933       4.659    -0.179     4.608     0.693
0140320112_01   40.528496  -75.214881   150.581      -2.492     1.716    -2.766     1.221
0140320113_01   40.725801  -73.733809    -6.983       0.062     3.644    -0.617     3.590
0140320114_01   40.280053  -74.032592   -16.000      -1.716    -0.667    -1.562    -0.975
0140320115_01   40.269180  -74.890854    37.984      -1.763    -0.581    -1.623    -0.898
0140320116_01   39.760487  -75.110907   -16.325      -0.874    -0.635    -0.740    -0.786
0140320117_01   40.327078  -74.134683    -9.000      -2.605    -0.454    -2.474    -0.932
0140320118_01   40.347979  -74.799234    29.081      -1.343    -0.261    -1.270    -0.506
0140320119_01   40.286497  -75.264935    68.530       0.164     0.123     0.138     0.152
0140320120_01   40.412426  -75.110909   123.086       0.541    -0.633     0.649    -0.521
0140320121_01   40.057739  -75.809959   162.289      -1.634     2.953    -2.155     2.594
0140320122_01   39.775908  -75.568087    48.602       3.618     0.816     3.400     1.476
0140320123_01   40.842337  -73.667184   -26.425       0.136     5.682    -0.922     5.606
0140320124_01   40.260965  -74.044859   -15.000      -1.271    -0.034    -1.242    -0.271
0140320125_01   40.090599  -74.761985   -19.718      -3.728    -2.988    -3.103    -3.629
0140320126_01   40.782797  -74.039200   -29.000       3.485     1.628     3.120     2.248
0140320127_01   40.842410  -73.934073    29.268      -0.032    -5.277     0.949    -5.188
0140320129_01   39.928058  -74.123579   -31.000       3.555    -0.912     3.660    -0.231
0140320130_01   39.872511  -75.217380   -31.000       2.904     1.619     2.549     2.131
0140320131_01   40.207776  -74.019167   -27.000      -1.071    -0.370    -0.983    -0.563
0140320132_01   39.577394  -74.225817   -31.025      -0.296     1.431    -0.559     1.350
0140320133_01   40.139070  -74.810416   -32.000       4.656     3.520     3.915     4.325
0140320134_01   40.384341  -75.082235   121.076      -0.101     1.933    -0.459     1.878
0140320135_01   40.858007  -74.604423   243.915       4.730     1.054     4.447     1.914
0140320136_01   41.142711  -75.030982   319.000      -0.327    -0.922    -0.150    -0.966
0140320137_01   40.194471  -76.049486   119.148      -2.113     1.936    -2.435     1.508
0140320138_01   40.676477  -74.284596    -0.594      -0.932     0.649    -1.036     0.464
0140320139_01   40.089761  -74.988621    -2.654       2.124     0.515     1.990     0.902
0140320140_01   40.218996  -74.102918    -5.409      -1.164    -1.831    -0.803    -2.015
0140320141_01   39.930005  -75.056409   -28.000       0.876     0.867     0.698     1.015
0140320142_01   40.223492  -74.722734   -19.000       0.771     0.144     0.730     0.285
0140320143_01   40.328658  -75.939968    33.652       2.400    -0.177     2.390     0.273
0140320144_01   40.224945  -74.138805     3.529       0.226    -0.770     0.365    -0.714
0140320145_01   40.639411  -74.236033   -26.267       3.436     1.360     3.120     1.975
0140320146_01   40.353276  -75.937130    61.609       1.694     1.527     1.379     1.814
0140320147_01   39.849263  -75.697741    77.010       0.282    -0.912     0.448    -0.843
0140320148_01   40.989163  -73.964881   -13.162      -1.221    -1.498    -0.921    -1.698
0140320149_01   40.035091  -75.801955   141.802       0.008     0.941    -0.168     0.925
0140320150_01   40.151009  -74.155238   -19.789      -1.909    -0.544    -1.774    -0.891
