==============================================================================
==============================================================================
Tue. Sep. 27 2016                  LANDSAT 5                       Time: 11:08
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0501609263030_09516                          Path / Row - 13 / 32
Reference Image: L51XXX1094173140100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 99.8%
Rank   2 --  0.2%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
0130320093   41.26196    -74.14538    -0.01      0.19     0.19     1 
0130320094   41.26168    -74.10850    -0.04      0.06     0.07     1 
0130320095   41.26139    -74.07161     0.28     -0.21     0.35     1 
0130320096   41.26109    -74.03473     0.17      0.15     0.23     1 
0130320168   41.23656    -74.14571    -0.15      0.02     0.15     1 
0130320169   41.23628    -74.10884    -0.34      0.07     0.35     1 
0130320170   41.23599    -74.07197     0.07      0.10     0.12     1 
0130320171   41.23569    -74.03510     0.34     -0.03     0.34     1 
0130320172   41.23537    -73.99824     0.20     -0.05     0.20     1 
0130320173   41.23505    -73.96137    -0.35      0.30     0.46     1 
0130320174   41.23471    -73.92450    -0.15     -0.06     0.16     1 
0130320175   41.23436    -73.88764    -0.13      0.09     0.16     1 
0130320176   41.23400    -73.85077    -0.29      0.02     0.29     1 
0130320177   41.23362    -73.81391     0.08     -0.20     0.21     1 
0130320243   41.21116    -74.14604    -0.16      0.02     0.16     1 
0130320244   41.21088    -74.10918     0.13     -0.18     0.22     1 
0130320245   41.21059    -74.07233    -0.20      0.13     0.24     1 
0130320246   41.21029    -74.03548     0.31      0.05     0.31     1 
0130320247   41.20998    -73.99862     0.06     -0.03     0.07     1 
0130320248   41.20965    -73.96177     0.03     -0.00     0.03     1 
0130320250   41.20896    -73.88807     0.04     -0.01     0.04     1 
0130320251   41.20860    -73.85122     0.15     -0.05     0.16     1 
0130320252   41.20822    -73.81437     0.18     -0.13     0.22     1 
0130320253   41.20784    -73.77752     0.22      0.07     0.23     1 
0130320254   41.20744    -73.74067     0.13     -0.08     0.15     1 
0130320255   41.20703    -73.70382     0.39     -0.08     0.40     1 
0130320256   41.20661    -73.66697     0.38     -0.11     0.40     1 
0130320257   41.20618    -73.63013     0.23     -0.17     0.28     1 
0130320317   41.18603    -74.18321    -0.01      0.01     0.02     1 
0130320318   41.18576    -74.14637     0.06      0.03     0.06     1 
0130320319   41.18548    -74.10953     0.12     -0.07     0.14     1 
0130320320   41.18519    -74.07269     0.32     -0.01     0.32     1 
0130320321   41.18489    -74.03585     0.41      0.05     0.41     1 
0130320322   41.18458    -73.99901    -0.01     -0.02     0.02     1 
0130320325   41.18356    -73.88850    -0.39      0.06     0.40     1 
0130320326   41.18320    -73.85166     0.15     -0.01     0.15     1 
0130320327   41.18283    -73.81483     0.17      0.01     0.17     1 
0130320328   41.18244    -73.77799     0.12     -0.04     0.13     1 
0130320329   41.18205    -73.74116     0.21      0.02     0.21     1 
0130320330   41.18164    -73.70432     0.31     -0.11     0.33     1 
0130320331   41.18122    -73.66749     0.10     -0.03     0.10     1 
0130320332   41.18079    -73.63066     0.01     -0.01     0.02     1 
0130320333   41.18034    -73.59383    -0.24     -0.00     0.24     1 
0130320335   41.17942    -73.52017     0.07      0.04     0.08     1 
0130320336   41.17894    -73.48334     0.03      0.02     0.04     1 
0130320337   41.17845    -73.44651    -0.06     -0.06     0.09     1 
0130320392   41.16063    -74.18353     0.14      0.07     0.16     1 
0130320393   41.16036    -74.14670    -0.20      0.14     0.25     1 
0130320394   41.16008    -74.10987     0.12      0.19     0.22     1 
0130320395   41.15979    -74.07305     0.35      0.04     0.36     1 
0130320397   41.15918    -73.99940     0.17      0.12     0.21     1 
0130320398   41.15885    -73.96257    -0.12     -0.04     0.12     1 
0130320401   41.15780    -73.85210     0.18     -0.01     0.18     1 
0130320402   41.15743    -73.81528     0.17     -0.07     0.18     1 
0130320403   41.15705    -73.77846     0.02      0.08     0.08     1 
