==============================================================================
==============================================================================
Mon. Sep. 19 2016                  LANDSAT 5                       Time: 06:07
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0501609181821_03841                          Path / Row - 13 / 32
Reference Image: L51AAA1099235151400_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 100.0%
Rank   2 --  0.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
0130320553   41.11159    -73.77287     0.18      0.03     0.18     1 
0130320554   41.11119    -73.73572    -0.09      0.00     0.09     1 
0130320555   41.11077    -73.69857     0.12      0.03     0.12     1 
0130320556   41.11035    -73.66142     0.15     -0.02     0.15     1 
0130320557   41.10991    -73.62427     0.31      0.02     0.31     1 
0130320558   41.10946    -73.58712     0.11     -0.06     0.13     1 
0130320559   41.10900    -73.54998     0.07     -0.02     0.07     1 
0130320560   41.10852    -73.51283     0.14     -0.00     0.14     1 
0130320561   41.10804    -73.47568     0.24     -0.03     0.24     1 
0130320562   41.10754    -73.43854     0.09     -0.01     0.09     1 
0130320563   41.10703    -73.40139     0.03     -0.04     0.05     1 
0130320564   41.10651    -73.36425    -0.15      0.00     0.15     1 
0130320616   41.09007    -74.21905     0.15      0.22     0.27     1 
0130320617   41.08982    -74.18190     0.21      0.14     0.25     1 
0130320618   41.08955    -74.14476     0.10      0.11     0.15     1 
0130320620   41.08897    -74.07047     0.36      0.06     0.36     1 
0130320621   41.08866    -74.03333     0.35      0.04     0.35     1 
0130320622   41.08835    -73.99619     0.23      0.04     0.24     1 
0130320623   41.08802    -73.95905     0.03      0.02     0.03     1 
0130320624   41.08768    -73.92190    -0.04     -0.04     0.06     1 
0130320625   41.08732    -73.88476    -0.24     -0.06     0.25     1 
0130320626   41.08696    -73.84762     0.22     -0.03     0.23     1 
0130320627   41.08658    -73.81048     0.14     -0.07     0.15     1 
0130320628   41.08619    -73.77335     0.13     -0.05     0.14     1 
0130320629   41.08579    -73.73621    -0.15     -0.05     0.16     1 
0130320630   41.08538    -73.69907     0.26      0.01     0.26     1 
0130320631   41.08495    -73.66194     0.16     -0.01     0.16     1 
0130320632   41.08451    -73.62480     0.21     -0.00     0.21     1 
0130320633   41.08406    -73.58767     0.13      0.01     0.13     1 
0130320634   41.08360    -73.55053     0.12      0.03     0.12     1 
0130320635   41.08313    -73.51340     0.08      0.05     0.10     1 
0130320636   41.08264    -73.47627     0.12      0.01     0.12     1 
0130320637   41.08215    -73.43914     0.15     -0.04     0.16     1 
0130320638   41.08164    -73.40201    -0.21     -0.23     0.31     1 
0130320639   41.08112    -73.36488    -0.12     -0.33     0.36     1 
0130320691   41.06467    -74.21935     0.17      0.10     0.20     1 
0130320692   41.06442    -74.18222     0.35      0.05     0.36     1 
0130320693   41.06415    -74.14509     0.21      0.12     0.24     1 
0130320694   41.06386    -74.10796     0.31      0.10     0.32     1 
0130320695   41.06357    -74.07083     0.23      0.08     0.24     1 
0130320696   41.06327    -74.03370     0.23      0.06     0.24     1 
0130320697   41.06295    -73.99657     0.34      0.12     0.36     1 
0130320698   41.06262    -73.95945     0.16      0.08     0.18     1 
0130320701   41.06156    -73.84807     0.09      0.04     0.10     1 
0130320702   41.06118    -73.81094     0.06      0.02     0.07     1 
0130320703   41.06079    -73.77382     0.24     -0.05     0.24     1 
0130320704   41.06039    -73.73669     0.18     -0.01     0.18     1 
0130320705   41.05998    -73.69957     0.13     -0.08     0.15     1 
0130320706   41.05956    -73.66245     0.23     -0.05     0.23     1 
0130320707   41.05912    -73.62533     0.17      0.01     0.17     1 
0130320708   41.05867    -73.58821     0.12     -0.04     0.13     1 
0130320709   41.05821    -73.55109     0.10     -0.05     0.11     1 
0130320710   41.05774    -73.51397    -0.02      0.02     0.03     1 
0130320711   41.05725    -73.47686    -0.06     -0.09     0.11     1 
0130320712   41.05675    -73.43974    -0.22     -0.05     0.23     1 
0130320766   41.03927    -74.21965     0.13      0.14     0.20     1 
0130320767   41.03901    -74.18253     0.21      0.13     0.25     1 
0130320768   41.03875    -74.14542     0.36      0.07     0.37     1 
0130320769   41.03847    -74.10830     0.21      0.08     0.22     1 
0130320770   41.03817    -74.07119     0.11      0.10     0.15     1 
0130320771   41.03787    -74.03407     0.17      0.05     0.18     1 
0130320773   41.03722    -73.95985     0.20      0.09     0.22     1 
0130320774   41.03688    -73.92273     0.17      0.01     0.17     1 
0130320776   41.03616    -73.84851     0.09     -0.03     0.09     1 
0130320777   41.03578    -73.81140     0.24     -0.07     0.25     1 
0130320778   41.03540    -73.77429     0.07      0.01     0.07     1 
0130320779   41.03500    -73.73718     0.13     -0.03     0.13     1 
0130320780   41.03458    -73.70007     0.21      0.02     0.22     1 
0130320781   41.03416    -73.66297     0.11      0.00     0.11     1 
0130320782   41.03372    -73.62586     0.10     -0.00     0.10     1 
0130320783   41.03327    -73.58875    -0.05     -0.00     0.05     1 
0130320784   41.03281    -73.55165    -0.07     -0.07     0.10     1 
0130320811   41.01587    -72.55022    -0.09      0.10     0.14     1 
0130320812   41.01508    -72.51314     0.02     -0.05     0.06     1 
0130320813   41.01427    -72.47607    -0.15      0.03     0.15     1 
0130320814   41.01345    -72.43900    -0.11     -0.07     0.13     1 
0130320816   41.01178    -72.36487    -0.00     -0.00     0.00     1 
0130320817   41.01093    -72.32780    -0.26      0.08     0.27     1 
0130320841   41.01387    -74.21995     0.23      0.11     0.25     1 
0130320842   41.01362    -74.18285     0.17      0.19     0.26     1 
0130320843   41.01335    -74.14575     0.25      0.15     0.29     1 
0130320844   41.01306    -74.10864     0.26      0.18     0.31     1 
0130320845   41.01277    -74.07154     0.28      0.10     0.30     1 
0130320846   41.01247    -74.03444     0.19      0.04     0.19     1 
0130320847   41.01215    -73.99734    -0.04     -0.01     0.04     1 
0130320848   41.01182    -73.96025     0.26      0.04     0.26     1 
0130320849   41.01148    -73.92315     0.31     -0.00     0.31     1 
0130320851   41.01076    -73.84895     0.12     -0.01     0.12     1 
0130320852   41.01039    -73.81186     0.19     -0.02     0.19     1 
0130320853   41.01000    -73.77476     0.19      0.03     0.19     1 
0130320854   41.00960    -73.73767     0.18      0.00     0.18     1 
0130320855   41.00919    -73.70057     0.10      0.01     0.11     1 
0130320856   41.00876    -73.66348     0.07     -0.03     0.07     1 
0130320857   41.00833    -73.62639    -0.17     -0.16     0.23     1 
0130320858   41.00788    -73.58930    -0.30      0.02     0.30     1 
0130320885   40.99127    -72.58822     0.08     -0.02     0.08     1 
0130320886   40.99049    -72.55116    -0.17      0.05     0.18     1 
0130320887   40.98970    -72.51410    -0.32     -0.04     0.33     1 
0130320888   40.98889    -72.47704    -0.33     -0.03     0.33     1 
0130320891   40.98640    -72.36588    -0.17      0.03     0.17     1 
0130320892   40.98555    -72.32883     0.00      0.16     0.16     1 
0130320893   40.98469    -72.29178    -0.08      0.05     0.09     1 
0130320894   40.98381    -72.25473    -0.00      0.04     0.04     1 
0130320895   40.98292    -72.21769    -0.01      0.04     0.04     1 
0130320896   40.98202    -72.18065     0.05      0.00     0.05     1 
0130320897   40.98111    -72.14360     0.01     -0.11     0.11     1 
