==============================================================================
==============================================================================
Wed. Sep. 7 2016                  LANDSAT 5                       Time: 03:40
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0501609062452_05649                          Path / Row - 14 / 32
Reference Image: L51GNC1007216150101_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 100.0%
Rank   2 --  0.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
0140320483   41.10919    -75.06062    -0.08     -0.05     0.09     1 
0140320484   41.10920    -75.02275    -0.11      0.00     0.11     1 
0140320485   41.10920    -74.98487    -0.06     -0.03     0.07     1 
0140320486   41.10919    -74.94700    -0.11      0.06     0.12     1 
0140320487   41.10917    -74.90913    -0.13      0.05     0.14     1 
0140320488   41.10913    -74.87125    -0.04     -0.09     0.10     1 
0140320489   41.10909    -74.83338     0.01     -0.12     0.12     1 
0140320490   41.10902    -74.79551     0.03     -0.08     0.09     1 
0140320491   41.10895    -74.75763    -0.01     -0.02     0.02     1 
0140320492   41.10887    -74.71976     0.04      0.05     0.06     1 
0140320493   41.10877    -74.68188     0.10     -0.04     0.11     1 
0140320539   41.08089    -75.77989     0.14     -0.04     0.15     1 
0140320540   41.08114    -75.74204     0.18      0.03     0.19     1 
0140320541   41.08138    -75.70418    -0.01     -0.04     0.04     1 
0140320542   41.08161    -75.66633    -0.06     -0.02     0.07     1 
0140320543   41.08182    -75.62847    -0.11     -0.00     0.11     1 
0140320544   41.08202    -75.59061     0.05      0.06     0.08     1 
0140320545   41.08221    -75.55276    -0.00     -0.02     0.02     1 
0140320546   41.08238    -75.51490     0.02      0.08     0.08     1 
0140320547   41.08255    -75.47704    -0.06      0.04     0.07     1 
0140320548   41.08270    -75.43918    -0.04      0.03     0.05     1 
0140320549   41.08283    -75.40133    -0.03     -0.02     0.04     1 
0140320551   41.08307    -75.32561     0.01     -0.21     0.21     1 
0140320552   41.08317    -75.28775    -0.06     -0.01     0.06     1 
0140320553   41.08326    -75.24989    -0.04     -0.03     0.05     1 
0140320554   41.08334    -75.21204    -0.08     -0.02     0.09     1 
0140320555   41.08340    -75.17418    -0.02     -0.04     0.05     1 
0140320556   41.08345    -75.13632    -0.07     -0.04     0.08     1 
0140320557   41.08349    -75.09846     0.03      0.06     0.07     1 
0140320558   41.08352    -75.06060    -0.13      0.06     0.14     1 
0140320559   41.08353    -75.02274    -0.09     -0.02     0.09     1 
0140320560   41.08353    -74.98488    -0.20     -0.03     0.20     1 
0140320561   41.08352    -74.94702    -0.11     -0.02     0.11     1 
0140320562   41.08350    -74.90916    -0.09      0.03     0.10     1 
0140320565   41.08335    -74.79558    -0.09      0.02     0.09     1 
0140320566   41.08328    -74.75773     0.08     -0.00     0.08     1 
0140320567   41.08319    -74.71987    -0.03      0.09     0.09     1 
0140320568   41.08309    -74.68201     0.15     -0.01     0.15     1 
0140320569   41.08298    -74.64415     0.04      0.04     0.06     1 
0140320570   41.08286    -74.60629     0.02      0.06     0.07     1 
0140320571   41.08272    -74.56843    -0.15      0.08     0.17     1 
0140320572   41.08258    -74.53058    -0.03      0.22     0.22     1 
0140320573   41.08242    -74.49272     0.23      0.07     0.24     1 
0140320614   41.05522    -75.77959     0.07     -0.01     0.08     1 
0140320615   41.05547    -75.74175    -0.06      0.10     0.12     1 
0140320616   41.05571    -75.70391    -0.04     -0.01     0.04     1 
0140320617   41.05593    -75.66607     0.05      0.08     0.09     1 
0140320618   41.05615    -75.62823     0.08      0.02     0.08     1 
0140320619   41.05635    -75.59038    -0.03      0.03     0.04     1 
0140320620   41.05653    -75.55254     0.10     -0.06     0.12     1 
0140320621   41.05671    -75.51470     0.03      0.01     0.03     1 
0140320622   41.05687    -75.47686     0.14     -0.03     0.14     1 
0140320623   41.05702    -75.43901     0.10     -0.04     0.11     1 
0140320624   41.05716    -75.40117    -0.05      0.07     0.08     1 
0140320625   41.05729    -75.36333    -0.10      0.09     0.14     1 
0140320626   41.05740    -75.32549     0.02      0.06     0.06     1 
0140320627   41.05750    -75.28764     0.01      0.04     0.04     1 
0140320628   41.05759    -75.24980    -0.07      0.02     0.08     1 
0140320629   41.05766    -75.21195     0.02      0.08     0.08     1 
0140320630   41.05773    -75.17411    -0.22      0.07     0.23     1 
0140320631   41.05778    -75.13626     0.01     -0.02     0.02     1 
0140320632   41.05782    -75.09842    -0.06     -0.03     0.07     1 
0140320633   41.05784    -75.06058    -0.07      0.03     0.08     1 
0140320634   41.05786    -75.02273    -0.15     -0.09     0.18     1 
0140320635   41.05786    -74.98489    -0.07      0.09     0.12     1 
0140320636   41.05785    -74.94704     0.02     -0.06     0.06     1 
0140320637   41.05782    -74.90920     0.09      0.02     0.09     1 
0140320638   41.05779    -74.87135     0.03     -0.02     0.03     1 
0140320639   41.05774    -74.83351    -0.06      0.00     0.06     1 
0140320640   41.05768    -74.79566    -0.08      0.03     0.09     1 
0140320641   41.05761    -74.75782     0.04      0.03     0.05     1 
0140320642   41.05752    -74.71998    -0.05      0.03     0.06     1 
0140320644   41.05731    -74.64429     0.11      0.02     0.11     1 
0140320645   41.05719    -74.60644    -0.03      0.09     0.10     1 
0140320646   41.05705    -74.56860    -0.03      0.05     0.06     1 
0140320647   41.05690    -74.53076     0.09      0.15     0.18     1 
0140320649   41.05657    -74.45507     0.07      0.02     0.07     1 
0140320650   41.05639    -74.41723    -0.05      0.04     0.06     1 
0140320651   41.05619    -74.37939    -0.13      0.13     0.18     1 
0140320652   41.05598    -74.34155    -0.15      0.00     0.15     1 
0140320653   41.05576    -74.30371    -0.05     -0.01     0.05     1 
0140320689   41.02955    -75.77928     0.19     -0.08     0.20     1 
0140320690   41.02980    -75.74146    -0.12     -0.03     0.12     1 
0140320691   41.03004    -75.70363     0.04     -0.06     0.07     1 
0140320692   41.03026    -75.66581     0.16      0.07     0.17     1 
0140320693   41.03048    -75.62798     0.09      0.02     0.09     1 
0140320694   41.03068    -75.59015    -0.01     -0.03     0.03     1 
0140320695   41.03086    -75.55233     0.04      0.01     0.04     1 
0140320696   41.03104    -75.51450     0.10      0.15     0.18     1 
0140320697   41.03120    -75.47667    -0.02      0.02     0.03     1 
0140320698   41.03135    -75.43884     0.13      0.06     0.15     1 
0140320699   41.03149    -75.40102     0.18      0.18     0.26     1 
0140320700   41.03161    -75.36319     0.15      0.01     0.15     1 
0140320701   41.03173    -75.32536    -0.06      0.09     0.11     1 
0140320702   41.03183    -75.28753    -0.01      0.03     0.04     1 
0140320703   41.03191    -75.24970     0.02     -0.09     0.09     1 
0140320704   41.03199    -75.21187     0.02      0.04     0.04     1 
0140320705   41.03205    -75.17404    -0.03     -0.00     0.03     1 
0140320706   41.03211    -75.13621     0.02     -0.04     0.05     1 
0140320707   41.03214    -75.09838     0.01      0.05     0.05     1 
0140320708   41.03217    -75.06055    -0.20      0.01     0.20     1 
0140320709   41.03218    -75.02272    -0.12      0.03     0.12     1 
0140320710   41.03218    -74.98489    -0.07     -0.01     0.07     1 
0140320711   41.03217    -74.94706    -0.04      0.07     0.08     1 
0140320712   41.03215    -74.90923     0.05     -0.05     0.08     1 
0140320713   41.03211    -74.87140     0.05      0.02     0.05     1 
0140320714   41.03207    -74.83357     0.11      0.02     0.11     1 
0140320715   41.03200    -74.79574     0.09      0.04     0.10     1 
0140320716   41.03193    -74.75791     0.09      0.00     0.09     1 
0140320717   41.03185    -74.72008     0.10      0.01     0.10     1 
0140320718   41.03175    -74.68225    -0.01      0.02     0.03     1 
0140320719   41.03164    -74.64443    -0.08     -0.05     0.10     1 
0140320720   41.03151    -74.60660    -0.04      0.06     0.07     1 
0140320721   41.03138    -74.56877    -0.03      0.01     0.03     1 
0140320722   41.03123    -74.53094     0.04      0.03     0.05     1 
0140320723   41.03107    -74.49311     0.04      0.01     0.04     1 
0140320724   41.03090    -74.45529     0.15     -0.11     0.19     1 
0140320725   41.03071    -74.41746     0.03     -0.04     0.05     1 
0140320726   41.03052    -74.37963     0.05      0.01     0.05     1 
0140320727   41.03031    -74.34180    -0.16      0.06     0.17     1 
0140320728   41.03008    -74.30398     0.01      0.10     0.10     1 
0140320729   41.02985    -74.26615     0.01      0.00     0.01     1 
0140320730   41.02960    -74.22833     0.02      0.07     0.08     1 
0140320731   41.02934    -74.19050    -0.01      0.09     0.09     1 
0140320732   41.02907    -74.15268    -0.09      0.03     0.09     1 
0140320733   41.02879    -74.11486     0.01     -0.00     0.01     1 
0140320763   41.00362    -75.81679     0.06     -0.01     0.06     1 
0140320764   41.00388    -75.77898     0.05      0.01     0.05     1 
0140320765   41.00413    -75.74117     0.18      0.06     0.19     1 
0140320766   41.00437    -75.70336     0.05      0.00     0.05     1 
0140320767   41.00459    -75.66555    -0.11      0.08     0.14     1 
0140320768   41.00480    -75.62774     0.03     -0.00     0.03     1 
0140320769   41.00500    -75.58992     0.09      0.01     0.09     1 
0140320770   41.00519    -75.55211     0.09     -0.09     0.13     1 
0140320771   41.00536    -75.51430    -0.06      0.03     0.07     1 
0140320772   41.00553    -75.47649    -0.02     -0.03     0.04     1 
0140320773   41.00568    -75.43867     0.02      0.00     0.02     1 
0140320774   41.00581    -75.40086     0.03      0.06     0.07     1 
0140320775   41.00594    -75.36305    -0.05      0.05     0.07     1 
0140320776   41.00605    -75.32523    -0.01     -0.02     0.02     1 
0140320777   41.00615    -75.28742     0.01      0.08     0.08     1 
0140320778   41.00624    -75.24960    -0.12     -0.05     0.13     1 
0140320779   41.00632    -75.21179     0.01     -0.03     0.03     1 
0140320780   41.00638    -75.17397    -0.05      0.01     0.05     1 
0140320781   41.00643    -75.13616    -0.01      0.05     0.05     1 
0140320782   41.00647    -75.09834    -0.15      0.06     0.16     1 
0140320783   41.00650    -75.06053     0.06     -0.23     0.24     1 
0140320784   41.00651    -75.02271    -0.01     -0.06     0.06     1 
0140320785   41.00651    -74.98490    -0.00      0.00     0.00     1 
0140320786   41.00650    -74.94708    -0.00      0.04     0.04     1 
0140320787   41.00648    -74.90927    -0.03      0.03     0.04     1 
0140320788   41.00644    -74.87145    -0.04      0.02     0.04     1 
0140320789   41.00639    -74.83364     0.01      0.01     0.01     1 
0140320790   41.00633    -74.79582    -0.05      0.09     0.10     1 
0140320791   41.00626    -74.75801    -0.00      0.06     0.06     1 
0140320792   41.00617    -74.72019     0.01      0.01     0.01     1 
0140320793   41.00608    -74.68238    -0.11      0.03     0.11     1 
0140320794   41.00596    -74.64457     0.03      0.05     0.06     1 
0140320795   41.00584    -74.60675     0.04     -0.01     0.04     1 
0140320796   41.00571    -74.56894     0.05      0.01     0.05     1 
0140320797   41.00556    -74.53112     0.06      0.04     0.07     1 
0140320800   41.00504    -74.41769     0.06      0.04     0.07     1 
0140320801   41.00484    -74.37987    -0.05      0.07     0.09     1 
0140320802   41.00464    -74.34206    -0.04      0.06     0.08     1 
0140320803   41.00441    -74.30425     0.07      0.11     0.13     1 
0140320804   41.00418    -74.26644    -0.11      0.05     0.12     1 
0140320805   41.00393    -74.22863    -0.03      0.10     0.10     1 
0140320806   41.00367    -74.19082     0.04      0.01     0.04     1 
0140320807   41.00340    -74.15301    -0.11      0.06     0.12     1 
0140320808   41.00312    -74.11520    -0.01      0.09     0.09     1 
0140320809   41.00282    -74.07739     0.12      0.10     0.16     1 
0140320810   41.00251    -74.03958    -0.08      0.11     0.13     1 
0140320811   41.00219    -74.00178    -0.01     -0.01     0.01     1 
0140320812   41.00186    -73.96397     0.02      0.03     0.03     1 
0140320813   41.00151    -73.92616     0.12     -0.05     0.13     1 
0140320838   40.97795    -75.81647     0.08     -0.04     0.09     1 
0140320839   40.97821    -75.77868     0.14     -0.03     0.14     1 
0140320840   40.97846    -75.74088    -0.02     -0.18     0.18     1 
0140320841   40.97870    -75.70309     0.02     -0.09     0.09     1 
0140320842   40.97892    -75.66529     0.08     -0.08     0.11     1 
0140320843   40.97913    -75.62749     0.05     -0.06     0.08     1 
0140320844   40.97933    -75.58970     0.01      0.04     0.04     1 
0140320845   40.97952    -75.55190     0.02      0.01     0.02     1 
0140320846   40.97969    -75.51410    -0.01      0.03     0.03     1 
0140320847   40.97986    -75.47630     0.02      0.03     0.03     1 
0140320848   40.98000    -75.43850     0.11      0.07     0.13     1 
0140320849   40.98014    -75.40070     0.12      0.00     0.12     1 
0140320850   40.98027    -75.36290     0.05     -0.00     0.05     1 
0140320851   40.98038    -75.32511     0.07     -0.04     0.08     1 
0140320852   40.98048    -75.28731     0.03      0.02     0.03     1 
0140320853   40.98057    -75.24951     0.01      0.02     0.02     1 
0140320854   40.98064    -75.21171     0.00      0.05     0.05     1 
0140320855   40.98071    -75.17391    -0.01      0.00     0.02     1 
0140320856   40.98076    -75.13611    -0.06      0.02     0.07     1 
0140320858   40.98082    -75.06051    -0.01     -0.00     0.01     1 
0140320859   40.98084    -75.02270     0.00      0.01     0.01     1 
0140320860   40.98084    -74.98490     0.01     -0.05     0.05     1 
0140320861   40.98083    -74.94710    -0.05      0.02     0.05     1 
0140320862   40.98080    -74.90930     0.01      0.02     0.03     1 
0140320863   40.98077    -74.87150    -0.00     -0.03     0.03     1 
0140320864   40.98072    -74.83370     0.09      0.00     0.09     1 
0140320865   40.98066    -74.79590     0.03      0.05     0.05     1 
0140320866   40.98058    -74.75810    -0.01      0.03     0.04     1 
0140320867   40.98050    -74.72030     0.00     -0.01     0.01     1 
0140320868   40.98040    -74.68250    -0.02      0.01     0.02     1 
0140320869   40.98029    -74.64470     0.00      0.08     0.08     1 
