==============================================================================
==============================================================================
 Sep. 24 2016                  LANDSAT 5                       Time: 20:30
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0501609242737_05944                          Path / Row - 13 / 32
Reference Image: L51XXX1096179141400_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 98.3%
Rank   2 --  1.7%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
0130320482   41.09516    -73.44240     0.17     -0.10     0.20     1 
0130320483   41.09466    -73.40526    -0.20      0.02     0.20     1 
0130320484   41.09414    -73.36813    -0.24     -0.15     0.28     1 
0130320539   41.07686    -74.11135     0.44      0.06     0.44     1 
0130320543   41.07562    -73.96281     0.03      0.01     0.03     1 
0130320546   41.07456    -73.85141     0.18     -0.01     0.18     1 
0130320547   41.07419    -73.81428     0.19     -0.16     0.25     1 
0130320548   41.07380    -73.77715     0.19      0.03     0.19     1 
0130320549   41.07340    -73.74002    -0.21      0.03     0.21     1 
0130320550   41.07299    -73.70289     0.13     -0.04     0.14     1 
0130320551   41.07256    -73.66576     0.25     -0.05     0.26     1 
0130320552   41.07213    -73.62863     0.29     -0.06     0.30     1 
0130320553   41.07168    -73.59150     0.06      0.03     0.07     1 
0130320554   41.07122    -73.55438     0.03     -0.02     0.03     1 
0130320555   41.07075    -73.51725     0.01     -0.03     0.03     1 
0130320556   41.07026    -73.48013     0.09     -0.04     0.10     1 
0130320557   41.06977    -73.44300    -0.10     -0.11     0.15     1 
0130320558   41.06926    -73.40588    -0.08     -0.02     0.08     1 
0130320559   41.06874    -73.36876    -0.10     -0.14     0.17     1 
0130320613   41.05174    -74.14882     0.46      0.05     0.46     1 
0130320614   41.05146    -74.11170     0.20      0.01     0.20     1 
0130320615   41.05117    -74.07457     0.29      0.03     0.29     1 
0130320617   41.05055    -74.00033     0.30     -0.02     0.30     1 
0130320618   41.05022    -73.96321     0.24      0.18     0.30     1 
0130320620   41.04953    -73.88897     0.02      0.17     0.17     1 
0130320621   41.04917    -73.85185     0.30      0.08     0.31     1 
0130320622   41.04879    -73.81474     0.33      0.03     0.34     1 
0130320623   41.04840    -73.77762     0.22     -0.03     0.22     1 
0130320624   41.04800    -73.74050     0.28     -0.10     0.30     1 
0130320625   41.04759    -73.70339     0.22     -0.06     0.23     1 
0130320626   41.04717    -73.66627     0.12     -0.00     0.12     1 
0130320627   41.04673    -73.62916     0.26     -0.00     0.26     1 
0130320628   41.04628    -73.59204     0.04     -0.02     0.04     1 
0130320629   41.04583    -73.55493     0.07     -0.08     0.10     1 
0130320630   41.04535    -73.51782    -0.18     -0.11     0.21     1 
0130320631   41.04487    -73.48071    -0.29     -0.08     0.30     1 
0130320657   41.02811    -72.51622    -0.33     -0.19     0.38     1 
0130320690   41.02577    -74.07493     0.40      0.03     0.40     1 
0130320691   41.02547    -74.03782     0.05      0.03     0.06     1 
0130320694   41.02448    -73.92650     0.47     -0.12     0.48     1 
0130320695   41.02413    -73.88940    -0.15      0.00     0.15     1 
0130320696   41.02377    -73.85229     0.52     -0.10     0.53     2 
0130320698   41.02301    -73.77809     0.12     -0.03     0.13     1 
0130320699   41.02261    -73.74099     0.31     -0.05     0.32     1 
0130320700   41.02220    -73.70388     0.30     -0.05     0.30     1 
0130320701   41.02177    -73.66678     0.14      0.07     0.15     1 
0130320702   41.02134    -73.62968    -0.11     -0.02     0.11     1 
0130320703   41.02089    -73.59259    -0.26     -0.14     0.29     1 
0130320704   41.02043    -73.55549    -0.34     -0.12     0.36     1 
0130320705   41.01996    -73.51839    -0.31     -0.24     0.39     1 
0130320731   41.00353    -72.55424    -0.17      0.05     0.18     1 
0130320733   41.00193    -72.48011    -0.26     -0.09     0.27     1 
0130320736   40.99945    -72.36893    -0.52     -0.08     0.52     2 
0130320737   40.99859    -72.33187    -0.33     -0.04     0.34     1 
0130320738   40.99773    -72.29481    -0.35     -0.07     0.36     1 
0130320763   41.00094    -74.14947     0.22      0.11     0.25     1 
0130320764   41.00066    -74.11238     0.22      0.09     0.24     1 
0130320765   41.00037    -74.07528     0.44      0.03     0.44     1 
0130320766   41.00007    -74.03819     0.17      0.07     0.19     1 
0130320767   40.99975    -74.00110     0.29     -0.02     0.29     1 
0130320768   40.99943    -73.96401     0.36     -0.01     0.36     1 
0130320769   40.99909    -73.92692     0.54      0.10     0.55     2 
0130320771   40.99837    -73.85273     0.40     -0.01     0.40     1 
0130320772   40.99800    -73.81565     0.27     -0.03     0.28     1 
0130320773   40.99761    -73.77856     0.29      0.01     0.29     1 
0130320774   40.99721    -73.74147     0.22     -0.06     0.22     1 
0130320775   40.99680    -73.70438     0.31      0.05     0.31     1 
0130320776   40.99638    -73.66730    -0.17     -0.04     0.18     1 
0130320777   40.99594    -73.63021    -0.29     -0.01     0.29     1 
0130320778   40.99549    -73.59313    -0.53      0.14     0.54     2 
0130320804   40.97970    -72.62928     0.06     -0.27     0.28     1 
0130320806   40.97815    -72.55518    -0.03      0.01     0.03     1 
0130320808   40.97655    -72.48108     0.05      0.01     0.05     1 
0130320811   40.97407    -72.36994     0.02     -0.10     0.10     1 
0130320812   40.97322    -72.33289     0.31      0.06     0.31     1 
0130320813   40.97235    -72.29585    -0.23     -0.02     0.23     1 
0130320814   40.97148    -72.25881    -0.03      0.01     0.03     1 
0130320815   40.97059    -72.22177    -0.09      0.04     0.09     1 
0130320816   40.96969    -72.18474    -0.13     -0.05     0.14     1 
0130320817   40.96878    -72.14770    -0.13     -0.07     0.15     1 
0130320839   40.97526    -74.11272     0.40      0.01     0.40     1 
0130320840   40.97497    -74.07564     0.28      0.05     0.28     1 
0130320841   40.97467    -74.03856     0.38     -0.03     0.38     1 
0130320842   40.97435    -74.00148    -0.02     -0.04     0.04     1 
0130320843   40.97402    -73.96440     0.20     -0.01     0.20     1 
0130320846   40.97297    -73.85318     0.29      0.05     0.29     1 
0130320847   40.97260    -73.81610     0.35      0.09     0.36     1 
0130320848   40.97221    -73.77903     0.28     -0.05     0.28     1 
0130320849   40.97181    -73.74195     0.15      0.03     0.15     1 
0130320850   40.97140    -73.70488     0.23     -0.05     0.23     1 
0130320851   40.97098    -73.66781    -0.30     -0.18     0.35     1 
0130320865   40.96381    -73.14889     0.01      0.38     0.38     1 
0130320866   40.96321    -73.11183    -0.19     -0.13     0.23     1 
0130320867   40.96260    -73.07478    -0.10      0.08     0.13     1 
0130320868   40.96197    -73.03772    -0.03     -0.14     0.14     1 
0130320874   40.95797    -72.81541     0.31      0.08     0.32     1 
0130320875   40.95727    -72.77837     0.10     -0.03     0.11     1 
0130320878   40.95507    -72.66724     0.38     -0.25     0.45     1 
0130320879   40.95432    -72.63019     0.07      0.01     0.07     1 
0130320880   40.95355    -72.59315    -0.03      0.02     0.04     1 
0130320881   40.95277    -72.55612    -0.34     -0.15     0.37     1 
0130320884   40.95036    -72.44501    -0.21      0.00     0.21     1 
0130320885   40.94953    -72.40798    -0.35      0.10     0.36     1 
0130320886   40.94869    -72.37095     0.11      0.16     0.19     1 
0130320888   40.94698    -72.29689    -0.07     -0.06     0.09     1 
0130320889   40.94610    -72.25986    -0.09     -0.00     0.09     1 
0130320890   40.94522    -72.22284    -0.27     -0.04     0.27     1 
0130320891   40.94432    -72.18581     0.01     -0.08     0.09     1 
0130320913   40.95014    -74.15013     0.17      0.11     0.20     1 
0130320914   40.94986    -74.11306     0.43      0.07     0.43     1 
0130320915   40.94957    -74.07599     0.28      0.07     0.28     1 
0130320916   40.94927    -74.03893     0.42      0.00     0.42     1 
0130320917   40.94895    -74.00186     0.41      0.04     0.42     1 
0130320918   40.94863    -73.96480     0.42      0.02     0.42     1 
0130320919   40.94829    -73.92774     0.43     -0.07     0.43     1 
0130320920   40.94794    -73.89068     0.03     -0.01     0.04     1 
0130320921   40.94757    -73.85362     0.20     -0.01     0.20     1 
0130320922   40.94720    -73.81655     0.25     -0.04     0.25     1 
0130320923   40.94681    -73.77949     0.33      0.01     0.33     1 
0130320924   40.94642    -73.74244    -0.00     -0.02     0.02     1 
0130320925   40.94600    -73.70538    -0.25     -0.08     0.26     1 
0130320931   40.94329    -73.48304     0.07      0.04     0.08     1 
0130320932   40.94280    -73.44599     0.31      0.15     0.35     1 
0130320933   40.94230    -73.40894    -0.01      0.27     0.27     1 
0130320934   40.94178    -73.37189    -0.00     -0.00     0.00     1 
0130320940   40.93842    -73.14960    -0.10      0.26     0.28     1 
0130320941   40.93782    -73.11256     0.33     -0.05     0.34     1 
0130320942   40.93721    -73.07551     0.21     -0.04     0.22     1 
0130320943   40.93659    -73.03847     0.25     -0.16     0.29     1 
0130320944   40.93595    -73.00143     0.16     -0.03     0.17     1 
0130320945   40.93530    -72.96439     0.29      0.08     0.30     1 
