Thu. Sep. 29, 2016             LANDSAT 5                 Time: 05:56
                         Image Assessment System
                           GCP Residual Report
----------------------------------------------------------------------------
WOID: L20061331            Path/Row: 013 / 032

L0R Reference Image: L51AAA1091229140100_HDF.162731037
Acquisition Date: Aug 17, 1991

Band Number:  5

GLS date for each WRS-2 path/row used:
Path  Row   Date
013   032   10-20-2000


Point_ID         Latitude  Longitude    Height       Across    Along    Residual  Residual
                                                      Scan      Scan      In y      in x
                                                    Residual  Residual    dir       dir
                   (deg)     (deg)     (meters)     (meters)  (meters)  (meters)  (meters)

0130320001_01   40.899350  -72.547400    -5.607       4.169    -1.627     4.384    -0.901
0130320002_01   40.985966  -74.209579   109.451      -2.472     2.927    -2.928     2.469
0130320004_01   41.050400  -73.531986   -15.842       0.954     0.444     0.865     0.598
0130320006_01   40.577940  -74.178956   -28.593       6.347    -5.746     7.226    -4.593
0130320008_01   40.742508  -74.255819    36.008      -0.948     1.561    -1.197     1.379
0130320009_01   40.528315  -74.193730   -22.011       0.099     6.430    -0.989     6.354
0130320010_01   40.471312  -74.278993    -4.971      -0.471    -2.377    -0.062    -2.422
0130320011_01   40.320072  -74.446563    15.000       2.780    -1.262     2.953    -0.775
0130320012_01   40.704794  -73.791026   -15.364       5.405     0.673     5.214     1.574
0130320014_01   41.031222  -73.762948    33.541      -0.526    -5.125     0.344    -5.140
0130320015_01   40.849362  -73.315786    24.221      -1.977     2.005    -2.286     1.644
0130320018_01   40.689480  -74.096283   -23.540      -0.042     1.591    -0.309     1.561
0130320020_01   40.017080  -74.100998   -32.000       4.267    -1.809     4.511    -1.060
0130320021_01   40.830719  -73.926433   -25.000      -5.753    -3.378    -5.100    -4.297
0130320023_01   40.627324  -74.207084   -29.527       3.469     0.139     3.396     0.721
0130320024_01   40.707930  -73.860221   -11.161      -4.411     0.276    -4.394    -0.470
0130320025_01   40.799067  -73.664494    23.537      -3.645     2.025    -3.934     1.382
0130320026_01   40.761740  -73.733483    20.856      -4.436     0.438    -4.445    -0.315
0130320027_01   40.706608  -73.311220   -27.502      -2.031     0.042    -2.009    -0.301
0130320028_01   40.815703  -72.604548   -29.085      -2.465    -0.907    -2.278    -1.310
