Mon. Sep. 26, 2016             LANDSAT 5                 Time: 19:22
                         Image Assessment System
                           GCP Residual Report
----------------------------------------------------------------------------
WOID: L19985047            Path/Row: 013 / 032

L0R Reference Image: L51XXX1095208141100_HDF.162702317
Acquisition Date: Jul 27, 1995

Band Number:  5

GLS date for each WRS-2 path/row used:
Path  Row   Date
013   032   10-20-2000


Point_ID         Latitude  Longitude    Height       Across    Along    Residual  Residual
                                                      Scan      Scan      In y      in x
                                                    Residual  Residual    dir       dir
                   (deg)     (deg)     (meters)     (meters)  (meters)  (meters)  (meters)

0130320118_01   39.862333  -74.318378    11.564       1.247    -0.534     1.331    -0.316
0130320119_01   40.563395  -74.225203   -30.000       4.730    -0.351     4.735     0.444
0130320121_01   40.680789  -73.435051   -27.000      -2.262    -0.659    -2.118    -1.027
0130320122_01   39.777713  -74.115680   -31.000      -1.470     1.956    -1.769     1.683
0130320123_01   39.852418  -74.381952    12.098      -0.365     2.380    -0.746     2.287
0130320124_01   41.024974  -72.446763   -29.799      -2.234    -6.544    -1.127    -6.830
0130320127_01   39.940846  -74.171874   -31.275       0.199     1.313    -0.013     1.329
0130320128_01   41.014471  -72.560613   -29.827      -0.872     2.690    -1.317     2.506
0130320129_01   40.819865  -72.716444   -26.181      -4.364    -0.585    -4.215    -1.306
0130320131_01   40.680451  -73.315076   -30.082       2.773    -2.897     3.217    -2.394
0130320132_01   40.661770  -73.865621   -31.124      -0.798     0.214    -0.814     0.080
0130320133_01   39.928397  -74.499233    -2.226      -5.805    -0.644    -5.599    -1.603
0130320134_01   40.956359  -72.248032   -20.000      -0.191    -1.291     0.011    -1.308
0130320137_01   40.719578  -73.948467   -28.586       1.337    -0.510     1.414    -0.279
0130320138_01   40.768890  -74.282184    68.379      -3.775    -2.134    -3.349    -2.729
0130320139_01   40.535371  -74.324711    27.678      -5.075    -0.926    -4.833    -1.755
0130320140_01   40.787891  -74.002503    -7.496       3.897    -5.040     4.693    -4.320
0130320143_01   40.739764  -73.586449    -4.148       0.089     0.292     0.044     0.303
0130320144_01   40.567967  -74.109615   -28.000       0.287    -1.819     0.599    -1.744
0130320145_01   40.841022  -73.693899   -21.153      -0.651     5.841    -1.608     5.652
0130320147_01   40.693247  -74.129254   -27.591       6.899     2.545     6.390     3.659
0130320148_01   40.930916  -73.054675    26.962      -3.261     0.270    -3.264    -0.278
0130320149_01   39.721836  -74.125495   -32.323       2.117     6.641     0.981     6.902
0130320150_01   40.915771  -73.406010   -29.813      -0.476     1.119    -0.653     1.024
0130320153_01   39.912061  -74.191174   -20.784      -1.137     0.926    -1.265     0.724
0130320155_01   40.839914  -73.898529    -9.132      -5.891    -0.522    -5.711    -1.493
0130320156_01   40.105804  -74.110038   -22.342      -6.651    -1.222    -6.342    -2.315
0130320159_01   40.201374  -74.437308    54.059      -3.253     4.368    -3.921     3.764
0130320161_01   40.809960  -72.776533   -20.008      -3.497     2.645    -3.897     2.024
0130320162_01   40.900078  -72.383912   -17.865       1.049    -0.578     1.118    -0.398
0130320164_01   40.899689  -74.090223   -19.733       3.584     0.073     3.534     0.669
0130320165_01   40.692493  -74.296142    -3.000      -2.532     5.189    -3.346     4.697
0130320166_01   40.016077  -74.184675   -12.000      -5.869    -0.451    -5.699    -1.424
0130320168_01   39.978490  -74.074451   -31.558       2.596     0.251     2.525     0.683
0130320170_01   40.424301  -73.991981   -33.000       0.128    -2.474     0.548    -2.416
0130320171_01   39.990431  -74.314646    -9.384       3.263    -5.407     4.134    -4.783
0130320172_01   40.899444  -73.359390   -31.400       2.159    -2.724     2.584    -2.327
0130320174_01   40.937192  -73.491733   -31.420       5.694     4.625     4.849     5.507
0130320177_01   40.664484  -74.187478   -22.741       3.395     0.712     3.242     1.269
0130320178_01   40.705311  -73.925254   -25.051       1.948     1.486     1.682     1.790
0130320180_01   40.917522  -72.450905   -33.449       3.787    -0.713     3.842    -0.074
0130320181_01   39.928303  -74.234517   -25.016       0.254    -2.890     0.745    -2.805
0130320186_01   40.910012  -73.542577   -32.000      -1.316    -3.543    -0.703    -3.712
0130320187_01   41.078182  -74.142764    72.984       2.098    -1.519     2.336    -1.147
0130320188_01   40.865901  -74.198549    87.717      -3.439     2.109    -3.726     1.510
0130320192_01   39.654049  -74.170411   -31.072      -0.112     5.717    -1.062     5.618
0130320193_01   40.650922  -73.485425   -31.895       3.087    -0.041     3.053     0.474
0130320195_01   39.780236  -74.379795     2.529       0.625    -1.982     0.961    -1.847
0130320196_01   40.812603  -74.016361   -29.000       2.679    -1.591     2.918    -1.122
0130320199_01   40.977429  -72.471774   -30.925      -2.494     3.947    -3.128     3.476
0130320201_01   40.052140  -74.283781    -5.601      -4.050     0.333    -4.035    -0.346
0130320203_01   41.122474  -73.547177    34.697       2.216     1.585     1.927     1.931
0130320204_01   40.769089  -74.152081    -0.606       2.018     0.718     1.884     1.045
0130320205_01   39.979539  -74.177731   -18.677      -2.152    -3.043    -1.601    -3.358
0130320207_01   40.793519  -73.936634   -29.778      -2.678    -4.042    -1.956    -4.430
0130320208_01   40.601214  -73.571644   -33.444       2.382     4.827     1.547     5.157
0130320209_01   40.839389  -74.156879     8.131       0.062    -0.025     0.079    -0.012
0130320211_01   40.675652  -73.495869   -26.000      -5.336    -0.579    -5.162    -1.459
0130320212_01   40.849862  -72.702959   -12.009      -4.264     4.580    -4.976     3.804
0130320215_01   40.747555  -72.998914   -27.739       0.794    -1.393     1.010    -1.242
0130320217_01   40.885661  -72.344248   -28.139      -1.162    -2.789    -0.696    -2.947
0130320218_01   40.695822  -74.225091   -13.310       3.952     5.066     3.066     5.654
0130320219_01   40.947778  -72.936569    28.548      -6.514    -2.149    -6.071    -3.204
0130320220_01   40.475355  -74.321773   -29.128      -1.991    -0.504    -1.863    -0.826
0130320222_01   40.725609  -74.194195    -5.529      -1.581    -1.155    -1.352    -1.399
0130320223_01   40.057509  -74.157801   -23.011      -0.767     0.163    -0.773     0.034
0130320224_01   40.637419  -74.074636   -28.778      -1.084    -3.795    -0.424    -3.920
0130320225_01   40.612418  -73.415371   -30.753      -2.612     0.409    -2.642    -0.032
0130320226_01   40.717149  -73.426031   -15.000       1.106     2.003     0.759     2.160
0130320228_01   39.810248  -74.203935   -31.493       1.437    -2.256     1.804    -1.982
0130320229_01   40.991586  -72.603182   -24.030      -4.551    -0.139    -4.475    -0.896
0130320234_01   40.727253  -73.694350    -4.845      -0.936    -1.524    -0.663    -1.657
0130320235_01   40.713223  -73.560018   -12.000      -2.308     1.215    -2.474     0.814
0130320239_01   40.908143  -73.234863   -32.000      -1.405    -6.854    -0.245    -6.993
0130320245_01   40.858243  -72.571340   -21.524      -5.303     0.398    -5.307    -0.494
0130320246_01   39.842550  -74.147108   -33.000       5.436    -2.307     5.755    -1.363
0130320248_01   40.759794  -72.767545   -29.822       4.369     2.774     3.838     3.463
0130320249_01   40.704794  -74.193381   -29.595       3.821     0.376     3.718     1.009
0130320250_01   39.769614  -74.416319     0.927      -0.227    -0.484    -0.129    -0.513
0130320252_01   39.992080  -74.538829    -3.391       2.877     5.401     1.947     5.808
0130320254_01   41.011227  -72.317448   -31.556       6.011     0.497     5.833     1.489
0130320256_01   40.877729  -73.984778   -28.275       4.500    -0.029     4.453     0.721
