Tue. Sep. 27, 2016             LANDSAT 5                 Time: 15:30
                         Image Assessment System
                           GCP Residual Report
----------------------------------------------------------------------------
WOID: L20011328            Path/Row: 014 / 032

L0R Reference Image: L51XXX1093241140100_HDF.162712012
Acquisition Date: Aug 29, 1993

Band Number:  5

GLS date for each WRS-2 path/row used:
Path  Row   Date
014   032   09-23-1999


Point_ID         Latitude  Longitude    Height       Across    Along    Residual  Residual
                                                      Scan      Scan      In y      in x
                                                    Residual  Residual    dir       dir
                   (deg)     (deg)     (meters)     (meters)  (meters)  (meters)  (meters)

0140320076_01   39.749436  -76.094175    63.500       0.732    -0.529     0.818    -0.384
0140320077_01   40.042458  -75.355071    79.994       1.569    -0.701     1.671    -0.397
0140320079_01   39.841734  -76.051108   105.121      -3.311     1.169    -3.468     0.533
0140320080_01   39.698992  -75.856837    71.774      -2.966     0.984    -3.096     0.415
0140320081_01   40.156785  -76.001704   144.577      -0.589     1.319    -0.823     1.186
0140320082_01   39.981445  -74.784500   -17.666       3.178    -1.389     3.379    -0.773
0140320083_01   40.135578  -74.189587   -12.000      -3.850     0.927    -3.954     0.194
0140320084_01   39.960343  -75.699571   106.569       0.052     0.861    -0.109     0.855
0140320086_01   40.312531  -75.487469    80.078      -2.388     0.806    -2.494     0.349
0140320087_01   40.004607  -75.503549   109.849      -2.637     1.120    -2.797     0.610
0140320089_01   40.670550  -75.265739    79.887       2.331     0.474     2.202     0.897
0140320090_01   40.639498  -73.881963   -30.612       1.329    -2.898     1.842    -2.600
0140320091_01   40.381208  -75.480896    71.216       4.006    -3.421     4.570    -2.617
0140320092_01   41.113810  -75.555881   487.482      -2.272     2.098    -2.617     1.640
0140320093_01   40.322671  -75.132656    75.205       1.370     1.631     1.043     1.855
0140320094_01   40.832035  -73.866282   -22.096      -2.546     1.753    -2.826     1.250
0140320095_01   40.717101  -73.805011     1.958      -0.558    -0.569    -0.443    -0.662
0140320096_01   40.254028  -75.279625    70.075       0.943    -0.022     0.930     0.154
0140320097_01   40.773997  -74.158062   -24.319       2.466    -1.138     2.633    -0.661
0140320098_01   40.309000  -75.232542    74.660      -2.938    -1.952    -2.522    -2.462
0140320099_01   40.474566  -74.717103   133.476      -2.134    -0.002    -2.095    -0.398
0140320101_01   40.212760  -74.758033   -21.440       2.634     1.275     2.350     1.741
0140320102_01   40.428235  -74.518888     1.000      -0.331     1.125    -0.534     1.043
0140320104_01   40.791652  -74.952587   127.661      -3.090    -1.561    -2.745    -2.105
0140320105_01   40.254409  -74.299644    18.888       0.476     1.805     0.132     1.861
0140320106_01   40.704794  -74.193381   -29.595       2.973    -0.445     3.002     0.114
0140320107_01   40.479406  -74.321379   -24.555       5.585     2.084     5.099     3.083
0140320108_01   40.735811  -75.691287   173.733      -2.114    -0.954    -1.899    -1.328
0140320109_01   40.817986  -73.839486   -29.568       2.328     0.339     2.223     0.765
0140320110_01   40.900594  -74.572825   165.435       2.186    -0.382     2.217     0.029
0140320111_01   39.952023  -75.592018    88.933       2.834     1.376     2.527     1.877
0140320112_01   40.528496  -75.214881   150.581      -2.971     0.840    -3.073     0.275
0140320113_01   40.725801  -73.733809    -6.983      -2.002     4.986    -2.890     4.526
0140320115_01   40.269180  -74.890854    37.984      -0.979     1.051    -1.156     0.850
0140320116_01   39.760487  -75.110907   -16.325      -0.050     0.905    -0.218     0.880
0140320117_01   40.327078  -74.134683    -9.000      -2.023    -0.672    -1.862    -1.036
0140320118_01   40.347979  -74.799234    29.081      -1.110     2.030    -1.467     1.788
0140320119_01   40.286497  -75.264935    68.530      -0.804     1.044    -0.983     0.876
0140320120_01   40.412426  -75.110909   123.086      -1.108     1.128    -1.297     0.902
0140320121_01   40.057739  -75.809959   162.289      -2.059     1.582    -2.315     1.171
0140320122_01   39.775908  -75.568087    48.602       0.816    -1.419     1.065    -1.242
0140320123_01   40.842337  -73.667184   -26.425      -2.625     5.479    -3.593     4.896
0140320124_01   40.260965  -74.044859   -15.000      -2.097    -0.119    -2.038    -0.507
0140320125_01   40.090599  -74.761985   -19.718      -0.422     2.317    -0.845     2.197
0140320126_01   40.782797  -74.039200   -29.000       2.685     1.138     2.426     1.615
0140320127_01   40.842410  -73.934073    29.268      -3.698    -5.251    -2.661    -5.843
0140320128_01   41.019962  -74.551360   261.667      -0.959     1.183    -1.161     0.984
0140320129_01   39.928058  -74.123579   -31.000       2.355    -2.106     2.703    -1.630
0140320130_01   39.872511  -75.217380   -31.000       5.623     0.045     5.514     1.089
0140320131_01   40.207776  -74.019167   -27.000      -0.216    -1.098    -0.009    -1.119
0140320132_01   39.577394  -74.225817   -31.025       5.286    -4.068     5.947    -3.010
0140320133_01   40.139070  -74.810416   -32.000       2.223    -4.683     3.053    -4.187
0140320134_01   40.384341  -75.082235   121.076      -1.089     0.526    -1.167     0.315
0140320135_01   40.858007  -74.604423   243.915       0.584     0.014     0.570     0.122
0140320136_01   41.142711  -75.030982   319.000      -0.221    -0.775    -0.074    -0.802
0140320138_01   40.676477  -74.284596    -0.594       3.076    -1.725     3.340    -1.124
0140320139_01   40.089761  -74.988621    -2.654       1.699     0.148     1.641     0.461
0140320140_01   40.218996  -74.102918    -5.409       4.547     0.039     4.457     0.883
0140320141_01   39.930005  -75.056409   -28.000       1.828     0.012     1.793     0.352
0140320142_01   40.223492  -74.722734   -19.000      -0.429    -1.520    -0.140    -1.573
0140320143_01   40.328658  -75.939968    33.652       4.542     0.796     4.313     1.623
0140320144_01   40.224945  -74.138805     3.529      -4.469     2.148    -4.788     1.278
0140320145_01   40.639411  -74.236033   -26.267       5.571     0.544     5.371     1.568
0140320146_01   40.353276  -75.937130    61.609       3.633     4.257     2.778     4.854
0140320147_01   39.849263  -75.697741    77.010      -1.051     1.767    -1.361     1.540
0140320148_01   40.989163  -73.964881   -13.162       0.535    -2.158     0.924    -2.020
0140320149_01   40.035091  -75.801955   141.802      -3.158     4.414    -3.921     3.749
0140320150_01   40.151009  -74.155238   -19.789      -2.766     0.182    -2.751    -0.335
0140320151_01   40.694316  -73.905547   -11.117      -2.272     0.965    -2.411     0.527
0140320152_01   39.752212  -75.225056    -5.000      -3.304    -1.249    -3.012    -1.841
0140320153_01   39.946933  -75.983185   107.179      -0.750    -2.568    -0.258    -2.661
0140320154_01   40.061203  -74.145443   -28.296       1.793     0.475     1.672     0.800
0140320155_01   40.679373  -74.016902   -31.000       2.393     0.895     2.184     1.323
0140320156_01   40.545954  -74.556664   -14.713       2.250    -1.466     2.481    -1.023
0140320158_01   40.054038  -74.897177   -24.000      -1.371    -3.455    -0.705    -3.648
0140320159_01   40.130289  -74.562193     8.223      -5.619     1.373    -5.774     0.304
0140320160_01   40.863265  -73.999593   -30.000       0.563     1.365     0.300     1.445
0140320161_01   40.751314  -74.373350    23.838      -2.884     5.871    -3.920     5.232
0140320162_01   40.038203  -75.217202    58.313       1.043    -1.226     1.252    -1.010
0140320163_01   40.245369  -75.378350    34.762      -1.602    -0.866    -1.412    -1.148
0140320164_01   40.756094  -73.687744     6.704       0.489     2.245     0.064     2.296
0140320165_01   39.752684  -76.149555    83.637      -1.625    -4.773    -0.706    -4.989
0140320166_01   40.180768  -75.454458    11.792       0.398    -0.064     0.403     0.011
0140320167_01   40.047982  -74.685815   -13.844      -4.551    -2.277    -4.047    -3.082
0140320168_01   40.725186  -75.556897   100.790       4.274    -4.807     5.089    -3.930
0140320169_01   40.482150  -74.627521    -6.990       2.141    -1.171     2.320    -0.753
0140320170_01   40.510584  -74.969075   128.033      -3.407    -3.220    -2.748    -3.794
0140320171_01   40.738841  -73.956691   -29.439       1.556    -3.512     2.178    -3.161
0140320172_01   41.040536  -74.560500   350.538      -0.397     1.785    -0.720     1.679
0140320173_01   40.275648  -75.127271    32.041       1.186    -0.906     1.334    -0.670
0140320174_01   40.536326  -74.667604    -2.483       0.675    -2.901     1.201    -2.724
0140320175_01   40.136247  -74.966428    18.302       0.862    -0.112     0.867     0.050
0140320176_01   39.781216  -75.811963    87.145      -1.265     1.945    -1.604     1.675
0140320177_01   39.783708  -76.155677   106.376       0.987    -0.148     0.997     0.038
0140320178_01   40.324814  -76.011246    78.057       5.197     5.546     4.075     6.410
0140320179_01   40.809197  -75.617710   157.267       2.978    -0.379     2.995     0.178
0140320180_01   39.911319  -76.037781   182.398      -4.390    -4.702    -3.435    -5.432
0140320182_01   40.615281  -73.760014   -30.019       0.699    -2.009     1.058    -1.844
0140320183_01   39.935350  -75.131554   -31.000       2.422    -0.390     2.451     0.067
0140320184_01   40.303536  -74.639447    -4.498      -3.134     2.368    -3.517     1.744
0140320185_01   40.051410  -74.655903     3.968      -6.210    -0.436    -6.018    -1.582
0140320186_01   40.409024  -74.513721    -3.080       1.541    -1.330     1.759    -1.020
0140320188_01   40.470472  -75.389520   144.556      -0.840    -0.105    -0.805    -0.259
0140320189_01   39.950619  -74.778275   -19.052       1.857     5.278     0.842     5.529
0140320190_01   41.070605  -75.782626   392.013      -2.961     6.225    -4.058     5.565
0140320191_01   40.620949  -75.478000    48.317       3.389    -1.212     3.553    -0.563
0140320192_01   40.289450  -74.126693   -15.000      -2.951    -2.122    -2.506    -2.632
0140320193_01   40.086216  -74.913316   -28.990       2.158    -1.987     2.489    -1.551
0140320194_01   40.077526  -75.130068    25.598      -0.575    -1.799    -0.231    -1.873
0140320195_01   40.067056  -74.978071   -21.573      -0.366     0.300    -0.416     0.227
0140320196_01   40.804703  -75.648610   192.210       1.817    -1.040     1.977    -0.686
0140320197_01   39.942830  -74.184843   -32.886       0.878     0.624     0.746     0.777
0140320198_01   40.472393  -74.857966    14.866      -2.560    -1.402    -2.254    -1.851
0140320199_01   40.504123  -75.494873   146.230      -3.720    -6.699    -2.410    -7.267
0140320200_01   40.637419  -74.074636   -28.778       0.327     3.143    -0.261     3.148
0140320201_01   40.297003  -74.374743    -3.412      -2.008     2.171    -2.376     1.759
0140320202_01   39.968397  -75.560543    98.338      -2.364     0.609    -2.434     0.159
0140320203_01   40.148954  -75.013971    35.787       3.210     0.609     3.040     1.194
0140320205_01   40.149740  -74.333476     0.859       0.810     3.581     0.130     3.668
0140320206_01   39.565970  -74.775314   -17.062      -0.091     0.698    -0.220     0.669
0140320207_01   40.200172  -75.468687    49.100       0.803     1.749     0.464     1.867
0140320208_01   40.909406  -74.123574   -10.782       3.583    -2.063     3.901    -1.362
0140320209_01   40.522565  -74.520339    -8.094      -0.059    -0.738     0.078    -0.736
0140320210_01   40.209449  -75.569575     8.166       1.752     2.193     1.314     2.479
0140320211_01   39.936623  -74.811678   -24.896      -3.481    -0.568    -3.313    -1.205
0140320212_01   39.798738  -74.181290   -31.000      -2.028    -0.339    -1.929    -0.710
0140320213_01   40.594835  -74.280858   -25.276       3.035     1.952     2.619     2.480
0140320215_01   40.043780  -75.086747    -2.464       5.288    -2.845     5.722    -1.812
0140320216_01   40.217498  -75.296750    75.995      -0.632    -2.176    -0.216    -2.254
0140320217_01   40.197160  -75.202200    54.415      -1.749    -0.053    -1.707    -0.376
0140320218_01   40.093001  -75.033668    13.399       1.272     0.504     1.156     0.731
0140320219_01   39.796021  -75.740303    91.852       0.636    -1.127     0.835    -0.988
