==============================================================================
==============================================================================
 Sep. 3 2016                  LANDSAT 5                       Time: 17:16
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0501609028013_03551                          Path / Row - 13 / 32
Reference Image: L51GNC1009262150100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 100.0%
Rank   2 --  0.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
0130320480   41.11355    -73.61276     0.12      0.00     0.12     1 
0130320481   41.11310    -73.57525     0.03      0.05     0.06     1 
0130320482   41.11263    -73.53775     0.04      0.05     0.06     1 
0130320483   41.11214    -73.50024     0.04      0.08     0.09     1 
0130320484   41.11165    -73.46274     0.01      0.08     0.09     1 
0130320485   41.11114    -73.42523     0.02     -0.03     0.03     1 
0130320486   41.11062    -73.38773     0.07     -0.20     0.21     1 
0130320540   41.09356    -74.17579     0.12      0.04     0.13     1 
0130320541   41.09328    -74.13828     0.08      0.02     0.08     1 
0130320542   41.09300    -74.10078     0.20      0.04     0.20     1 
0130320543   41.09270    -74.06328     0.18      0.07     0.19     1 
0130320544   41.09239    -74.02577     0.09      0.03     0.09     1 
0130320545   41.09206    -73.98827     0.13     -0.04     0.13     1 
0130320546   41.09173    -73.95077     0.04      0.02     0.05     1 
0130320548   41.09102    -73.87577     0.07     -0.04     0.08     1 
0130320549   41.09065    -73.83827     0.10      0.09     0.13     1 
0130320550   41.09026    -73.80078     0.12      0.03     0.12     1 
0130320551   41.08987    -73.76328     0.02     -0.02     0.03     1 
0130320552   41.08946    -73.72578     0.05      0.01     0.05     1 
0130320553   41.08904    -73.68828     0.10     -0.07     0.13     1 
0130320554   41.08860    -73.65079     0.04      0.07     0.09     1 
0130320555   41.08816    -73.61330     0.07      0.05     0.09     1 
0130320556   41.08770    -73.57580     0.02      0.08     0.08     1 
0130320557   41.08723    -73.53831     0.09     -0.01     0.09     1 
0130320558   41.08675    -73.50082     0.09      0.05     0.10     1 
0130320559   41.08626    -73.46333     0.02      0.02     0.03     1 
0130320560   41.08575    -73.42584    -0.01     -0.09     0.09     1 
0130320614   41.06842    -74.21359     0.15      0.00     0.15     1 
0130320615   41.06816    -74.17610     0.14      0.06     0.16     1 
0130320616   41.06788    -74.13861     0.09     -0.02     0.09     1 
0130320617   41.06759    -74.10112     0.15      0.07     0.16     1 
0130320618   41.06730    -74.06364     0.14      0.04     0.15     1 
0130320619   41.06699    -74.02615     0.10      0.03     0.10     1 
0130320620   41.06666    -73.98866     0.19      0.04     0.19     1 
0130320621   41.06633    -73.95118     0.20      0.06     0.21     1 
0130320623   41.06562    -73.87620     0.02      0.03     0.03     1 
0130320624   41.06525    -73.83872     0.13      0.01     0.13     1 
0130320625   41.06487    -73.80124     0.06      0.06     0.08     1 
0130320626   41.06447    -73.76375    -0.01      0.02     0.03     1 
0130320627   41.06406    -73.72627     0.03     -0.01     0.03     1 
0130320628   41.06364    -73.68879     0.07     -0.03     0.07     1 
0130320629   41.06321    -73.65131     0.09      0.01     0.09     1 
0130320630   41.06276    -73.61383     0.11      0.01     0.11     1 
0130320631   41.06231    -73.57635     0.07     -0.02     0.08     1 
0130320632   41.06184    -73.53887     0.05      0.03     0.06     1 
0130320633   41.06136    -73.50140    -0.04      0.01     0.05     1 
0130320634   41.06086    -73.46392    -0.19     -0.08     0.21     1 
0130320635   41.06036    -73.42644    -0.18     -0.14     0.22     1 
0130320689   41.04302    -74.21389     0.16      0.10     0.19     1 
0130320690   41.04275    -74.17642     0.13      0.08     0.15     1 
0130320691   41.04248    -74.13894     0.16      0.12     0.20     1 
0130320692   41.04219    -74.10147     0.15      0.08     0.17     1 
0130320693   41.04190    -74.06400     0.03      0.05     0.05     1 
0130320694   41.04159    -74.02652     0.09     -0.02     0.09     1 
0130320695   41.04126    -73.98905     0.07     -0.05     0.09     1 
0130320696   41.04093    -73.95158     0.16     -0.01     0.16     1 
0130320697   41.04058    -73.91411     0.07     -0.08     0.11     1 
0130320698   41.04022    -73.87664     0.04      0.08     0.09     1 
0130320699   41.03985    -73.83917     0.07     -0.03     0.08     1 
0130320700   41.03947    -73.80170     0.13      0.04     0.14     1 
0130320701   41.03907    -73.76423     0.14     -0.07     0.16     1 
0130320702   41.03867    -73.72676     0.11     -0.03     0.12     1 
0130320703   41.03824    -73.68929     0.10      0.02     0.10     1 
0130320704   41.03781    -73.65183     0.02     -0.04     0.04     1 
0130320705   41.03737    -73.61436     0.07      0.08     0.10     1 
0130320706   41.03691    -73.57690    -0.01      0.01     0.01     1 
0130320707   41.03644    -73.53943    -0.01     -0.07     0.07     1 
0130320734   41.01919    -72.52833     0.02     -0.22     0.22     1 
0130320735   41.01838    -72.49090    -0.12     -0.11     0.16     1 
0130320736   41.01756    -72.45347    -0.18     -0.08     0.19     1 
0130320764   41.01762    -74.21420     0.08      0.20     0.21     1 
0130320765   41.01736    -74.17673     0.06      0.12     0.13     1 
