==============================================================================
==============================================================================
Tue. Sep. 27 2016                  LANDSAT 5                       Time: 20:31
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0501609273160_05702                          Path / Row - 14 / 32
Reference Image: L51XXX1093241140100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 100.0%
Rank   2 --  0.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
0140320543   41.09808    -75.62005     0.01      0.10     0.10     1 
0140320544   41.09827    -75.58290     0.03      0.07     0.07     1 
0140320545   41.09845    -75.54575    -0.07      0.12     0.14     1 
0140320546   41.09862    -75.50860    -0.07      0.11     0.13     1 
0140320547   41.09878    -75.47144    -0.01      0.04     0.04     1 
0140320548   41.09893    -75.43429    -0.02      0.05     0.05     1 
0140320549   41.09906    -75.39714     0.07      0.01     0.07     1 
0140320550   41.09918    -75.35999     0.12     -0.07     0.13     1 
0140320551   41.09929    -75.32283     0.02     -0.07     0.07     1 
0140320552   41.09939    -75.28568     0.01     -0.04     0.04     1 
0140320553   41.09948    -75.24853    -0.05     -0.01     0.05     1 
0140320554   41.09955    -75.21137     0.01      0.01     0.01     1 
0140320555   41.09962    -75.17422     0.03      0.04     0.05     1 
0140320556   41.09967    -75.13707     0.00      0.06     0.06     1 
0140320557   41.09970    -75.09991     0.05     -0.06     0.08     1 
0140320558   41.09973    -75.06276    -0.06      0.08     0.10     1 
0140320559   41.09974    -75.02560     0.00     -0.03     0.03     1 
0140320560   41.09975    -74.98845     0.02     -0.08     0.09     1 
0140320561   41.09974    -74.95130     0.07     -0.05     0.09     1 
0140320563   41.09968    -74.87699     0.05     -0.07     0.09     1 
0140320564   41.09963    -74.83983     0.01     -0.00     0.01     1 
0140320565   41.09958    -74.80268     0.09     -0.01     0.09     1 
0140320566   41.09951    -74.76552     0.07     -0.01     0.07     1 
0140320567   41.09943    -74.72837     0.11      0.01     0.11     1 
0140320568   41.09933    -74.69122     0.08     -0.05     0.09     1 
0140320569   41.09923    -74.65407     0.01      0.00     0.01     1 
0140320570   41.09911    -74.61691     0.10     -0.04     0.11     1 
0140320571   41.09898    -74.57976     0.03     -0.01     0.03     1 
0140320572   41.09884    -74.54261     0.01      0.15     0.15     1 
0140320574   41.09852    -74.46830    -0.07      0.15     0.16     1 
0140320575   41.09834    -74.43115    -0.02      0.22     0.22     1 
0140320614   41.07151    -75.76835     0.04     -0.01     0.04     1 
0140320615   41.07175    -75.73122     0.15      0.08     0.17     1 
0140320616   41.07198    -75.69408     0.03      0.04     0.05     1 
0140320617   41.07220    -75.65695    -0.01      0.01     0.01     1 
0140320618   41.07241    -75.61981    -0.01      0.02     0.02     1 
0140320619   41.07260    -75.58267     0.03      0.02     0.04     1 
0140320620   41.07278    -75.54554    -0.02     -0.02     0.03     1 
0140320621   41.07295    -75.50840    -0.03      0.01     0.03     1 
0140320622   41.07311    -75.47126     0.00      0.05     0.05     1 
0140320623   41.07326    -75.43412     0.02      0.02     0.03     1 
0140320624   41.07339    -75.39699    -0.04     -0.00     0.04     1 
0140320625   41.07351    -75.35985     0.06      0.02     0.06     1 
0140320626   41.07362    -75.32271    -0.05      0.07     0.09     1 
0140320627   41.07372    -75.28557    -0.06      0.06     0.09     1 
0140320628   41.07381    -75.24843     0.06     -0.05     0.08     1 
0140320629   41.07388    -75.21129     0.01      0.06     0.07     1 
0140320630   41.07394    -75.17415    -0.08      0.00     0.08     1 
0140320631   41.07399    -75.13701    -0.05     -0.03     0.06     1 
0140320632   41.07403    -75.09987    -0.00     -0.03     0.03     1 
0140320633   41.07406    -75.06273    -0.01     -0.01     0.02     1 
0140320634   41.07407    -75.02559     0.03     -0.00     0.03     1 
0140320635   41.07407    -74.98845     0.00      0.05     0.05     1 
0140320636   41.07406    -74.95131    -0.01      0.10     0.10     1 
0140320637   41.07404    -74.91417     0.03      0.01     0.03     1 
0140320638   41.07401    -74.87704     0.06      0.04     0.07     1 
0140320639   41.07396    -74.83989     0.11      0.10     0.14     1 
0140320640   41.07391    -74.80276     0.01     -0.06     0.06     1 
0140320641   41.07384    -74.76562     0.10     -0.07     0.13     1 
0140320642   41.07375    -74.72848    -0.13      0.13     0.18     1 
0140320643   41.07366    -74.69134     0.08     -0.01     0.08     1 
0140320644   41.07355    -74.65420     0.01      0.04     0.04     1 
0140320645   41.07344    -74.61706     0.09      0.10     0.14     1 
0140320646   41.07331    -74.57992    -0.04      0.08     0.09     1 
0140320647   41.07317    -74.54278     0.01      0.09     0.09     1 
0140320648   41.07301    -74.50565     0.14     -0.00     0.14     1 
0140320649   41.07285    -74.46851     0.03      0.06     0.07     1 
0140320650   41.07267    -74.43137    -0.00      0.03     0.03     1 
0140320651   41.07248    -74.39423     0.12      0.00     0.12     1 
0140320652   41.07228    -74.35710     0.03      0.18     0.19     1 
0140320653   41.07207    -74.31996     0.06      0.13     0.14     1 
0140320689   41.04584    -75.76805     0.06      0.11     0.12     1 
0140320690   41.04608    -75.73093    -0.04      0.07     0.08     1 
0140320691   41.04631    -75.69381    -0.00      0.02     0.02     1 
0140320692   41.04653    -75.65669     0.04      0.06     0.07     1 
0140320693   41.04673    -75.61957    -0.01     -0.09     0.09     1 
0140320694   41.04693    -75.58245    -0.03      0.03     0.04     1 
0140320696   41.04728    -75.50820    -0.17      0.03     0.17     1 
0140320697   41.04744    -75.47108     0.05     -0.02     0.05     1 
0140320698   41.04758    -75.43395    -0.00     -0.03     0.03     1 
0140320699   41.04772    -75.39683    -0.10     -0.03     0.10     1 
0140320700   41.04784    -75.35971     0.12     -0.02     0.12     1 
0140320701   41.04795    -75.32258     0.08     -0.03     0.09     1 
0140320702   41.04805    -75.28546     0.03      0.03     0.04     1 
0140320703   41.04813    -75.24833     0.06      0.01     0.06     1 
0140320704   41.04821    -75.21121    -0.02      0.15     0.15     1 
0140320705   41.04827    -75.17408    -0.05      0.06     0.08     1 
0140320706   41.04832    -75.13696     0.03     -0.02     0.03     1 
0140320707   41.04836    -75.09983     0.05     -0.06     0.08     1 
0140320708   41.04838    -75.06271     0.09     -0.16     0.18     1 
0140320709   41.04840    -75.02558    -0.02     -0.05     0.05     1 
0140320710   41.04840    -74.98846     0.07     -0.21     0.22     1 
0140320711   41.04839    -74.95133     0.08     -0.12     0.14     1 
0140320712   41.04837    -74.91421     0.09     -0.07     0.12     1 
0140320713   41.04834    -74.87708     0.06     -0.05     0.08     1 
0140320714   41.04829    -74.83996     0.04      0.05     0.07     1 
0140320715   41.04823    -74.80283     0.08      0.02     0.08     1 
0140320716   41.04816    -74.76571     0.01      0.05     0.05     1 
0140320717   41.04808    -74.72858     0.04      0.07     0.08     1 
0140320718   41.04799    -74.69146    -0.05      0.02     0.05     1 
0140320719   41.04788    -74.65433     0.22      0.01     0.22     1 
0140320720   41.04776    -74.61721     0.10      0.04     0.10     1 
0140320721   41.04763    -74.58009    -0.01      0.01     0.02     1 
0140320722   41.04749    -74.54296     0.08      0.18     0.20     1 
0140320723   41.04734    -74.50584     0.06     -0.07     0.10     1 
0140320724   41.04718    -74.46872     0.06     -0.05     0.08     1 
0140320725   41.04700    -74.43159     0.20      0.04     0.21     1 
0140320726   41.04681    -74.39447     0.07      0.10     0.12     1 
0140320727   41.04661    -74.35735     0.00      0.18     0.18     1 
0140320729   41.04617    -74.28311     0.13     -0.08     0.15     1 
0140320730   41.04593    -74.24599     0.04      0.06     0.08     1 
0140320733   41.04515    -74.13463     0.04      0.08     0.09     1 
