==============================================================================
==============================================================================
 Sep. 24 2016                  LANDSAT 5                       Time: 18:25
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0501609242737_03789                          Path / Row - 14 / 32
Reference Image: L51XXX1096218140100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 100.0%
Rank   2 --  0.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
0140320166   41.19694    -75.57733    -0.09      0.14     0.16     1 
0140320240   41.17107    -75.61430     0.01      0.27     0.27     1 
0140320249   41.17237    -75.27956     0.11     -0.05     0.12     1 
0140320254   41.17267    -75.09358    -0.01     -0.22     0.22     1 
0140320324   41.14670    -75.27945    -0.02     -0.04     0.05     1 
0140320325   41.14678    -75.24227    -0.01     -0.01     0.02     1 
0140320328   41.14697    -75.13073    -0.13      0.06     0.14     1 
0140320332   41.14704    -74.98201    -0.06      0.08     0.10     1 
0140320333   41.14703    -74.94482    -0.09      0.06     0.11     1 
0140320334   41.14700    -74.90764     0.07     -0.10     0.13     1 
0140320335   41.14697    -74.87046     0.06     -0.06     0.08     1 
0140320336   41.14692    -74.83328     0.07     -0.16     0.18     1 
0140320393   41.12027    -75.50233     0.13      0.04     0.14     1 
0140320398   41.12093    -75.31651    -0.09      0.06     0.11     1 
0140320399   41.12103    -75.27934     0.00      0.02     0.02     1 
0140320400   41.12111    -75.24218    -0.07      0.21     0.22     1 
0140320404   41.12133    -75.09351    -0.10      0.13     0.17     1 
0140320405   41.12135    -75.05634    -0.08     -0.02     0.09     1 
0140320406   41.12136    -75.01918    -0.05      0.13     0.14     1 
0140320407   41.12136    -74.98201    -0.03      0.09     0.09     1 
0140320408   41.12135    -74.94485    -0.09      0.06     0.11     1 
0140320409   41.12133    -74.90768    -0.15      0.07     0.17     1 
0140320410   41.12129    -74.87051    -0.05      0.11     0.12     1 
0140320411   41.12125    -74.83335     0.02      0.02     0.03     1 
0140320412   41.12119    -74.79618     0.00      0.02     0.02     1 
0140320413   41.12111    -74.75902     0.07     -0.08     0.10     1 
0140320414   41.12103    -74.72185    -0.05     -0.01     0.05     1 
0140320415   41.12094    -74.68469     0.06     -0.00     0.06     1 
0140320466   41.09425    -75.57643     0.00     -0.06     0.06     1 
0140320473   41.09526    -75.31638    -0.02     -0.02     0.03     1 
0140320474   41.09535    -75.27923    -0.00      0.07     0.07     1 
0140320475   41.09544    -75.24208    -0.06      0.12     0.13     1 
0140320476   41.09551    -75.20493     0.04      0.09     0.10     1 
0140320477   41.09557    -75.16778    -0.07      0.05     0.09     1 
0140320478   41.09562    -75.13063     0.09     -0.00     0.09     1 
0140320479   41.09566    -75.09347    -0.07      0.15     0.17     1 
0140320480   41.09568    -75.05632    -0.13      0.16     0.20     1 
0140320481   41.09569    -75.01917    -0.05      0.04     0.06     1 
0140320482   41.09569    -74.98202    -0.12      0.01     0.12     1 
0140320483   41.09568    -74.94487     0.13     -0.01     0.13     1 
0140320484   41.09566    -74.90772    -0.01      0.04     0.04     1 
0140320485   41.09562    -74.87056    -0.04      0.03     0.05     1 
0140320486   41.09557    -74.83341    -0.01      0.03     0.04     1 
0140320487   41.09551    -74.79626     0.01     -0.01     0.01     1 
0140320488   41.09544    -74.75911     0.12     -0.03     0.12     1 
0140320489   41.09536    -74.72196     0.05      0.04     0.07     1 
0140320490   41.09526    -74.68481    -0.03      0.04     0.05     1 
0140320491   41.09515    -74.64766    -0.05      0.07     0.09     1 
0140320492   41.09504    -74.61051     0.21      0.01     0.21     1 
0140320493   41.09490    -74.57336     0.04      0.07     0.09     1 
0140320494   41.09476    -74.53620    -0.00      0.05     0.05     1 
0140320540   41.06839    -75.61334    -0.02      0.12     0.12     1 
0140320541   41.06858    -75.57621    -0.02      0.25     0.25     1 
0140320550   41.06977    -75.24199    -0.13      0.06     0.15     1 
0140320551   41.06984    -75.20485     0.05      0.04     0.06     1 
