Fri. Sep. 16, 2016             LANDSAT 5                 Time: 07:58
                         Image Assessment System
                           GCP Residual Report
----------------------------------------------------------------------------
WOID: L19740011            Path/Row: 013 / 032

L0R Reference Image: L51LGS1002227150100_HDF.162601252
Acquisition Date: Aug 15, 2002

Band Number:  5

GLS date for each WRS-2 path/row used:
Path  Row   Date
013   032   10-20-2000


Point_ID         Latitude  Longitude    Height       Across    Along    Residual  Residual
                                                      Scan      Scan      In y      in x
                                                    Residual  Residual    dir       dir
                   (deg)     (deg)     (meters)     (meters)  (meters)  (meters)  (meters)

0130320099_01   40.019276  -74.452868    22.019       0.161     1.022    -0.013     1.034
0130320100_01   40.993042  -74.038294   -10.698      -5.985     1.940    -6.224     0.912
0130320101_01   40.629209  -73.748405   -29.343       2.799    -2.708     3.213    -2.200
0130320103_01   40.822648  -73.960004   -32.000       0.044    -4.176     0.743    -4.109
0130320104_01   40.655550  -73.407608   -31.619       1.377    -2.302     1.743    -2.038
0130320105_01   40.241116  -74.248640     5.368      -5.792    -1.562    -5.444    -2.512
0130320106_01   39.761465  -74.266488     5.734      -5.863     1.648    -6.055     0.636
0130320107_01   39.758370  -74.095966   -33.773      -2.613     5.095    -3.434     4.581
0130320108_01   40.730650  -72.869760   -29.035       3.330    -1.148     3.475    -0.573
0130320109_01   40.669321  -73.349073   -30.091       2.187    -3.005     2.660    -2.595
0130320110_01   40.091202  -74.221786   -21.000       1.385     0.579     1.267     0.804
0130320111_01   40.738885  -74.160992   -25.810       2.559     0.197     2.489     0.622
0130320113_01   40.731814  -73.492118    -4.000      -0.117    -0.876     0.031    -0.883
0130320114_01   40.607318  -74.061930   -16.425      -0.842     0.190    -0.861     0.047
0130320116_01   40.702132  -73.671759   -17.716      -2.830    -1.158    -2.595    -1.615
0130320117_01   40.776091  -74.078402   -30.000       3.328    -0.816     3.417    -0.247
0130320118_01   39.862333  -74.318378    11.564      -1.001    -0.121    -0.966    -0.288
0130320119_01   40.563395  -74.225203   -30.000       2.413    -3.435     2.955    -2.982
0130320121_01   40.680789  -73.435051   -27.000      -0.565    -0.182    -0.527    -0.275
0130320122_01   39.777713  -74.115680   -31.000      -1.436    -3.991    -0.742    -4.175
0130320124_01   41.024974  -72.446763   -29.799       0.348     0.405     0.275     0.457
0130320126_01   40.842333  -73.666829   -27.616      -1.585    -0.897    -1.412    -1.149
0130320127_01   39.940846  -74.171874   -31.275      -3.245    -1.934    -2.872    -2.452
0130320131_01   40.680451  -73.315076   -30.082       3.129    -1.823     3.390    -1.273
0130320132_01   40.661770  -73.865621   -31.124       1.797    -2.030     2.111    -1.700
0130320133_01   39.928397  -74.499233    -2.226      -0.900     0.857    -1.031     0.693
0130320135_01   40.756389  -73.954640   -26.334      -2.039    -4.278    -1.292    -4.558
0130320137_01   40.719578  -73.948467   -28.586       0.947    -2.844     1.410    -2.645
0130320138_01   40.768890  -74.282184    68.379      -5.011     3.797    -5.574     2.904
0130320139_01   40.535371  -74.324711    27.678      -2.977    -1.277    -2.719    -1.757
0130320140_01   40.787891  -74.002503    -7.496       0.885    -2.083     1.221    -1.905
0130320141_01   39.760479  -74.550185    -8.647      -0.960     2.838    -1.425     2.634
0130320142_01   40.186610  -74.009252   -30.898       0.190     2.792    -0.283     2.784
0130320143_01   40.739764  -73.586449    -4.148      -0.100    -0.622     0.006    -0.630
0130320144_01   40.567967  -74.109615   -28.000      -0.856    -6.446     0.239    -6.496
0130320145_01   40.841022  -73.693899   -21.153      -2.361    -0.637    -2.220    -1.023
0130320147_01   40.693247  -74.129254   -27.591       5.853     1.266     5.556     2.228
0130320149_01   39.721836  -74.125495   -32.323       1.836     5.606     0.863     5.834
0130320150_01   40.915771  -73.406010   -29.813       1.367    -0.200     1.381     0.032
0130320152_01   40.771222  -74.044699   -28.277       1.937    -2.630     2.350    -2.268
0130320153_01   39.912061  -74.191174   -20.784       1.366    -2.313     1.736    -2.050
0130320154_01   40.742899  -72.830997   -31.486       1.089     1.142     0.882     1.308
0130320155_01   40.839914  -73.898529    -9.132      -0.864    -0.591    -0.752    -0.727
0130320156_01   40.105804  -74.110038   -22.342      -3.091     0.043    -3.054    -0.477
0130320157_01   39.763305  -74.513741    -9.916       1.442     3.191     0.883     3.387
0130320159_01   40.201374  -74.437308    54.059      -6.497     1.173    -6.599     0.065
0130320160_01   40.933678  -73.090583     4.604      -3.124     1.136    -3.270     0.596
0130320163_01   40.845585  -74.050038   -30.000       0.093    -0.233     0.131    -0.215
0130320164_01   40.899689  -74.090223   -19.733      -2.385     1.713    -2.638     1.290
0130320165_01   40.692493  -74.296142    -3.000       0.637     3.999    -0.044     4.048
0130320166_01   40.016077  -74.184675   -12.000      -4.119     1.080    -4.241     0.372
0130320168_01   39.978490  -74.074451   -31.558       0.739     2.635     0.284     2.721
0130320169_01   39.921786  -74.081534   -32.589      -2.168     4.008    -2.812     3.585
0130320170_01   40.424301  -73.991981   -33.000      -0.373    -2.114    -0.013    -2.146
0130320171_01   39.990431  -74.314646    -9.384       2.016     0.937     1.828     1.262
0130320172_01   40.899444  -73.359390   -31.400       1.855     0.957     1.668     1.254
0130320174_01   40.937192  -73.491733   -31.420       4.327     1.540     4.008     2.242
0130320177_01   40.664484  -74.187478   -22.741       4.190     0.272     4.084     0.969
0130320178_01   40.705311  -73.925254   -25.051       1.333    -1.840     1.622    -1.591
0130320181_01   39.928303  -74.234517   -25.016      -0.374     0.710    -0.488     0.636
0130320185_01   39.701100  -74.135905   -31.000       2.947     3.450     2.322     3.896
0130320186_01   40.910012  -73.542577   -32.000       3.485     2.128     3.079     2.681
0130320187_01   41.078182  -74.142764    72.984      -1.590     4.891    -2.386     4.554
0130320188_01   40.865901  -74.198549    87.717      -4.073     4.520    -4.771     3.774
0130320189_01   40.955158  -73.401142   -31.490       1.055     0.693     0.924     0.860
0130320190_01   40.872204  -74.135814   -17.651       2.032     0.606     1.901     0.937
0130320191_01   40.907967  -73.509495   -31.552       1.252    -2.146     1.594    -1.906
0130320192_01   39.654049  -74.170411   -31.072       0.678     4.447    -0.083     4.496
0130320193_01   40.650922  -73.485425   -31.895       2.105    -1.795     2.376    -1.417
0130320195_01   39.780236  -74.379795     2.529      -5.595     0.927    -5.670    -0.029
0130320196_01   40.812603  -74.016361   -29.000       3.343    -3.395     3.864    -2.787
0130320198_01   40.705603  -73.816936   -13.366       2.102    -2.088     2.422    -1.706
0130320200_01   40.747370  -74.103318   -30.000       5.984     0.593     5.798     1.586
0130320201_01   40.052140  -74.283781    -5.601      -2.603    -0.124    -2.544    -0.560
0130320203_01   41.122474  -73.547177    34.697      -3.389     4.536    -4.099     3.905
0130320204_01   40.769089  -74.152081    -0.606       1.847     1.702     1.535     1.987
0130320205_01   39.979539  -74.177731   -18.677      -3.444    -1.905    -3.073    -2.457
0130320206_01   41.060581  -73.657789    51.464      -6.832     5.118    -7.589     3.903
0130320207_01   40.793519  -73.936634   -29.778      -2.617    -3.594    -1.976    -3.981
