Thu. Sep. 29, 2016             LANDSAT 5                 Time: 08:38
                         Image Assessment System
                           GCP Residual Report
----------------------------------------------------------------------------
WOID: L20065143            Path/Row: 014 / 032

L0R Reference Image: L51XXX1091172140100_HDF.162731335
Acquisition Date: Jun 21, 1991

Band Number:  5

GLS date for each WRS-2 path/row used:
Path  Row   Date
014   032   09-23-1999


Point_ID         Latitude  Longitude    Height       Across    Along    Residual  Residual
                                                      Scan      Scan      In y      in x
                                                    Residual  Residual    dir       dir
                   (deg)     (deg)     (meters)     (meters)  (meters)  (meters)  (meters)

0140320096_01   40.254028  -75.279625    70.075       5.609    -2.081     5.938    -0.991
0140320097_01   40.773997  -74.158062   -24.319       0.767     1.299     0.427     1.401
0140320101_01   40.212760  -74.758033   -21.440       0.088    -0.552     0.161    -0.532
0140320102_01   40.428235  -74.518888     1.000      -0.754     1.647    -1.098     1.467
0140320104_01   40.791652  -74.952587   127.661      -5.823     3.828    -6.407     2.680
0140320105_01   40.254409  -74.299644    18.888       2.241    -0.198     2.149     0.205
0140320106_01   40.704794  -74.193381   -29.595       2.723     0.683     2.464     1.162
0140320107_01   40.479406  -74.321379   -24.555       3.068     1.106     2.731     1.643
0140320109_01   40.817986  -73.839486   -29.568       0.970    -1.057     1.024    -0.882
0140320110_01   40.900594  -74.572825   165.435       2.306     1.162     2.024     1.564
0140320112_01   40.528496  -75.214881   150.581      -0.106     2.942    -0.606     2.878
0140320113_01   40.725801  -73.733809    -6.983       0.684     3.630    -0.146     3.665
0140320114_01   40.280053  -74.032592   -16.000      -3.040    -1.516    -2.826    -2.079
0140320115_01   40.269180  -74.890854    37.984      -5.596     2.963    -6.056     1.865
0140320116_01   39.760487  -75.110907   -16.325      -2.155    -1.581    -1.822    -1.955
0140320117_01   40.327078  -74.134683    -9.000      -1.224    -3.080    -0.736    -3.273
0140320118_01   40.347979  -74.799234    29.081       0.508     0.461     0.395     0.544
0140320119_01   40.286497  -75.264935    68.530      -2.627     0.881    -2.701     0.384
0140320120_01   40.412426  -75.110909   123.086      -4.641    -0.994    -4.344    -1.835
0140320121_01   40.057739  -75.809959   162.289       0.052    -6.039     1.284    -5.899
0140320122_01   39.775908  -75.568087    48.602       3.471     1.237     3.239     1.874
0140320124_01   40.260965  -74.044859   -15.000      -0.187    -4.229     0.482    -4.212
0140320126_01   40.782797  -74.039200   -29.000       0.975     2.634     0.368     2.748
0140320127_01   40.842410  -73.934073    29.268      -4.829    -5.907    -3.756    -6.722
0140320128_01   41.019962  -74.551360   261.667      -2.481     1.341    -2.706     0.850
0140320129_01   39.928058  -74.123579   -31.000       5.295    -1.185     5.294    -0.198
0140320130_01   39.872511  -75.217380   -31.000       3.882     2.643     3.337     3.323
0140320131_01   40.207776  -74.019167   -27.000       5.090    -1.666     5.180    -0.711
0140320133_01   40.139070  -74.810416   -32.000       4.726    -1.674     4.928    -0.767
0140320134_01   40.384341  -75.082235   121.076      -5.251    -3.236    -4.531    -4.152
0140320135_01   40.858007  -74.604423   243.915      -1.330     0.861    -1.487     0.593
0140320136_01   41.142711  -75.030982   319.000       1.323     0.455     1.262     0.700
0140320137_01   40.194471  -76.049486   119.148      -0.135     2.564    -0.467     2.520
0140320138_01   40.676477  -74.284596    -0.594       1.642    -0.740     1.678    -0.436
0140320139_01   40.089761  -74.988621    -2.654       2.982     2.590     2.442     3.099
0140320140_01   40.218996  -74.102918    -5.409      -2.686    -1.957    -2.389    -2.445
0140320141_01   39.930005  -75.056409   -28.000       2.925    -2.022     3.249    -1.439
0140320142_01   40.223492  -74.722734   -19.000      -2.462    -1.139    -2.239    -1.584
0140320143_01   40.328658  -75.939968    33.652       5.701     2.246     5.314     3.291
0140320144_01   40.224945  -74.138805     3.529      -2.324    -0.531    -2.294    -0.977
0140320145_01   40.639411  -74.236033   -26.267       1.513    -1.478     1.680    -1.185
0140320146_01   40.353276  -75.937130    61.609       5.042     3.287     4.473     4.191
0140320147_01   39.849263  -75.697741    77.010       1.997    -0.040     2.051     0.349
0140320148_01   40.989163  -73.964881   -13.162       1.752    -0.554     1.723    -0.239
0140320150_01   40.151009  -74.155238   -19.789      -4.739     0.316    -4.824    -0.596
0140320151_01   40.694316  -73.905547   -11.117      -2.221     0.826    -2.456     0.373
0140320153_01   39.946933  -75.983185   107.179      -4.109     0.068    -3.922    -0.675
0140320154_01   40.061203  -74.145443   -28.296       2.804     2.541     2.162     2.996
0140320155_01   40.679373  -74.016902   -31.000       2.312     0.388     2.091     0.791
0140320156_01   40.545954  -74.556664   -14.713       2.357    -2.922     2.817    -2.439
0140320158_01   40.054038  -74.897177   -24.000      -0.594    -3.345     0.023    -3.398
0140320160_01   40.863265  -73.999593   -30.000       2.481    -0.518     2.431    -0.067
0140320161_01   40.751314  -74.373350    23.838      -0.683     5.478    -1.746     5.241
0140320162_01   40.038203  -75.217202    58.313       0.188     2.381    -0.234     2.378
0140320163_01   40.245369  -75.378350    34.762      -2.021     4.524    -2.773     4.076
0140320164_01   40.756094  -73.687744     6.704       3.257     2.249     2.633     2.786
0140320165_01   39.752684  -76.149555    83.637      -0.938    -4.709     0.099    -4.773
0140320166_01   40.180768  -75.454458    11.792       3.292    -0.348     3.361     0.283
0140320167_01   40.047982  -74.685815   -13.844      -4.280     3.402    -4.883     2.532
0140320169_01   40.482150  -74.627521    -6.990       1.162    -4.967     2.031    -4.668
0140320170_01   40.510584  -74.969075   128.033      -3.834     0.112    -3.773    -0.601
0140320172_01   41.040536  -74.560500   350.538       2.687     5.287     1.636     5.684
0140320174_01   40.536326  -74.667604    -2.483      -1.840    -2.843    -1.305    -3.140
0140320175_01   40.136247  -74.966428    18.302      -0.947     0.125    -0.958    -0.055
0140320176_01   39.781216  -75.811963    87.145      -0.385     2.299    -0.713     2.204
0140320177_01   39.783708  -76.155677   106.376      -6.528     1.605    -6.568     0.386
0140320178_01   40.324814  -76.011246    78.057       4.712    -1.138     4.983    -0.213
0140320179_01   40.809197  -75.617710   157.267       2.775     1.555     2.546     2.062
0140320180_01   39.911319  -76.037781   182.398       1.211    -6.786     2.587    -6.412
0140320182_01   40.615281  -73.760014   -30.019       3.119    -1.747     3.243    -1.163
0140320183_01   39.935350  -75.131554   -31.000       3.479    -2.924     3.971    -2.220
0140320184_01   40.303536  -74.639447    -4.498      -5.759    -0.106    -5.676    -1.186
0140320185_01   40.051410  -74.655903     3.968      -2.530     6.227    -3.695     5.632
0140320186_01   40.409024  -74.513721    -3.080       1.733     2.140     1.250     2.414
0140320187_01   40.780757  -74.370584    21.494      -5.355    -0.885    -5.150    -1.877
0140320188_01   40.470472  -75.389520   144.556      -0.096     2.105    -0.419     2.061
0140320191_01   40.620949  -75.478000    48.317       6.717    -3.810     7.390    -2.477
0140320192_01   40.289450  -74.126693   -15.000       0.405     1.063     0.090     1.099
0140320193_01   40.086216  -74.913316   -28.990       3.278     1.677     2.893     2.256
0140320194_01   40.077526  -75.130068    25.598      -3.487    -0.560    -3.304    -1.197
0140320195_01   40.067056  -74.978071   -21.573      -0.642    -1.011    -0.448    -1.113
0140320196_01   40.804703  -75.648610   192.210       2.576     0.708     2.513     1.195
0140320197_01   39.942830  -74.184843   -32.886       3.400    -0.216     3.262     0.401
0140320198_01   40.472393  -74.857966    14.866      -2.532    -0.333    -2.429    -0.799
0140320199_01   40.504123  -75.494873   146.230      -1.990    -3.493    -1.221    -3.784
0140320200_01   40.637419  -74.074636   -28.778       0.574     1.735     0.139     1.791
0140320201_01   40.297003  -74.374743    -3.412       1.198     3.387     0.469     3.535
0140320202_01   39.968397  -75.560543    98.338      -3.331     1.001    -3.388     0.375
0140320203_01   40.148954  -75.013971    35.787       2.783    -0.975     2.917    -0.439
0140320205_01   40.149740  -74.333476     0.859      -1.131     2.153    -1.600     1.887
0140320206_01   39.565970  -74.775314   -17.062       2.583    -2.159     2.885    -1.647
