Tue. Aug. 30, 2016             LANDSAT 5                 Time: 19:00
                         Image Assessment System
                           GCP Residual Report
----------------------------------------------------------------------------
WOID: L19327645            Path/Row: 014 / 032

L0R Reference Image: L51GNC1011243150100_HDF.162432350
Acquisition Date: Aug 31, 2011

Band Number:  5

GLS date for each WRS-2 path/row used:
Path  Row   Date
014   032   09-23-1999


Point_ID         Latitude  Longitude    Height       Across    Along    Residual  Residual
                                                      Scan      Scan      In y      in x
                                                    Residual  Residual    dir       dir
                   (deg)     (deg)     (meters)     (meters)  (meters)  (meters)  (meters)

0140320107_01   40.479406  -74.321379   -24.555       1.984     2.899     1.409     3.215
0140320108_01   40.735811  -75.691287   173.733      -1.042     1.797    -1.353     1.573
0140320109_01   40.817986  -73.839486   -29.568      -0.982     3.132    -1.548     2.894
0140320110_01   40.900594  -74.572825   165.435       0.392    -1.196     0.606    -1.102
0140320111_01   39.952023  -75.592018    88.933       3.447    -1.034     3.579    -0.375
0140320112_01   40.528496  -75.214881   150.581       2.014     1.717     1.661     2.059
0140320113_01   40.725801  -73.733809    -6.983      -1.688     1.656    -1.968     1.313
0140320114_01   40.280053  -74.032592   -16.000      -1.038    -2.050    -0.642    -2.207
0140320115_01   40.269180  -74.890854    37.984      -1.908    -0.208    -1.835    -0.559
0140320116_01   39.760487  -75.110907   -16.325       4.666     2.666     4.086     3.486
0140320117_01   40.327078  -74.134683    -9.000      -3.654    -0.215    -3.551    -0.891
0140320118_01   40.347979  -74.799234    29.081      -0.274     1.220    -0.496     1.147
0140320119_01   40.286497  -75.264935    68.530      -3.106     1.135    -3.260     0.538
0140320120_01   40.412426  -75.110909   123.086      -0.861    -0.650    -0.724    -0.798
0140320121_01   40.057739  -75.809959   162.289      -1.368     1.987    -1.709     1.698
0140320122_01   39.775908  -75.568087    48.602      -2.761    -3.082    -2.135    -3.540
0140320123_01   40.842337  -73.667184   -26.425      -4.466     4.569    -5.236     3.658
0140320124_01   40.260965  -74.044859   -15.000      -2.252    -1.936    -1.856    -2.320
0140320125_01   40.090599  -74.761985   -19.718       1.729    -0.392     1.770    -0.064
0140320127_01   40.842410  -73.934073    29.268      -1.164    -2.783    -0.631    -2.950
0140320128_01   41.019962  -74.551360   261.667      -1.013     2.863    -1.525     2.623
0140320129_01   39.928058  -74.123579   -31.000      -0.150     0.298    -0.206     0.264
0140320130_01   39.872511  -75.217380   -31.000      -0.779     3.785    -1.469     3.572
0140320131_01   40.207776  -74.019167   -27.000      -3.965     0.013    -3.899    -0.725
0140320133_01   40.139070  -74.810416   -32.000       4.708     2.872     4.090     3.695
0140320134_01   40.384341  -75.082235   121.076      -2.320     2.702    -2.778     2.223
0140320136_01   41.142711  -75.030982   319.000      -1.120     3.157    -1.682     2.893
0140320137_01   40.194471  -76.049486   119.148      -2.912     5.458    -3.869     4.820
0140320138_01   40.676477  -74.284596    -0.594      -1.084    -1.946    -0.706    -2.113
0140320139_01   40.089761  -74.988621    -2.654      -0.456     1.361    -0.700     1.252
0140320140_01   40.218996  -74.102918    -5.409       1.105    -1.797     1.415    -1.560
0140320141_01   39.930005  -75.056409   -28.000       1.680    -0.707     1.781    -0.382
0140320142_01   40.223492  -74.722734   -19.000       1.595    -0.999     1.751    -0.685
0140320143_01   40.328658  -75.939968    33.652      -0.489    -0.487    -0.386    -0.568
0140320144_01   40.224945  -74.138805     3.529      -1.149    -1.208    -0.907    -1.401
0140320145_01   40.639411  -74.236033   -26.267       0.618    -0.869     0.766    -0.739
0140320146_01   40.353276  -75.937130    61.609       3.220     0.609     3.053     1.195
0140320147_01   39.849263  -75.697741    77.010       0.750     1.226     0.510     1.343
0140320148_01   40.989163  -73.964881   -13.162       0.914    -2.153     1.294    -1.946
0140320149_01   40.035091  -75.801955   141.802      -3.460     1.046    -3.588     0.385
0140320150_01   40.151009  -74.155238   -19.789      -1.927     1.318    -2.140     0.936
0140320152_01   39.752212  -75.225056    -5.000       1.165     2.696     0.642     2.864
0140320153_01   39.946933  -75.983185   107.179       0.214    -0.587     0.323    -0.536
0140320154_01   40.061203  -74.145443   -28.296       0.766     3.561     0.088     3.639
0140320155_01   40.679373  -74.016902   -31.000      -0.300     1.141    -0.509     1.065
0140320156_01   40.545954  -74.556664   -14.713       3.807    -2.546     4.210    -1.794
0140320158_01   40.054038  -74.897177   -24.000      -0.108    -2.421     0.344    -2.398
0140320159_01   40.130289  -74.562193     8.223      -2.482     0.979    -2.621     0.500
0140320160_01   40.863265  -73.999593   -30.000       1.041     3.275     0.413     3.409
0140320161_01   40.751314  -74.373350    23.838       2.271     0.970     2.050     1.373
0140320162_01   40.038203  -75.217202    58.313      -2.120     0.655    -2.203     0.250
0140320163_01   40.245369  -75.378350    34.762      -3.120     0.142    -3.088    -0.440
0140320164_01   40.756094  -73.687744     6.704      -1.391     2.696    -1.869     2.389
0140320165_01   39.752684  -76.149555    83.637       0.439    -5.987     1.550    -5.797
0140320166_01   40.180768  -75.454458    11.792       1.863     0.912     1.662     1.242
0140320168_01   40.725186  -75.556897   100.790       5.345    -2.693     5.751    -1.655
0140320169_01   40.482150  -74.627521    -6.990      -0.093    -0.270    -0.042    -0.283
0140320170_01   40.510584  -74.969075   128.033       0.061    -3.315     0.676    -3.243
0140320171_01   40.738841  -73.956691   -29.439      -1.162     0.585    -1.253     0.358
0140320172_01   41.040536  -74.560500   350.538       0.982     5.215    -0.000     5.301
0140320173_01   40.275648  -75.127271    32.041       0.652    -0.256     0.689    -0.130
0140320174_01   40.536326  -74.667604    -2.483       1.212     2.496     0.726     2.676
0140320175_01   40.136247  -74.966428    18.302      -2.604    -2.081    -2.171    -2.528
0140320176_01   39.781216  -75.811963    87.145       2.212    -0.011     2.176     0.401
0140320177_01   39.783708  -76.155677   106.376      -1.146    -2.721    -0.614    -2.885
0140320178_01   40.324814  -76.011246    78.057      -0.350    -0.766    -0.198    -0.817
0140320179_01   40.809197  -75.617710   157.267       0.896    -1.717     1.201    -1.520
0140320182_01   40.615281  -73.760014   -30.019       0.918     2.119     0.505     2.251
0140320183_01   39.935350  -75.131554   -31.000       0.960    -2.388     1.387    -2.166
0140320184_01   40.303536  -74.639447    -4.498      -3.452     0.667    -3.515     0.013
0140320185_01   40.051410  -74.655903     3.968      -2.080     1.067    -2.242     0.661
0140320186_01   40.409024  -74.513721    -3.080      -1.149     1.472    -1.403     1.232
0140320187_01   40.780757  -74.370584    21.494       1.182    -2.923     1.701    -2.652
0140320188_01   40.470472  -75.389520   144.556      -0.402    -0.473    -0.305    -0.539
0140320189_01   39.950619  -74.778275   -19.052       1.975    -0.859     2.098    -0.476
0140320190_01   41.070605  -75.782626   392.013      -4.002     3.821    -4.631     3.013
0140320191_01   40.620949  -75.478000    48.317       0.465    -2.842     0.986    -2.704
0140320192_01   40.289450  -74.126693   -15.000      -2.338     0.133    -2.324    -0.304
0140320193_01   40.086216  -74.913316   -28.990       2.644    -0.540     2.697    -0.039
0140320194_01   40.077526  -75.130068    25.598      -1.061    -1.160    -0.826    -1.336
0140320195_01   40.067056  -74.978071   -21.573       0.294     0.482     0.199     0.528
0140320196_01   40.804703  -75.648610   192.210      -1.984    -0.598    -1.834    -0.953
0140320197_01   39.942830  -74.184843   -32.886      -1.619     1.563    -1.883     1.233
0140320198_01   40.472393  -74.857966    14.866      -0.837    -0.375    -0.752    -0.523
0140320199_01   40.504123  -75.494873   146.230      -3.694    -1.626    -3.323    -2.281
0140320200_01   40.637419  -74.074636   -28.778       0.825     1.195     0.586     1.326
0140320201_01   40.297003  -74.374743    -3.412       3.188     1.658     2.821     2.220
0140320202_01   39.968397  -75.560543    98.338       0.403    -0.966     0.577    -0.873
0140320203_01   40.148954  -75.013971    35.787      -1.150    -0.603    -1.017    -0.806
0140320204_01   40.572870  -75.588949   106.261       3.870     1.020     3.614     1.719
0140320205_01   40.149740  -74.333476     0.859       1.817     0.277     1.731     0.609
