==============================================================================
==============================================================================
Sun. Sep. 18 2016                  LANDSAT 5                       Time: 12:36
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0501609171697_03762                          Path / Row - 14 / 32
Reference Image: L51XXX1000261150100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 100.0%
Rank   2 --  0.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
0140320863   40.99918    -74.90571    -0.06      0.03     0.07     1 
0140320864   40.99914    -74.86861    -0.01      0.01     0.01     1 
0140320865   40.99909    -74.83151     0.03     -0.06     0.06     1 
0140320866   40.99903    -74.79442     0.01     -0.04     0.04     1 
0140320867   40.99896    -74.75732     0.01     -0.01     0.01     1 
0140320868   40.99888    -74.72022    -0.01      0.02     0.02     1 
0140320871   40.99855    -74.60893     0.07      0.01     0.07     1 
0140320872   40.99842    -74.57184     0.04      0.01     0.04     1 
0140320873   40.99828    -74.53474     0.02      0.03     0.04     1 
0140320874   40.99812    -74.49765     0.03      0.07     0.08     1 
0140320875   40.99795    -74.46055     0.03      0.15     0.15     1 
0140320876   40.99777    -74.42346     0.00      0.08     0.08     1 
0140320877   40.99758    -74.38636     0.01      0.04     0.05     1 
0140320878   40.99738    -74.34927     0.02      0.01     0.02     1 
0140320879   40.99716    -74.31217     0.02      0.06     0.06     1 
0140320880   40.99694    -74.27508     0.01      0.06     0.06     1 
0140320881   40.99670    -74.23799     0.00      0.03     0.03     1 
0140320882   40.99645    -74.20089     0.01      0.01     0.02     1 
0140320883   40.99618    -74.16380    -0.02     -0.02     0.02     1 
0140320884   40.99591    -74.12671    -0.02      0.01     0.02     1 
0140320885   40.99562    -74.08962    -0.02      0.03     0.04     1 
0140320886   40.99532    -74.05253    -0.01     -0.01     0.02     1 
0140320887   40.99501    -74.01544    -0.04      0.05     0.06     1 
0140320888   40.99469    -73.97835     0.00     -0.01     0.01     1 
0140320889   40.99435    -73.94126     0.03     -0.03     0.04     1 
0140320891   40.99365    -73.86708     0.02     -0.03     0.03     1 
0140320892   40.99328    -73.83000    -0.01     -0.01     0.02     1 
0140320893   40.99289    -73.79291     0.01     -0.05     0.05     1 
0140320894   40.99250    -73.75583     0.04     -0.02     0.04     1 
0140320914   40.97053    -75.79570     0.06      0.12     0.14     1 
0140320915   40.97078    -75.75862     0.07      0.13     0.15     1 
0140320918   40.97145    -75.64739     0.04      0.02     0.04     1 
0140320919   40.97166    -75.61031     0.10      0.03     0.11     1 
0140320920   40.97185    -75.57323     0.04      0.11     0.12     1 
0140320922   40.97219    -75.49907     0.08      0.10     0.12     1 
0140320923   40.97235    -75.46199     0.02      0.06     0.06     1 
0140320924   40.97249    -75.42490    -0.01      0.05     0.05     1 
0140320925   40.97262    -75.38782     0.01      0.08     0.08     1 
0140320926   40.97274    -75.35074     0.02      0.04     0.05     1 
0140320927   40.97284    -75.31366     0.01     -0.00     0.01     1 
0140320928   40.97294    -75.27658     0.01     -0.00     0.01     1 
0140320929   40.97302    -75.23949    -0.07     -0.01     0.07     1 
0140320930   40.97309    -75.20241    -0.02      0.00     0.02     1 
0140320931   40.97315    -75.16533    -0.03     -0.03     0.04     1 
0140320932   40.97320    -75.12825    -0.11      0.05     0.12     1 
0140320933   40.97324    -75.09116     0.01      0.06     0.06     1 
0140320934   40.97326    -75.05408    -0.06     -0.02     0.06     1 
0140320935   40.97327    -75.01700    -0.03     -0.01     0.03     1 
0140320936   40.97327    -74.97991    -0.01      0.01     0.01     1 
0140320937   40.97326    -74.94283    -0.02     -0.00     0.02     1 
0140320938   40.97323    -74.90575    -0.00      0.02     0.02     1 
0140320939   40.97320    -74.86866     0.05      0.03     0.06     1 
0140320940   40.97315    -74.83158     0.03     -0.01     0.03     1 
0140320941   40.97309    -74.79450    -0.05     -0.00     0.05     1 
0140320942   40.97302    -74.75742    -0.06      0.00     0.06     1 
0140320943   40.97293    -74.72033     0.06      0.00     0.06     1 
0140320944   40.97284    -74.68325     0.12     -0.06     0.13     1 
0140320945   40.97273    -74.64617     0.01     -0.05     0.05     1 
0140320946   40.97261    -74.60909    -0.00      0.00     0.00     1 
0140320947   40.97248    -74.57201     0.09      0.07     0.12     1 
0140320948   40.97233    -74.53492    -0.03      0.04     0.05     1 
0140320949   40.97218    -74.49784     0.04     -0.05     0.06     1 
0140320950   40.97201    -74.46076    -0.07      0.02     0.07     1 
0140320951   40.97183    -74.42368    -0.02     -0.02     0.03     1 
0140320952   40.97164    -74.38660    -0.02      0.04     0.04     1 
0140320953   40.97144    -74.34952     0.06      0.05     0.08     1 
0140320954   40.97122    -74.31244    -0.05      0.05     0.07     1 
0140320955   40.97100    -74.27536    -0.03      0.04     0.05     1 
0140320957   40.97051    -74.20121    -0.06      0.07     0.10     1 
0140320958   40.97024    -74.16413    -0.03      0.03     0.04     1 
0140320959   40.96997    -74.12705    -0.05      0.02     0.05     1 
0140320960   40.96968    -74.08997    -0.08     -0.03     0.08     1 
0140320961   40.96938    -74.05290    -0.05     -0.02     0.06     1 
0140320962   40.96907    -74.01582     0.02     -0.06     0.06     1 
0140320963   40.96875    -73.97875     0.01     -0.02     0.02     1 
0140320964   40.96841    -73.94167    -0.01     -0.04     0.04     1 
0140320966   40.96771    -73.86753    -0.02     -0.04     0.04     1 
0140320967   40.96734    -73.83046     0.00     -0.05     0.05     1 
0140320968   40.96696    -73.79338     0.02     -0.04     0.04     1 
0140320969   40.96656    -73.75631     0.01     -0.04     0.04     1 
0140320970   40.96616    -73.71924    -0.01     -0.03     0.03     1 
0140320971   40.96574    -73.68217     0.10      0.07     0.12     1 
0140320988   40.94432    -75.83245     0.02      0.05     0.05     1 
0140320989   40.94459    -75.79539     0.03      0.07     0.08     1 
0140320991   40.94507    -75.72126     0.00      0.11     0.11     1 
0140320993   40.94551    -75.64714    -0.11      0.04     0.12     1 
0140320994   40.94571    -75.61007     0.01      0.03     0.03     1 
0140320997   40.94625    -75.49887     0.00      0.03     0.03     1 
0140320998   40.94640    -75.46180     0.04      0.07     0.08     1 
0140320999   40.94655    -75.42474     0.02      0.08     0.08     1 
0140321000   40.94668    -75.38767    -0.01      0.02     0.03     1 
0140321001   40.94680    -75.35060    -0.03      0.01     0.03     1 
0140321002   40.94690    -75.31354    -0.05     -0.05     0.07     1 
0140321003   40.94700    -75.27647    -0.02     -0.03     0.04     1 
0140321004   40.94708    -75.23940    -0.06     -0.02     0.07     1 
