Sat. Sep. 17, 2016             LANDSAT 5                 Time: 10:16
                         Image Assessment System
                           GCP Residual Report
----------------------------------------------------------------------------
WOID: L19773007            Path/Row: 013 / 032

L0R Reference Image: L51LGS1001208150100_HDF.162611513
Acquisition Date: Jul 27, 2001

Band Number:  5

GLS date for each WRS-2 path/row used:
Path  Row   Date
013   032   10-20-2000


Point_ID         Latitude  Longitude    Height       Across    Along    Residual  Residual
                                                      Scan      Scan      In y      in x
                                                    Residual  Residual    dir       dir
                   (deg)     (deg)     (meters)     (meters)  (meters)  (meters)  (meters)

0130320098_01   40.698016  -73.954843   -27.807      -1.301    -1.227    -1.103    -1.434
0130320099_01   40.019276  -74.452868    22.019      -0.409    -0.066    -0.432    -0.142
0130320101_01   40.629209  -73.748405   -29.343       3.290    -0.030     3.229     0.521
0130320102_01   40.875895  -72.537230   -18.903      -1.065     1.893    -1.340     1.691
0130320103_01   40.822648  -73.960004   -32.000      -1.097    -6.858     0.044    -6.949
0130320104_01   40.655550  -73.407608   -31.619       5.099    -3.070     5.539    -2.168
0130320105_01   40.241116  -74.248640     5.368      -5.000    -0.876    -4.814    -1.714
0130320106_01   39.761465  -74.266488     5.734      -5.111     4.272    -5.790     3.338
0130320107_01   39.758370  -74.095966   -33.773       2.090    -1.635     2.316    -1.262
0130320108_01   40.730650  -72.869760   -29.035       1.394    -4.403     2.133    -4.103
0130320109_01   40.669321  -73.349073   -30.091       1.977    -2.206     2.318    -1.842
0130320110_01   40.091202  -74.221786   -21.000       1.816    -1.172     1.957    -0.854
0130320111_01   40.738885  -74.160992   -25.810       2.730    -0.027     2.658     0.425
0130320112_01   39.739329  -74.115471   -31.350      -3.005     4.973    -3.828     4.387
0130320113_01   40.731814  -73.492118    -4.000      -0.339     2.203    -0.714     2.113
0130320114_01   40.607318  -74.061930   -16.425      -0.946     2.721    -1.423     2.516
0130320115_01   40.917360  -72.568463   -30.156       3.025    -0.822     3.148    -0.296
0130320116_01   40.702132  -73.671759   -17.716      -3.564    -0.435    -3.456    -1.033
0130320117_01   40.776091  -74.078402   -30.000       2.612    -1.196     2.742    -0.746
0130320118_01   39.862333  -74.318378    11.564      -1.275    -0.805    -1.152    -1.015
0130320119_01   40.563395  -74.225203   -30.000       3.164    -3.884     3.736    -3.303
0130320120_01   40.896528  -72.504059   -30.689       1.997    -3.448     2.579    -3.059
0130320121_01   40.680789  -73.435051   -27.000      -0.635    -0.153    -0.607    -0.259
0130320122_01   39.777713  -74.115680   -31.000       1.881    -3.274     2.386    -2.913
0130320123_01   39.852418  -74.381952    12.098      -1.772    -2.912    -1.287    -3.176
0130320124_01   41.024974  -72.446763   -29.799       4.399    -2.349     4.763    -1.570
0130320126_01   40.842333  -73.666829   -27.616      -3.378     0.395    -3.414    -0.183
0130320127_01   39.940846  -74.171874   -31.275      -2.536     0.666    -2.639     0.222
0130320128_01   41.014471  -72.560613   -29.827       2.662    -2.490     3.069    -2.003
0130320129_01   40.819865  -72.716444   -26.181       0.268     0.940     0.128     0.975
0130320131_01   40.680451  -73.315076   -30.082       4.106    -2.292     4.433    -1.568
0130320132_01   40.661770  -73.865621   -31.124       2.363     1.326     2.081     1.700
0130320133_01   39.928397  -74.499233    -2.226      -4.468    -0.784    -4.311    -1.536
0130320134_01   40.956359  -72.248032   -20.000      -0.717     0.022    -0.671    -0.093
0130320135_01   40.756389  -73.954640   -26.334       4.789    -1.343     4.917    -0.524
0130320136_01   40.975263  -72.339585    47.525      -6.707     0.722    -6.698    -0.413
0130320137_01   40.719578  -73.948467   -28.586       0.672    -0.736     0.758    -0.618
0130320138_01   40.768890  -74.282184    68.379      -5.906    -0.823    -5.724    -1.812
0130320139_01   40.535371  -74.324711    27.678      -1.119     1.076    -1.326     0.865
0130320140_01   40.787891  -74.002503    -7.496      -5.379    -4.274    -4.613    -5.123
0130320141_01   39.760479  -74.550185    -8.647      -1.247     2.748    -1.737     2.489
0130320142_01   40.186610  -74.009252   -30.898       0.579    -2.508     0.971    -2.378
0130320143_01   40.739764  -73.586449    -4.148       0.358     1.723     0.050     1.756
0130320144_01   40.567967  -74.109615   -28.000      -0.671    -4.082    -0.005    -4.142
0130320145_01   40.841022  -73.693899   -21.153      -1.779     2.041    -2.116     1.709
0130320147_01   40.693247  -74.129254   -27.591       4.772     0.380     4.603     1.171
0130320148_01   40.930916  -73.054675    26.962      -1.928     1.467    -2.141     1.122
0130320149_01   39.721836  -74.125495   -32.323      -1.133     4.655    -1.929     4.391
0130320150_01   40.915771  -73.406010   -29.813       1.277    -0.653     1.361    -0.431
0130320153_01   39.912061  -74.191174   -20.784       0.469    -1.352     0.663    -1.258
0130320155_01   40.839914  -73.898529    -9.132      -0.499     0.090    -0.535    -0.000
0130320156_01   40.105804  -74.110038   -22.342      -3.503    -0.854    -3.335    -1.439
0130320158_01   40.790529  -72.937891   -10.194      -4.473     2.588    -4.832     1.799
0130320159_01   40.201374  -74.437308    54.059      -5.926     0.343    -5.939    -0.670
0130320160_01   40.933678  -73.090583     4.604      -5.008     2.847    -5.410     1.964
0130320161_01   40.809960  -72.776533   -20.008      -3.406     1.362    -3.567     0.771
0130320162_01   40.900078  -72.383912   -17.865       1.720     0.298     1.681     0.589
0130320163_01   40.845585  -74.050038   -30.000      -1.624     1.149    -1.828     0.853
0130320164_01   40.899689  -74.090223   -19.733      -2.778     3.612    -3.383     3.087
0130320165_01   40.692493  -74.296142    -3.000       0.893     4.335     0.106     4.414
0130320166_01   40.016077  -74.184675   -12.000      -4.321     1.333    -4.513     0.577
0130320167_01   40.916827  -72.727714   -19.271       2.662    -1.888     2.963    -1.410
0130320168_01   39.978490  -74.074451   -31.558       0.449     0.362     0.358     0.428
0130320170_01   40.424301  -73.991981   -33.000       0.995    -3.365     1.523    -3.154
0130320171_01   39.990431  -74.314646    -9.384       3.390    -3.242     3.856    -2.629
0130320172_01   40.899444  -73.359390   -31.400       1.526     0.954     1.338     1.195
0130320174_01   40.937192  -73.491733   -31.420       3.520     1.391     3.224     1.960
0130320175_01   40.872765  -72.883009    -0.176      -3.426     1.562    -3.626     0.965
