==============================================================================
==============================================================================
Thu. Sep. 15 2016                  LANDSAT 5                       Time: 06:00
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0501609141136_07119                          Path / Row - 13 / 32
Reference Image: L51GNC1003198150100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 100.0%
Rank   2 --  0.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
0130321025   40.91088    -72.86897    -0.02     -0.00     0.02     1 
0130321026   40.91019    -72.83195     0.16     -0.16     0.22     1 
0130321027   40.90948    -72.79493     0.04     -0.05     0.06     1 
0130321028   40.90877    -72.75791     0.12     -0.04     0.12     1 
0130321029   40.90805    -72.72089     0.01      0.03     0.03     1 
0130321030   40.90731    -72.68388     0.15      0.02     0.15     1 
0130321031   40.90656    -72.64686     0.08     -0.02     0.08     1 
0130321032   40.90580    -72.60985     0.07     -0.11     0.13     1 
0130321033   40.90502    -72.57283    -0.03     -0.14     0.15     1 
0130321034   40.90424    -72.53582    -0.10     -0.09     0.14     1 
0130321035   40.90344    -72.49881    -0.01     -0.20     0.20     1 
0130321036   40.90263    -72.46180    -0.15     -0.01     0.15     1 
0130321037   40.90181    -72.42480     0.15     -0.04     0.16     1 
0130321038   40.90098    -72.38779    -0.01      0.01     0.02     1 
0130321039   40.90013    -72.35079    -0.19     -0.06     0.20     1 
0130321040   40.89928    -72.31379    -0.19      0.06     0.20     1 
0130321062   40.90290    -74.27682     0.01     -0.02     0.03     1 
0130321063   40.90266    -74.23978     0.03      0.02     0.04     1 
0130321064   40.90241    -74.20274     0.01     -0.02     0.03     1 
0130321065   40.90215    -74.16570     0.01     -0.02     0.02     1 
0130321066   40.90188    -74.12866     0.02      0.00     0.02     1 
0130321067   40.90159    -74.09162     0.05      0.08     0.10     1 
0130321068   40.90129    -74.05458     0.15     -0.07     0.16     1 
0130321069   40.90098    -74.01755     0.15      0.01     0.16     1 
0130321070   40.90066    -73.98051     0.11      0.03     0.11     1 
0130321074   40.89926    -73.83237    -0.03     -0.04     0.05     1 
0130321080   40.89679    -73.61018     0.04     -0.01     0.04     1 
0130321081   40.89634    -73.57315     0.01     -0.02     0.02     1 
0130321082   40.89588    -73.53612    -0.17      0.02     0.17     1 
0130321083   40.89540    -73.49909    -0.04     -0.03     0.05     1 
0130321084   40.89491    -73.46207     0.27      0.13     0.30     1 
0130321085   40.89441    -73.42504    -0.08      0.03     0.09     1 
0130321086   40.89390    -73.38802     0.04      0.02     0.05     1 
0130321087   40.89338    -73.35099     0.03     -0.02     0.04     1 
0130321088   40.89284    -73.31397     0.32      0.01     0.32     1 
0130321091   40.89117    -73.20291     0.04      0.19     0.20     1 
0130321092   40.89058    -73.16589     0.13      0.08     0.15     1 
0130321093   40.88999    -73.12887     0.21     -0.04     0.22     1 
0130321094   40.88938    -73.09186     0.11     -0.03     0.12     1 
0130321095   40.88876    -73.05484     0.16     -0.00     0.16     1 
0130321096   40.88813    -73.01783     0.30     -0.08     0.31     1 
0130321097   40.88749    -72.98082     0.34     -0.00     0.34     1 
0130321098   40.88684    -72.94380     0.16     -0.02     0.16     1 
0130321100   40.88549    -72.86979     0.14     -0.02     0.15     1 
0130321101   40.88480    -72.83278    -0.02     -0.01     0.02     1 
0130321102   40.88410    -72.79577     0.17     -0.07     0.18     1 
0130321103   40.88339    -72.75877     0.24     -0.07     0.25     1 
0130321104   40.88266    -72.72176     0.10      0.01     0.10     1 
0130321105   40.88192    -72.68476     0.10      0.01     0.10     1 
0130321106   40.88117    -72.64776     0.06     -0.01     0.06     1 
0130321107   40.88041    -72.61076     0.18      0.02     0.18     1 
0130321108   40.87964    -72.57376     0.07     -0.06     0.09     1 
0130321109   40.87886    -72.53677     0.13     -0.01     0.13     1 
0130321110   40.87806    -72.49977    -0.07     -0.07     0.10     1 
0130321111   40.87725    -72.46278    -0.32      0.01     0.32     1 
0130321112   40.87643    -72.42578    -0.02     -0.05     0.06     1 
0130321113   40.87560    -72.38879    -0.21     -0.05     0.21     1 
0130321137   40.87750    -74.27710     0.02     -0.00     0.02     1 
0130321138   40.87726    -74.24007     0.06      0.12     0.13     1 
0130321139   40.87701    -74.20304     0.08      0.02     0.08     1 
0130321140   40.87675    -74.16602     0.02      0.05     0.05     1 
0130321141   40.87648    -74.12899    -0.07     -0.02     0.07     1 
0130321143   40.87589    -74.05495    -0.03      0.06     0.07     1 
0130321145   40.87526    -73.98090     0.01      0.02     0.02     1 
0130321149   40.87386    -73.83281     0.15     -0.18     0.23     1 
0130321154   40.87184    -73.64772     0.04     -0.01     0.04     1 
0130321155   40.87140    -73.61071     0.17      0.04     0.18     1 
0130321158   40.87001    -73.49967     0.20      0.06     0.21     1 
0130321159   40.86952    -73.46265    -0.04      0.04     0.06     1 
0130321160   40.86902    -73.42564     0.13      0.01     0.13     1 
0130321165   40.86635    -73.24060     0.22     -0.34     0.40     1 
0130321167   40.86519    -73.16659     0.14      0.06     0.15     1 
0130321168   40.86460    -73.12959     0.01     -0.03     0.03     1 
0130321169   40.86399    -73.09259     0.18     -0.03     0.18     1 
0130321170   40.86337    -73.05559     0.10     -0.00     0.10     1 
0130321171   40.86274    -73.01859     0.12      0.04     0.13     1 
0130321172   40.86210    -72.98159     0.24      0.07     0.25     1 
0130321173   40.86145    -72.94459     0.39      0.02     0.39     1 
0130321174   40.86078    -72.90759     0.28      0.04     0.28     1 
0130321175   40.86011    -72.87060     0.24      0.09     0.26     1 
0130321176   40.85942    -72.83361     0.13      0.06     0.14     1 
0130321177   40.85872    -72.79661     0.22     -0.03     0.22     1 
0130321178   40.85800    -72.75962     0.10     -0.03     0.11     1 
0130321179   40.85728    -72.72263     0.05      0.11     0.12     1 
0130321180   40.85654    -72.68564     0.03     -0.05     0.05     1 
0130321181   40.85579    -72.64866    -0.01      0.00     0.01     1 
0130321182   40.85503    -72.61167     0.11     -0.08     0.13     1 
0130321183   40.85426    -72.57469     0.02      0.07     0.07     1 
0130321184   40.85348    -72.53771    -0.23     -0.03     0.23     1 
0130321185   40.85268    -72.50072    -0.21     -0.12     0.25     1 
0130321212   40.85210    -74.27737     0.27     -0.06     0.27     1 
0130321213   40.85186    -74.24036     0.21      0.04     0.22     1 
0130321214   40.85161    -74.20335     0.15      0.01     0.15     1 
0130321215   40.85135    -74.16634     0.07      0.04     0.08     1 
0130321216   40.85108    -74.12933     0.01     -0.05     0.05     1 
0130321217   40.85079    -74.09232     0.05     -0.02     0.05     1 
0130321218   40.85049    -74.05531    -0.06      0.06     0.08     1 
0130321219   40.85018    -74.01830    -0.02      0.01     0.02     1 
0130321220   40.84986    -73.98129     0.07     -0.03     0.08     1 
0130321222   40.84919    -73.90727    -0.14     -0.02     0.14     1 
0130321223   40.84883    -73.87027     0.04     -0.02     0.05     1 
0130321228   40.84687    -73.68524     0.20     -0.00     0.20     1 
0130321229   40.84644    -73.64824     0.02     -0.02     0.03     1 
0130321230   40.84600    -73.61124     0.18      0.01     0.18     1 
0130321235   40.84363    -73.42624     0.15     -0.09     0.18     1 
0130321236   40.84311    -73.38925     0.06      0.05     0.08     1 
0130321244   40.83860    -73.09332     0.07     -0.02     0.07     1 
0130321245   40.83798    -73.05633     0.16     -0.02     0.16     1 
0130321247   40.83671    -72.98236     0.18      0.03     0.19     1 
0130321248   40.83606    -72.94537     0.20     -0.05     0.21     1 
0130321249   40.83540    -72.90839     0.14     -0.03     0.15     1 
0130321250   40.83472    -72.87141     0.02      0.14     0.14     1 
0130321251   40.83403    -72.83443     0.30     -0.08     0.31     1 
0130321253   40.83262    -72.76048     0.12      0.06     0.13     1 
0130321254   40.83189    -72.72350     0.13     -0.00     0.13     1 
0130321255   40.83116    -72.68653     0.03      0.02     0.03     1 
0130321256   40.83041    -72.64956    -0.06      0.06     0.09     1 
0130321257   40.82965    -72.61258     0.02      0.09     0.09     1 
0130321258   40.82888    -72.57561    -0.26     -0.14     0.29     1 
0130321287   40.82670    -74.27765     0.22      0.03     0.22     1 
0130321288   40.82646    -74.24065     0.21     -0.01     0.21     1 
0130321289   40.82621    -74.20365     0.16      0.04     0.17     1 
0130321290   40.82595    -74.16666     0.19      0.01     0.19     1 
0130321291   40.82567    -74.12966    -0.10     -0.06     0.12     1 
0130321292   40.82539    -74.09266    -0.03      0.01     0.03     1 
0130321293   40.82509    -74.05567    -0.06      0.04     0.07     1 
0130321294   40.82478    -74.01867    -0.13     -0.04     0.13     1 
0130321296   40.82413    -73.94468    -0.04     -0.14     0.14     1 
0130321297   40.82379    -73.90769     0.03     -0.04     0.05     1 
0130321298   40.82343    -73.87070    -0.02     -0.02     0.02     1 
0130321300   40.82268    -73.79671    -0.12     -0.28     0.30     1 
0130321301   40.82229    -73.75972     0.06      0.15     0.16     1 
0130321302   40.82189    -73.72273    -0.07     -0.04     0.08     1 
0130321303   40.82147    -73.68574     0.23      0.08     0.25     1 
0130321305   40.82061    -73.61177     0.24      0.02     0.25     1 
0130321306   40.82015    -73.57478     0.18      0.02     0.18     1 
0130321308   40.81922    -73.50081    -0.02      0.04     0.05     1 
0130321309   40.81873    -73.46383    -0.03     -0.07     0.08     1 
0130321313   40.81667    -73.31590     0.25      0.04     0.25     1 
0130321316   40.81499    -73.20497    -0.03      0.03     0.05     1 
0130321318   40.81382    -73.13102     0.08      0.02     0.09     1 
0130321319   40.81321    -73.09404     0.09      0.00     0.09     1 
0130321320   40.81260    -73.05707     0.05      0.03     0.05     1 
0130321321   40.81197    -73.02010     0.12      0.03     0.12     1 
0130321322   40.81133    -72.98313     0.04      0.10     0.11     1 
0130321323   40.81067    -72.94616     0.00     -0.11     0.11     1 
0130321324   40.81001    -72.90919     0.17      0.10     0.20     1 
0130321325   40.80933    -72.87222     0.09      0.18     0.21     1 
0130321326   40.80864    -72.83526     0.07      0.02     0.07     1 
0130321327   40.80794    -72.79829     0.16      0.02     0.16     1 
0130321328   40.80723    -72.76133     0.06     -0.01     0.07     1 
0130321329   40.80651    -72.72437    -0.17     -0.04     0.17     1 
0130321330   40.80577    -72.68741    -0.02      0.04     0.04     1 
0130321331   40.80503    -72.65045    -0.04      0.01     0.04     1 
0130321332   40.80427    -72.61349     0.12     -0.00     0.12     1 
0130321362   40.80129    -74.27792     0.35     -0.03     0.36     1 
0130321363   40.80106    -74.24094     0.08     -0.07     0.11     1 
0130321364   40.80081    -74.20396     0.09      0.04     0.10     1 
0130321365   40.80055    -74.16697     0.19      0.01     0.19     1 
0130321366   40.80027    -74.12999     0.05     -0.04     0.06     1 
0130321367   40.79999    -74.09301    -0.24     -0.06     0.24     1 
0130321368   40.79969    -74.05603    -0.07     -0.08     0.11     1 
0130321369   40.79938    -74.01905    -0.09      0.00     0.09     1 
0130321370   40.79906    -73.98207    -0.01     -0.06     0.06     1 
0130321372   40.79839    -73.90811    -0.12      0.00     0.12     1 
0130321373   40.79803    -73.87113    -0.20      0.31     0.37     1 
0130321377   40.79649    -73.72322     0.08      0.02     0.08     1 
0130321385   40.79284    -73.42745     0.02      0.10     0.10     1 
0130321388   40.79127    -73.31654     0.10      0.07     0.13     1 
0130321389   40.79073    -73.27958     0.07     -0.01     0.07     1 
0130321391   40.78960    -73.20565     0.02      0.08     0.08     1 
0130321392   40.78902    -73.16869     0.25     -0.05     0.26     1 
0130321393   40.78843    -73.13173    -0.05     -0.00     0.05     1 
0130321394   40.78782    -73.09477    -0.10      0.00     0.10     1 
0130321395   40.78721    -73.05781     0.12     -0.07     0.14     1 
0130321396   40.78658    -73.02085     0.09      0.00     0.09     1 
0130321397   40.78594    -72.98390     0.08     -0.02     0.08     1 
0130321398   40.78529    -72.94694     0.12      0.05     0.13     1 
0130321401   40.78326    -72.83608    -0.03      0.20     0.20     1 
0130321402   40.78256    -72.79913    -0.11      0.00     0.11     1 
0130321403   40.78185    -72.76219    -0.18      0.08     0.20     1 
0130321437   40.77589    -74.27820     0.18      0.10     0.21     1 
0130321438   40.77566    -74.24123     0.04     -0.04     0.05     1 
0130321439   40.77541    -74.20426     0.05     -0.01     0.05     1 
