==============================================================================
==============================================================================
Thu. Sep. 22 2016                  LANDSAT 5                       Time: 22:29
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0501609191976_03678                          Path / Row - 13 / 32
Reference Image: L51XXX1098232150100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 100.0%
Rank   2 --  0.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
0130320015   41.27102    -74.12878    -0.02      0.19     0.19     1 
0130320090   41.24562    -74.12912    -0.18      0.07     0.20     1 
0130320092   41.24504    -74.05466     0.18     -0.11     0.21     1 
0130320094   41.24440    -73.98020    -0.15      0.00     0.15     1 
0130320095   41.24407    -73.94297     0.06     -0.02     0.06     1 
0130320096   41.24372    -73.90574     0.17      0.03     0.17     1 
0130320165   41.22023    -74.12946     0.16     -0.09     0.18     1 
0130320166   41.21994    -74.09224     0.08      0.08     0.11     1 
0130320167   41.21964    -74.05502    -0.02      0.17     0.17     1 
0130320168   41.21933    -74.01781     0.17      0.04     0.18     1 
0130320169   41.21900    -73.98059    -0.06     -0.03     0.06     1 
0130320171   41.21832    -73.90616    -0.07      0.16     0.17     1 
0130320172   41.21796    -73.86895     0.17     -0.14     0.22     1 
0130320173   41.21759    -73.83173    -0.02      0.05     0.06     1 
0130320174   41.21721    -73.79452     0.26     -0.03     0.27     1 
0130320175   41.21681    -73.75731     0.22      0.01     0.22     1 
0130320176   41.21640    -73.72010     0.17     -0.05     0.18     1 
0130320239   41.19510    -74.16700    -0.14     -0.07     0.15     1 
0130320240   41.19483    -74.12980    -0.16      0.12     0.20     1 
0130320242   41.19424    -74.05539     0.35      0.16     0.39     1 
0130320243   41.19393    -74.01819     0.20      0.03     0.20     1 
0130320246   41.19292    -73.90659     0.10      0.05     0.11     1 
0130320247   41.19256    -73.86938    -0.02     -0.01     0.03     1 
0130320248   41.19219    -73.83219     0.10     -0.03     0.10     1 
0130320249   41.19181    -73.79499     0.16      0.02     0.16     1 
0130320250   41.19141    -73.75779     0.17     -0.00     0.17     1 
0130320251   41.19101    -73.72059     0.22      0.07     0.23     1 
0130320252   41.19059    -73.68340     0.24      0.18     0.30     1 
0130320253   41.19016    -73.64620     0.02      0.01     0.03     1 
0130320254   41.18971    -73.60901     0.10     -0.01     0.10     1 
0130320255   41.18926    -73.57182     0.04      0.06     0.07     1 
0130320256   41.18879    -73.53462     0.16     -0.01     0.16     1 
0130320257   41.18831    -73.49743     0.26     -0.06     0.26     1 
0130320314   41.16970    -74.16732     0.17      0.03     0.17     1 
0130320315   41.16943    -74.13013    -0.16      0.23     0.28     1 
0130320316   41.16914    -74.09294     0.29      0.03     0.30     1 
0130320317   41.16884    -74.05575     0.26      0.10     0.28     1 
0130320318   41.16853    -74.01857     0.28      0.05     0.28     1 
0130320319   41.16821    -73.98138     0.19      0.07     0.21     1 
0130320320   41.16787    -73.94419     0.04      0.14     0.14     1 
0130320322   41.16717    -73.86982     0.13      0.16     0.20     1 
0130320323   41.16680    -73.83264     0.25      0.03     0.25     1 
0130320324   41.16641    -73.79545     0.22      0.03     0.22     1 
0130320325   41.16602    -73.75827     0.20      0.09     0.22     1 
0130320326   41.16561    -73.72109     0.35      0.05     0.35     1 
0130320327   41.16519    -73.68391     0.12      0.11     0.16     1 
0130320328   41.16476    -73.64673     0.05     -0.00     0.05     1 
0130320329   41.16432    -73.60954     0.04      0.05     0.06     1 
0130320330   41.16386    -73.57237     0.10      0.02     0.10     1 
0130320331   41.16340    -73.53519     0.07      0.05     0.09     1 
0130320332   41.16292    -73.49801     0.21     -0.01     0.21     1 
0130320333   41.16243    -73.46083     0.18      0.04     0.19     1 
0130320334   41.16192    -73.42366     0.10      0.12     0.15     1 
0130320335   41.16141    -73.38648     0.16      0.07     0.18     1 
0130320336   41.16088    -73.34931     0.09      0.04     0.10     1 
0130320337   41.16034    -73.31214     0.21     -0.04     0.21     1 
