==============================================================================
==============================================================================
Thu. Sep. 15 2016                  LANDSAT 5                       Time: 06:17
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0501609141136_07637                          Path / Row - 13 / 32
Reference Image: L51LGS1003182150100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 100.0%
Rank   2 --  0.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
0130320991   40.94082    -74.13171     0.08      0.11     0.13     1 
0130320992   40.94053    -74.09465     0.25      0.06     0.25     1 
0130320993   40.94023    -74.05759     0.40      0.05     0.40     1 
0130320994   40.93993    -74.02053     0.10      0.10     0.15     1 
0130320995   40.93960    -73.98347     0.27      0.11     0.29     1 
0130320996   40.93927    -73.94642     0.33      0.12     0.35     1 
0130320997   40.93893    -73.90936    -0.09      0.03     0.10     1 
0130320998   40.93857    -73.87230     0.14      0.15     0.20     1 
0130320999   40.93820    -73.83525     0.05      0.12     0.13     1 
0130321000   40.93782    -73.79819     0.15     -0.02     0.15     1 
0130321001   40.93743    -73.76114     0.04     -0.01     0.04     1 
0130321002   40.93702    -73.72408    -0.21     -0.08     0.23     1 
0130321003   40.93661    -73.68703    -0.30      0.00     0.30     1 
0130321008   40.93435    -73.50177    -0.12      0.22     0.25     1 
0130321011   40.93285    -73.39063    -0.25      0.03     0.26     1 
0130321012   40.93233    -73.35359    -0.07     -0.04     0.08     1 
0130321013   40.93180    -73.31654     0.29      0.10     0.31     1 
0130321018   40.92894    -73.13134     0.13     -0.03     0.13     1 
0130321019   40.92833    -73.09430     0.14     -0.01     0.14     1 
0130321020   40.92772    -73.05726     0.05      0.02     0.05     1 
0130321021   40.92709    -73.02023     0.15      0.05     0.15     1 
0130321023   40.92579    -72.94616     0.02     -0.09     0.09     1 
0130321024   40.92513    -72.90913     0.19     -0.03     0.19     1 
0130321025   40.92445    -72.87210     0.10     -0.04     0.11     1 
0130321026   40.92376    -72.83507     0.11     -0.01     0.11     1 
0130321027   40.92306    -72.79804     0.16     -0.11     0.20     1 
0130321028   40.92234    -72.76101     0.17      0.02     0.17     1 
0130321029   40.92162    -72.72399    -0.02     -0.07     0.07     1 
0130321030   40.92088    -72.68696     0.06      0.01     0.06     1 
0130321031   40.92013    -72.64994    -0.08     -0.08     0.12     1 
0130321032   40.91937    -72.61292    -0.05     -0.18     0.19     1 
0130321033   40.91860    -72.57590    -0.17     -0.11     0.20     1 
0130321034   40.91781    -72.53888    -0.04     -0.19     0.20     1 
0130321037   40.91539    -72.42783    -0.20     -0.02     0.20     1 
0130321038   40.91456    -72.39082     0.12      0.05     0.13     1 
0130321039   40.91371    -72.35381    -0.14     -0.07     0.15     1 
0130321040   40.91286    -72.31680     0.02     -0.10     0.10     1 
0130321063   40.91620    -74.24319     0.18      0.03     0.18     1 
0130321064   40.91595    -74.20614     0.05     -0.00     0.05     1 
0130321065   40.91569    -74.16909    -0.02      0.05     0.06     1 
0130321066   40.91542    -74.13205     0.02      0.03     0.03     1 
0130321067   40.91513    -74.09500     0.11     -0.01     0.11     1 
0130321068   40.91483    -74.05795     0.01      0.05     0.05     1 
0130321069   40.91452    -74.02091     0.10     -0.04     0.11     1 
0130321070   40.91420    -73.98386     0.25      0.12     0.27     1 
0130321071   40.91387    -73.94682     0.23      0.05     0.24     1 
0130321073   40.91317    -73.87273     0.03      0.08     0.08     1 
0130321074   40.91280    -73.83569    -0.07      0.04     0.08     1 
0130321075   40.91242    -73.79865     0.08      0.11     0.13     1 
0130321076   40.91203    -73.76161    -0.28     -0.04     0.28     1 
0130321081   40.90989    -73.57642     0.06      0.13     0.15     1 
0130321082   40.90943    -73.53938    -0.04     -0.13     0.14     1 
0130321084   40.90847    -73.46532    -0.20      0.01     0.20     1 
0130321085   40.90797    -73.42828    -0.16     -0.08     0.17     1 
0130321086   40.90746    -73.39125     0.22      0.01     0.22     1 
0130321087   40.90694    -73.35422     0.08      0.10     0.13     1 
0130321088   40.90640    -73.31719     0.19      0.01     0.19     1 
0130321089   40.90586    -73.28016     0.24     -0.03     0.24     1 
0130321090   40.90530    -73.24313     0.06     -0.03     0.06     1 
0130321091   40.90473    -73.20610     0.10      0.06     0.12     1 
0130321092   40.90414    -73.16908     0.07      0.03     0.08     1 
0130321093   40.90355    -73.13205     0.38     -0.12     0.39     1 
0130321094   40.90295    -73.09503     0.02      0.00     0.02     1 
0130321095   40.90233    -73.05801     0.13      0.02     0.13     1 
0130321096   40.90170    -73.02098     0.23     -0.03     0.23     1 
0130321097   40.90106    -72.98396     0.20      0.01     0.20     1 
0130321098   40.90040    -72.94695    -0.03     -0.00     0.03     1 
0130321099   40.89974    -72.90993     0.18     -0.03     0.18     1 
0130321100   40.89906    -72.87291     0.04     -0.02     0.04     1 
0130321101   40.89837    -72.83590     0.03      0.00     0.03     1 
0130321102   40.89767    -72.79888     0.07     -0.03     0.07     1 
0130321103   40.89696    -72.76187     0.07     -0.03     0.07     1 
0130321104   40.89623    -72.72486     0.20      0.00     0.20     1 
0130321105   40.89550    -72.68785     0.09     -0.02     0.09     1 
0130321106   40.89475    -72.65084     0.11     -0.03     0.12     1 
0130321107   40.89399    -72.61383     0.05      0.01     0.06     1 
0130321108   40.89322    -72.57683    -0.02     -0.14     0.14     1 
0130321109   40.89243    -72.53982     0.04      0.00     0.04     1 
0130321110   40.89164    -72.50282     0.02     -0.06     0.07     1 
0130321111   40.89083    -72.46582    -0.09     -0.04     0.10     1 
0130321112   40.89001    -72.42882    -0.08     -0.11     0.13     1 
0130321113   40.88918    -72.39182    -0.12     -0.06     0.13     1 
0130321114   40.88834    -72.35482    -0.05     -0.02     0.05     1 
0130321137   40.89103    -74.28051    -0.02      0.09     0.10     1 
0130321138   40.89080    -74.24348    -0.08      0.09     0.12     1 
0130321139   40.89055    -74.20644    -0.06      0.15     0.16     1 
0130321140   40.89029    -74.16941     0.02      0.06     0.07     1 
0130321141   40.89001    -74.13238     0.02      0.06     0.06     1 
0130321142   40.88973    -74.09534    -0.07      0.09     0.11     1 
0130321143   40.88943    -74.05831    -0.02     -0.03     0.04     1 
0130321144   40.88912    -74.02128     0.11     -0.06     0.12     1 
0130321145   40.88880    -73.98425    -0.02      0.07     0.07     1 
0130321146   40.88847    -73.94722     0.15     -0.11     0.19     1 
0130321147   40.88813    -73.91019    -0.04     -0.06     0.08     1 
0130321148   40.88777    -73.87317     0.13     -0.03     0.14     1 
0130321149   40.88741    -73.83614    -0.03     -0.02     0.04     1 
0130321150   40.88703    -73.79911     0.19     -0.06     0.19     1 
0130321151   40.88663    -73.76208    -0.38     -0.14     0.40     1 
0130321154   40.88539    -73.65101     0.22      0.25     0.34     1 
0130321155   40.88495    -73.61399     0.25      0.02     0.25     1 
0130321156   40.88450    -73.57696     0.15      0.06     0.16     1 
0130321157   40.88403    -73.53994     0.10     -0.07     0.12     1 
0130321158   40.88356    -73.50292     0.03      0.25     0.25     1 
0130321159   40.88307    -73.46590     0.03      0.38     0.38     1 
0130321160   40.88258    -73.42888     0.01      0.05     0.05     1 
0130321161   40.88206    -73.39186     0.18      0.04     0.18     1 
0130321162   40.88154    -73.35485     0.22      0.09     0.24     1 
0130321163   40.88101    -73.31783     0.16      0.03     0.17     1 
0130321164   40.88046    -73.28082     0.12      0.02     0.12     1 
0130321165   40.87991    -73.24380     0.13     -0.03     0.13     1 
0130321166   40.87934    -73.20679     0.21      0.03     0.21     1 
0130321167   40.87875    -73.16978     0.09     -0.00     0.09     1 
0130321168   40.87816    -73.13277     0.05      0.00     0.05     1 
0130321169   40.87756    -73.09576     0.11     -0.05     0.12     1 
0130321170   40.87694    -73.05875     0.12     -0.03     0.13     1 
0130321171   40.87631    -73.02174     0.11      0.03     0.11     1 
0130321172   40.87567    -72.98474     0.19      0.05     0.20     1 
0130321173   40.87502    -72.94773     0.13      0.01     0.13     1 
0130321174   40.87435    -72.91073     0.19     -0.02     0.20     1 
0130321175   40.87367    -72.87372     0.12     -0.02     0.12     1 
0130321176   40.87299    -72.83672     0.03     -0.07     0.08     1 
0130321177   40.87229    -72.79972     0.08     -0.00     0.08     1 
0130321178   40.87157    -72.76273     0.12     -0.02     0.12     1 
0130321179   40.87085    -72.72573     0.08     -0.07     0.10     1 
0130321180   40.87011    -72.68873     0.17      0.01     0.17     1 
0130321181   40.86937    -72.65174    -0.05      0.00     0.06     1 
0130321182   40.86861    -72.61474     0.09      0.05     0.10     1 
0130321183   40.86784    -72.57775     0.08     -0.02     0.08     1 
0130321184   40.86705    -72.54076    -0.04     -0.02     0.05     1 
0130321185   40.86626    -72.50377    -0.02     -0.13     0.13     1 
0130321187   40.86463    -72.42980    -0.10     -0.01     0.10     1 
0130321188   40.86380    -72.39281    -0.14     -0.02     0.14     1 
0130321212   40.86563    -74.28078     0.01      0.02     0.02     1 
0130321213   40.86539    -74.24376     0.24      0.03     0.24     1 
0130321214   40.86515    -74.20675     0.01      0.01     0.01     1 
0130321215   40.86489    -74.16973     0.08      0.06     0.10     1 
0130321216   40.86461    -74.13271    -0.05      0.05     0.07     1 
0130321217   40.86433    -74.09569     0.02      0.04     0.05     1 
0130321218   40.86403    -74.05867    -0.01      0.06     0.06     1 
0130321219   40.86373    -74.02166    -0.07      0.11     0.13     1 
0130321220   40.86341    -73.98464     0.04      0.05     0.06     1 
0130321222   40.86273    -73.91061    -0.07     -0.01     0.07     1 
0130321223   40.86237    -73.87360     0.01      0.05     0.05     1 
0130321224   40.86201    -73.83658    -0.06     -0.08     0.10     1 
0130321225   40.86163    -73.79957    -0.17     -0.17     0.24     1 
